Identifier, Size, 2F1, 2F2, 2F3, 2F4, 2F5
FFJ24_RS09340, 782.0, , , , , 
FFJ24_RS09345, 953.7, , , , , 
FFJ24_RS09350, 396.3, , , , , 
FFJ24_RS09355, 401.7, , , , 400:3:0.15:0.15, 
FFJ24_RS09360, 953.0, , , , , 
FFJ24_RS09365, 1777.3, , , , , 
FFJ24_RS09370, 278.3, , , , , 
FFJ24_RS09375, 632.0, , , , , 
FFJ24_RS09380, 575.0, , , , , 
FFJ24_RS09385, 264.0, , , , , 
FFJ24_RS09390, 635.7, , , , , 
FFJ24_RS09395, 563.7, , , , , 
FFJ24_RS09400, 1183.3, , , , , 
FFJ24_RS09405, 512.3, , , , , 
FFJ24_RS09410, 2858.7, , , , , 
FFJ24_RS09415, 1135.7, , , , 400:3:0.142857:0.142857;400:3:0.214286:0.214286, 
FFJ24_RS09420, 386.0, , , , , 
FFJ24_RS09425, 311.7, , , , , 
FFJ24_RS09430, 2093.0, , , , , 
FFJ24_RS09435, 706.0, , , , , 
FFJ24_RS09440, 607.3, , , , , 
FFJ24_RS09445, 305.7, , , , , 
FFJ24_RS09455, 757.3, , , , , 
FFJ24_RS09460, 669.7, , , , , 
FFJ24_RS09465, 362.0, , , , , 
FFJ24_RS09470, 601.7, , , , 400:3:0.148148:0.148148, 
FFJ24_RS09475, 1644.0, , , , , 
FFJ24_RS09480, 564.7, , , , , 
FFJ24_RS09485, 393.7, , , , , 
FFJ24_RS09490, 351.3, , , , , 
FFJ24_RS09495, 957.7, , , , , 
FFJ24_RS09500, 1888.7, , , , , 
FFJ24_RS09505, 362.3, , , , , 
FFJ24_RS09510, 486.3, , , , , 
FFJ24_RS09515, 356.7, , , , , 
FFJ24_RS09520, 833.7, , , , , 
FFJ24_RS09525, 1260.0, , , , , 
FFJ24_RS09530, 1507.0, , , , 400:3:0.214286:0.214286, 
FFJ24_RS09535, 2333.3, , , , , 
FFJ24_RS09540, 946.3, , , , , 
FFJ24_RS09545, 1102.3, , , , , 
FFJ24_RS09550, 2713.0, , , , , 
FFJ24_RS09555, 981.0, , , , , 
FFJ24_RS09560, 569.7, , , , , 
FFJ24_RS09565, 1962.7, , , , , 
FFJ24_RS09570, 623.3, , , , , 
FFJ24_RS09575, 1413.0, , , , , 
FFJ24_RS09580, 381.0, , , , , 
FFJ24_RS09585, 457.3, , , , , 
FFJ24_RS09590, 359.3, , , , , 
FFJ24_RS09595, 940.7, , , , , 
FFJ24_RS09600, 612.7, , , , , 
FFJ24_RS09605, 722.3, , , , , 
FFJ24_RS09610, 219.3, , , , , 
FFJ24_RS09615, 129.0, , , , , 
FFJ24_RS09620, 165.7, , , , , 
FFJ24_RS09625, 510.3, , , , , 
FFJ24_RS09630, 488.0, , , , , 
FFJ24_RS09635, 264.3, , , , , 
FFJ24_RS09640, 1046.7, , , , , 
FFJ24_RS09645, 814.0, , , , , 
FFJ24_RS09650, 354.7, , , , , 
FFJ24_RS09655, 830.3, , , , , 
FFJ24_RS09660, 1017.7, , , , , 
FFJ24_RS09665, 912.7, , , , , 
FFJ24_RS09670, 2171.7, , , , , 
FFJ24_RS09675, 1033.3, , , , , 
FFJ24_RS09680, 1183.7, , , , , 
FFJ24_RS09685, 1797.0, , , , , 
FFJ24_RS09690, 417.7, , , , , 
FFJ24_RS09695, 894.3, , , , , 
FFJ24_RS09700, 1181.3, , , , , 
FFJ24_RS09705, 245.3, , , , , 
FFJ24_RS09710, 258.0, , , , , 
FFJ24_RS09715, 910.3, , , , , 
FFJ24_RS09720, 523.0, , , , , 
FFJ24_RS09725, 693.7, , , , , 
FFJ24_RS09730, 817.7, , , , , 
FFJ24_RS09735, 518.3, , , , , 
FFJ24_RS09740, 418.7, , , , , 
FFJ24_RS09745, 345.0, , , , , 
FFJ24_RS09750, 384.3, , , , , 
FFJ24_RS09755, 700.7, , , , , 
FFJ24_RS09760, 726.7, , , , , 
FFJ24_RS09765, 866.3, , , , , 
FFJ24_RS09770, 2276.3, , , , , 
FFJ24_RS09775, 2177.0, , , , , 
FFJ24_RS09780, 646.0, , , , , 
FFJ24_RS09785, 740.3, , , , , 
FFJ24_RS09790, 620.7, , , , , 
FFJ24_RS09795, 546.7, , , , , 
FFJ24_RS09800, 602.0, , , , , 
FFJ24_RS09810, 1150.0, , , , , 
FFJ24_RS09815, 615.0, , , , , 
FFJ24_RS09820, 940.3, , , , , 
FFJ24_RS09825, 371.7, , , , , 
FFJ24_RS09830, 425.0, , , , , 
FFJ24_RS09835, 268.0, , , , , 
FFJ24_RS09840, 816.3, , , , , 
FFJ24_RS09850, 359.7, , , , , 
FFJ24_RS09855, 683.7, , , , , 
FFJ24_RS09860, 618.7, , , , , 
FFJ24_RS09865, 399.3, , , , , 
FFJ24_RS09870, 247.0, , , , , 
FFJ24_RS09875, 406.0, , , , , 
FFJ24_RS09880, 173.0, , , , , 
FFJ24_RS09885, 545.3, , , , , 
FFJ24_RS09890, 983.7, , , , , 
FFJ24_RS09895, 422.3, , , , , 
FFJ24_RS09900, 254.0, , , , , 
FFJ24_RS09905, 501.0, , , , , 
FFJ24_RS09910, 355.7, , , , , 
FFJ24_RS09915, 292.7, , , , , 
FFJ24_RS09920, 268.3, , , , , 
FFJ24_RS09925, 627.7, , , , 400:3:0.125:0.125, 
FFJ24_RS09930, 454.3, , , , , 
FFJ24_RS09935, 556.7, , , , , 
FFJ24_RS09940, 362.7, , , , , 
FFJ24_RS09945, 196.0, , , , , 
FFJ24_RS09950, 1821.3, , , , , 
FFJ24_RS09955, 250.3, , , , , 
FFJ24_RS09960, 211.0, , , , , 
FFJ24_RS09965, 264.7, , , , , 
FFJ24_RS09970, 205.3, , , , , 
FFJ24_RS09975, 233.3, , , , , 
FFJ24_RS09980, 1364.3, , , , , 
FFJ24_RS09985, 395.3, , , , , 
FFJ24_RS09990, 1328.7, , , , , 
FFJ24_RS09995, 888.7, , , , , 
FFJ24_RS10000, 578.3, , , , , 
FFJ24_RS10005, 574.0, , , , , 
FFJ24_RS10010, 1153.7, , , , , 
FFJ24_RS10015, 2528.0, , , , , 
FFJ24_RS10020, 242.7, , , , , 
FFJ24_RS10025, 361.7, , , , , 
FFJ24_RS10030, 257.7, , , , , 
FFJ24_RS10035, 165.0, , , , , 
FFJ24_RS10040, 344.3, , , , , 
FFJ24_RS10045, 664.3, , , , , 
FFJ24_RS10050, 564.0, , , , , 
FFJ24_RS10055, 542.7, , , , , 
FFJ24_RS10060, 440.7, , , , , 
FFJ24_RS10065, 236.3, , , , , 
FFJ24_RS10070, 189.7, , , , , 
FFJ24_RS10075, 341.7, , , , , 
FFJ24_RS10080, 1033.3, , , , , 
FFJ24_RS10085, 820.3, , , , , 
FFJ24_RS10090, 960.3, , , , , 
FFJ24_RS10095, 547.3, , , , , 
FFJ24_RS10100, 1016.3, , , , , 
FFJ24_RS10105, 559.0, , , , , 
FFJ24_RS10110, 566.3, , , , , 
FFJ24_RS10115, 616.0, , , , , 
FFJ24_RS10120, 390.7, , , , , 
FFJ24_RS10125, 1908.3, , , , , 
FFJ24_RS10130, 262.7, , , , , 
FFJ24_RS10135, 341.3, , , , , 
FFJ24_RS10140, 521.3, , , , , 
FFJ24_RS10145, 798.3, , , , , 
FFJ24_RS10150, 585.7, , , , , 
FFJ24_RS10155, 369.7, , , , , 
FFJ24_RS10160, 334.3, , , , , 
FFJ24_RS10165, 577.3, , , , , 
FFJ24_RS10170, 809.0, , , , , 
FFJ24_RS10175, 2571.3, , , , , 
FFJ24_RS10180, 1112.0, , , , 400:3:0.15:0.15, 
FFJ24_RS10185, 1050.7, , , , , 
FFJ24_RS10190, 2568.3, , , , , 
FFJ24_RS10195, 813.3, , , , , 
FFJ24_RS10200, 809.0, , , , , 
FFJ24_RS10205, 970.0, , , , , 
FFJ24_RS10210, 812.3, , , , , 
FFJ24_RS10215, 984.3, , , , , 
FFJ24_RS10220, 1417.3, , , , , 
FFJ24_RS10225, 2761.3, , , , , 
FFJ24_RS10230, 896.0, , , , , 
FFJ24_RS10235, 582.0, , , , , 
FFJ24_RS10245, 411.0, , , , , 
FFJ24_RS10250, 1094.0, , , , , 
FFJ24_RS10255, 2010.7, , , , , 
FFJ24_RS10260, 178.0, , , , , 
FFJ24_RS10265, 423.7, , , , , 
FFJ24_RS10275, 290.3, , , , , 
FFJ24_RS10280, 3869.3, , , , , 
FFJ24_RS10285, 307.0, , , , , 
FFJ24_RS10290, 2949.0, , , , , 
FFJ24_RS10295, 304.0, , , , , 
FFJ24_RS10300, 281.3, , , , , 
FFJ24_RS10305, 263.7, , , , , 
FFJ24_RS10310, 3845.0, , , , , 
FFJ24_RS10315, 307.0, , , , , 
FFJ24_RS10320, 2949.0, , , , , 
FFJ24_RS10325, 897.0, , , , , 
FFJ24_RS10330, 371.3, , , , , 
FFJ24_RS10335, 270.7, , , , , 
FFJ24_RS10340, 1041.3, , , , 400:3:0.153846:0.153846, 
FFJ24_RS10345, 490.3, , , , , 
FFJ24_RS10350, 382.7, , , , , 
FFJ24_RS10355, 794.7, , , , , 
FFJ24_RS10360, 429.7, , , , , 
FFJ24_RS10365, 923.3, , , , 400:3:0.176471:0.176471, 
FFJ24_RS10370, 1530.0, , , , , 
FFJ24_RS10375, 1143.7, , , , , 
FFJ24_RS10380, 291.7, , , , , 
FFJ24_RS10385, 428.0, , , , , 
FFJ24_RS10390, 745.0, , , , , 
FFJ24_RS10395, 401.0, , , , , 
FFJ24_RS10400, 784.3, , , , , 
FFJ24_RS10405, 612.0, , , , , 
FFJ24_RS10410, 611.7, , , , , 
FFJ24_RS10415, 719.0, , , , , 
FFJ24_RS10420, 797.7, , , , , 
FFJ24_RS10425, 712.3, , , , , 
FFJ24_RS10430, 357.3, , , , , 
FFJ24_RS10435, 374.7, , , , , 
FFJ24_RS10440, 722.0, , , , , 
FFJ24_RS10445, 762.0, , , , , 
FFJ24_RS10450, 698.0, , , , , 
FFJ24_RS10455, 532.3, , , , , 
FFJ24_RS10460, 735.7, , , , , 
FFJ24_RS10465, 473.7, , , , , 
FFJ24_RS10470, 294.0, , , , , 
FFJ24_RS10475, 372.3, , , , , 
FFJ24_RS10480, 435.0, , , , , 
FFJ24_RS10490, 300.0, , , , , 
FFJ24_RS10495, 206.7, , , , , 
FFJ24_RS10500, 546.3, , , , , 
FFJ24_RS10505, 586.7, , , , , 
FFJ24_RS10510, 312.0, , , , , 
FFJ24_RS10515, 1018.3, , , , , 
FFJ24_RS10520, 957.0, , , , , 
FFJ24_RS10525, 567.0, , , , , 
FFJ24_RS10530, 2430.7, , , , , 
FFJ24_RS10535, 361.7, , , , , 
FFJ24_RS10540, 255.0, , , , , 
FFJ24_RS10545, 1092.7, , , , , 
FFJ24_RS10550, 2550.7, , , , , 
FFJ24_RS10555, 1024.3, , , , , 
FFJ24_RS10560, 311.3, , , , , 
FFJ24_RS10565, 316.3, , , , , 
FFJ24_RS10570, 418.0, , , , , 
FFJ24_RS10575, 805.3, , , , , 
FFJ24_RS10580, 511.0, , , , , 
FFJ24_RS10585, 1396.0, , , , , 
FFJ24_RS10590, 501.3, , , , , 
FFJ24_RS10595, 458.7, , , , , 
FFJ24_RS10600, 1025.3, , , , , 
FFJ24_RS10605, 823.7, , , , , 
FFJ24_RS10610, 317.0, , , , , 
FFJ24_RS10615, 615.0, , , , , 
FFJ24_RS10620, 389.7, , , , , 
FFJ24_RS10625, 452.0, , , , , 
FFJ24_RS10630, 742.0, , , , , 
FFJ24_RS10635, 217.0, , , , , 
FFJ24_RS10640, 659.7, , , , , 
FFJ24_RS10645, 506.3, , , , , 
FFJ24_RS10650, 759.7, , , , , 
FFJ24_RS10655, 746.7, , , , , 
FFJ24_RS10660, 232.3, , , , , 
FFJ24_RS10665, 605.3, , , , , 
FFJ24_RS10670, 422.3, , , , , 
FFJ24_RS10680, 292.3, , , , , 
FFJ24_RS10685, 528.3, , , , , 
FFJ24_RS10690, 379.7, , , , , 
FFJ24_RS10695, 2821.0, , , , , 
FFJ24_RS10700, 376.3, , , , , 
FFJ24_RS10705, 984.7, , , , , 
FFJ24_RS10710, 462.0, , , , , 
FFJ24_RS10715, 554.3, , , , , 
FFJ24_RS10720, 893.3, , , , , 
FFJ24_RS10725, 564.7, , , , , 
FFJ24_RS10730, 887.0, , , , , 
FFJ24_RS10735, 971.3, , , , , 
FFJ24_RS10740, 398.0, , , , , 
FFJ24_RS10745, 562.3, , , , , 
FFJ24_RS10750, 378.3, , , , , 
FFJ24_RS10755, 402.7, , , , , 
FFJ24_RS10760, 458.0, , , , , 
FFJ24_RS10765, 1005.3, , , , , 
FFJ24_RS10770, 330.0, , , , , 
FFJ24_RS10775, 5116.7, , , , 400:3:0.133333:0.133333, 
FFJ24_RS10780, 471.7, , , , , 
FFJ24_RS10785, 733.3, , , , , 
FFJ24_RS10790, 809.7, , , , , 
FFJ24_RS10795, 549.0, , , , , 
FFJ24_RS10800, 487.0, , , , , 
FFJ24_RS10805, 297.3, , , , , 
FFJ24_RS10810, 448.0, , , , , 
FFJ24_RS10815, 1025.3, , , , , 
FFJ24_RS10820, 893.0, , , , , 
FFJ24_RS10825, 446.3, , , , , 
FFJ24_RS10830, 464.0, , , , , 
FFJ24_RS10835, 391.0, , , , , 
FFJ24_RS10840, 622.0, , , , 400:3:0.136364:0.136364, 
FFJ24_RS10845, 65.7, , , , , 
FFJ24_RS10850, 227.0, , , , , 
FFJ24_RS10855, 691.7, , , , , 
FFJ24_RS10860, 297.0, , , , , 
FFJ24_RS10865, 880.0, , , , , 
FFJ24_RS10870, 813.3, , , , , 
FFJ24_RS10875, 1164.3, , , , , 
FFJ24_RS10880, 615.3, , , , , 
FFJ24_RS10885, 591.7, , , , , 
FFJ24_RS10890, 717.3, , , , , 
FFJ24_RS10895, 702.3, , , , , 
FFJ24_RS10900, 1082.0, , , , , 
FFJ24_RS10905, 445.3, , , , , 
FFJ24_RS10910, 504.3, , , , , 
FFJ24_RS10915, 485.0, , , , , 
FFJ24_RS10920, 576.3, , , , , 
FFJ24_RS10925, 219.0, , , , , 
FFJ24_RS10930, 373.3, , , , , 
FFJ24_RS10935, 504.3, , , , , 
FFJ24_RS10940, 582.3, , , , , 
FFJ24_RS10945, 564.3, , , , , 
FFJ24_RS10950, 854.3, , , , , 
FFJ24_RS10955, 523.7, , , , , 
FFJ24_RS10960, 1576.3, , , , , 
FFJ24_RS10965, 912.0, , , , , 
FFJ24_RS10970, 887.3, , , , , 
FFJ24_RS10975, 1688.0, , , , , 
FFJ24_RS10980, 992.0, , , , , 
FFJ24_RS10985, 1207.3, , , , , 
FFJ24_RS10990, 1518.7, , , , , 
FFJ24_RS10995, 681.0, , , , , 
FFJ24_RS11000, 660.3, , , , , 
FFJ24_RS11005, 903.3, , , , , 
FFJ24_RS11010, 1266.7, , , , , 
FFJ24_RS11015, 1055.7, , , , , 
FFJ24_RS11020, 570.3, , , , , 
FFJ24_RS11025, 501.3, , , , , 
FFJ24_RS11030, 2270.3, , , , , 
FFJ24_RS11035, 288.7, , , , , 
FFJ24_RS11040, 1743.0, , , , , 
FFJ24_RS11045, 1654.7, , , , , 
FFJ24_RS11050, 613.0, , , , , 
FFJ24_RS11055, 524.7, , , , , 
FFJ24_RS11060, 1818.3, , , , , 
FFJ24_RS11065, 579.0, , , , , 
FFJ24_RS11070, 588.3, , , , , 
FFJ24_RS11075, 868.7, , , , , 
FFJ24_RS11080, 1262.0, , , , , 
FFJ24_RS11085, 2037.7, , , , , 
FFJ24_RS11090, 578.3, , , , , 
FFJ24_RS11095, 336.0, , , , , 
FFJ24_RS11100, 568.7, , , , , 
FFJ24_RS11105, 1155.7, , , , , 
FFJ24_RS11110, 1009.7, , , , , 
FFJ24_RS11115, 2167.7, , , , , 
FFJ24_RS11120, 678.7, , , , , 
FFJ24_RS11125, 623.0, , , , 400:3:0.157895:0.157895, 
FFJ24_RS11130, 855.3, , , , , 
FFJ24_RS11135, 256.7, , , , , 
FFJ24_RS11140, 1157.3, , , , , 
FFJ24_RS11145, 2590.7, , , , , 
FFJ24_RS11150, 1029.3, , , , , 
FFJ24_RS11155, 1330.7, , , , , 
FFJ24_RS11160, 544.3, , , , , 
FFJ24_RS11165, 1514.0, , , , , 
FFJ24_RS11170, 971.3, , , , , 
FFJ24_RS11175, 1162.3, , , , , 
FFJ24_RS11180, 650.3, , , , , 
FFJ24_RS11185, 1214.7, , , , , 
FFJ24_RS11190, 2721.3, , , , , 
FFJ24_RS11195, 989.7, , , , , 
FFJ24_RS11200, 576.3, , , , , 
FFJ24_RS11205, 490.0, , , , , 
FFJ24_RS11210, 1879.7, , , , , 
FFJ24_RS11215, 1019.0, , , , , 
FFJ24_RS11220, 898.3, , , , , 
FFJ24_RS11225, 558.3, , , , , 
FFJ24_RS11230, 804.3, , , , , 
FFJ24_RS11235, 711.7, , , , , 
FFJ24_RS11245, 758.3, , , , , 
FFJ24_RS11250, 788.3, , , , , 
FFJ24_RS11255, 702.0, , , , , 
FFJ24_RS11260, 289.0, , , , , 
FFJ24_RS11265, 868.0, , , , , 
FFJ24_RS11270, 1115.7, , , , , 
FFJ24_RS11275, 278.3, , , , , 
FFJ24_RS11280, 599.0, , , , , 
FFJ24_RS11285, 250.3, , , , , 
FFJ24_RS11290, 1049.3, , , , , 
FFJ24_RS11295, 580.3, , , , , 
FFJ24_RS11300, 784.3, , , , , 
FFJ24_RS11305, 841.0, , , , , 
FFJ24_RS11310, 661.0, , , , , 
FFJ24_RS11315, 474.0, , , , 400:3:0.14:0.14;400:3:0.145833:0.145833, 
FFJ24_RS11320, 771.3, , , , , 
FFJ24_RS11325, 324.3, , , , , 
FFJ24_RS11330, 916.3, , , , , 
FFJ24_RS11335, 920.0, , , , , 
FFJ24_RS11340, 481.3, , , , , 
FFJ24_RS11345, 792.0, , , , , 
FFJ24_RS11350, 346.7, , , , , 
FFJ24_RS11355, 863.3, , , , , 
FFJ24_RS11360, 872.7, , , , , 
FFJ24_RS11365, 618.0, , , , , 
FFJ24_RS11370, 521.7, , , , , 
FFJ24_RS11375, 852.3, , , , , 
FFJ24_RS11380, 965.3, , , , , 
FFJ24_RS11385, 2002.0, , , , , 
FFJ24_RS11390, 648.0, , , , , 
FFJ24_RS11395, 381.0, , , , , 
FFJ24_RS11400, 1832.7, , , , , 
FFJ24_RS11405, 329.7, , , , , 
FFJ24_RS11410, 442.0, , , , , 
FFJ24_RS11415, 1196.3, , , , , 
FFJ24_RS11420, 900.7, , , , , 
FFJ24_RS11425, 603.7, , , , , 
FFJ24_RS11430, 1506.0, , , , , 
FFJ24_RS11435, 789.3, , , , , 
FFJ24_RS11440, 310.3, , , , , 
FFJ24_RS11445, 341.7, , , , , 
FFJ24_RS11450, 364.7, , , , , 
FFJ24_RS11455, 504.0, , , , , 
FFJ24_RS11460, 1533.3, , , , , 
FFJ24_RS11465, 606.0, , , , , 
FFJ24_RS11470, 1096.7, , , , , 
FFJ24_RS11475, 636.3, , , , , 
FFJ24_RS11480, 434.3, , , , , 
FFJ24_RS11485, 570.7, , , , , 
FFJ24_RS11490, 790.0, , , , , 
FFJ24_RS11495, 729.3, , , , , 
FFJ24_RS11500, 762.0, , , , , 
FFJ24_RS11505, 558.3, , , , , 
FFJ24_RS11510, 260.3, , , , , 
FFJ24_RS11515, 1224.7, , , , , 
FFJ24_RS11520, 288.7, , , , , 
FFJ24_RS11525, 278.0, , , , , 
FFJ24_RS11530, 724.7, , , , , 
FFJ24_RS11535, 670.7, , , , , 
FFJ24_RS11540, 210.3, , , , , 
FFJ24_RS11545, 1328.3, , , , , 
FFJ24_RS11550, 833.0, , , , , 
FFJ24_RS11555, 1789.7, , , , , 
FFJ24_RS11560, 927.3, , , , , 
FFJ24_RS11565, 773.7, , , , , 
FFJ24_RS11570, 773.0, , , , , 
FFJ24_RS11575, 403.0, , , , , 
FFJ24_RS11580, 352.7, , , , , 
FFJ24_RS11585, 855.3, , , , , 
FFJ24_RS11590, 2093.7, , , , , 
FFJ24_RS11595, 1208.7, , , , , 
FFJ24_RS11600, 392.0, , , , , 
FFJ24_RS11605, 500.7, , , , , 
FFJ24_RS11610, 1218.7, , , , , 
FFJ24_RS11615, 457.3, , , , , 
FFJ24_RS11620, 459.3, , , , , 
FFJ24_RS11625, 495.0, , , , , 
FFJ24_RS11630, 398.7, , , , , 
FFJ24_RS11635, 539.7, , , , , 
FFJ24_RS11640, 1619.3, , , , , 
FFJ24_RS11645, 869.0, , , , , 
FFJ24_RS11650, 1390.7, , , , , 
FFJ24_RS11655, 485.7, , , , , 
FFJ24_RS11660, 473.7, , , , , 
FFJ24_RS11665, 574.3, , , , , 
FFJ24_RS11670, 2149.0, , , , , 
FFJ24_RS11675, 1279.7, , , , , 
FFJ24_RS11680, 326.0, , , , , 
FFJ24_RS11685, 1010.7, , , , , 
FFJ24_RS11690, 1088.3, , , , , 
FFJ24_RS11700, 283.7, , , , , 
FFJ24_RS11705, 918.0, , , , , 
FFJ24_RS11710, 738.7, , , , , 
FFJ24_RS11715, 698.3, , , , , 
FFJ24_RS11720, 650.0, , , , , 
FFJ24_RS11725, 2390.7, , , , , 
FFJ24_RS11730, 549.3, , , , , 
FFJ24_RS11735, 247.0, , , , , 
FFJ24_RS11740, 976.3, , , , , 
FFJ24_RS11745, 760.7, , , , , 
FFJ24_RS11750, 486.7, , , , , 
FFJ24_RS11755, 340.0, , , , , 
FFJ24_RS11760, 1192.7, , , , , 
FFJ24_RS11765, 679.7, , , , , 
FFJ24_RS11770, 652.7, , , , , 
FFJ24_RS11775, 993.7, , , , , 
FFJ24_RS11780, 306.3, , , , , 
FFJ24_RS11785, 644.0, , , , , 
FFJ24_RS11790, 322.0, , , , , 
FFJ24_RS11795, 429.3, , , , , 
FFJ24_RS11800, 965.7, , , , , 
FFJ24_RS11805, 426.7, , , , , 
FFJ24_RS11810, 328.3, , , , , 
FFJ24_RS11815, 671.3, , , , , 
FFJ24_RS11820, 1606.7, , , , , 
FFJ24_RS11825, 650.7, , , , , 
FFJ24_RS11830, 1451.3, , , , , 
FFJ24_RS11835, 275.0, , , , , 
FFJ24_RS11840, 551.0, , , , , 
FFJ24_RS11845, 448.7, , , , , 
FFJ24_RS11850, 1706.3, , , , , 
FFJ24_RS11855, 538.0, , , , , 
FFJ24_RS11860, 422.7, , , , , 
FFJ24_RS11865, 635.3, , , , , 
FFJ24_RS11870, 521.0, , , , , 
FFJ24_RS11875, 484.0, , , , , 
FFJ24_RS11880, 551.3, , , , , 
FFJ24_RS11885, 1432.3, , , , , 
FFJ24_RS11890, 491.7, , , , , 
FFJ24_RS11895, 462.0, , , , , 
FFJ24_RS11900, 621.0, , , , , 
FFJ24_RS11905, 1977.7, , , , , 
FFJ24_RS11910, 404.0, , , , , 
FFJ24_RS11915, 1255.7, , , , , 
FFJ24_RS11920, 1146.0, , , , , 
FFJ24_RS11925, 663.7, , , , , 
FFJ24_RS11930, 185.7, , , , , 
FFJ24_RS11935, 370.7, , , , , 
FFJ24_RS11940, 226.0, , , , , 
FFJ24_RS11945, 2415.3, , , , , 
FFJ24_RS11950, 735.0, , , , , 
FFJ24_RS11955, 1017.3, , , , , 
FFJ24_RS11960, 729.7, , , , , 
FFJ24_RS11965, 1019.3, , , , , 
FFJ24_RS11970, 646.3, , , , , 
FFJ24_RS11975, 1625.0, , , , , 
FFJ24_RS11980, 307.3, , , , , 
FFJ24_RS11985, 1808.7, , , , , 
FFJ24_RS11990, 1019.7, , , , , 
FFJ24_RS11995, 367.3, , , , , 
FFJ24_RS12000, 1968.0, , , , , 
FFJ24_RS12005, 259.7, , , , , 
FFJ24_RS12010, 1165.7, , , , , 
FFJ24_RS12015, 780.3, , , , , 
FFJ24_RS12020, 1775.3, , , , , 
FFJ24_RS12025, 695.7, , , , , 
FFJ24_RS12030, 596.7, , , , , 
FFJ24_RS12035, 1017.7, , , , , 
FFJ24_RS12040, 2329.0, , , , , 
FFJ24_RS12045, 714.3, , , , , 
FFJ24_RS12050, 462.0, , , , , 
FFJ24_RS12055, 1927.7, , , , , 
FFJ24_RS12060, 348.0, , , , , 
FFJ24_RS12065, 243.7, , , , , 
FFJ24_RS12070, 527.3, , , , , 
FFJ24_RS12075, 1340.3, , , , , 
FFJ24_RS12080, 703.3, , , , , 
FFJ24_RS12085, 1258.3, , , , , 
FFJ24_RS12090, 535.0, , , , , 
FFJ24_RS12095, 1104.7, , , , , 
FFJ24_RS12100, 1095.7, , , , , 
FFJ24_RS12105, 355.0, , , , , 
FFJ24_RS12115, 1011.7, , , , , 
FFJ24_RS12120, 394.0, , , , , 
FFJ24_RS12125, 315.3, , , , , 
FFJ24_RS12130, 816.7, , , , , 
FFJ24_RS12135, 800.3, , , , , 
FFJ24_RS12140, 1263.7, , , , , 
FFJ24_RS12145, 601.7, , , , , 
FFJ24_RS12160, 679.7, , , , , 
FFJ24_RS12165, 124.0, , , , 400:3:0.375:0.375;400:3:0.25:0.285714;400:3:0.375:0.428571, 
FFJ24_RS12170, 174.0, , , , 400:3:0.176471:0.176471, 400:3:0.148936:0.148936
FFJ24_RS12175, 171.0, , , , , 
FFJ24_RS12180, 1709.3, , , , , 
FFJ24_RS12185, 759.7, , , , , 
FFJ24_RS12190, 419.7, , , , , 
FFJ24_RS12195, 136.3, , , , , 
FFJ24_RS12200, 1007.0, , , , , 
FFJ24_RS12205, 742.3, , , , , 
FFJ24_RS12210, 1341.3, , , , , 
FFJ24_RS12215, 1226.7, , , , , 
FFJ24_RS12220, 682.3, , , , , 
FFJ24_RS12225, 506.3, , , , , 
FFJ24_RS12230, 2399.3, , , , , 
FFJ24_RS12235, 1136.3, , , , , 
FFJ24_RS12240, 250.0, , , , , 
FFJ24_RS12245, 625.7, , , , , 
FFJ24_RS12250, 591.3, , , , , 
FFJ24_RS12255, 766.7, , , , , 
FFJ24_RS12260, 998.0, , , , , 
FFJ24_RS12265, 1281.0, , , , , 
FFJ24_RS12270, 883.0, , , , , 
FFJ24_RS12275, 1216.3, , , , , 
FFJ24_RS12280, 1994.0, , , , , 
FFJ24_RS12285, 527.0, , , , , 
FFJ24_RS12290, 723.7, , , , , 
FFJ24_RS12295, 774.3, , , , , 
FFJ24_RS12300, 1096.0, , , , , 
FFJ24_RS12305, 682.7, , , , , 
FFJ24_RS12310, 1569.3, , , , , 
FFJ24_RS12315, 488.3, , , , , 
FFJ24_RS12320, 1290.0, , , , , 
FFJ24_RS12325, 515.3, , , , , 
FFJ24_RS12330, 605.3, , , , , 
FFJ24_RS12335, 660.7, , , , , 
FFJ24_RS12340, 966.7, , , , , 
FFJ24_RS12345, 1898.0, , , , , 
FFJ24_RS12350, 519.7, , , , , 
FFJ24_RS12355, 562.0, , , , , 
FFJ24_RS12360, 374.7, , , , , 
FFJ24_RS12365, 998.3, , , , , 
FFJ24_RS12370, 1022.0, , , , , 
FFJ24_RS12375, 261.7, , , , , 
FFJ24_RS12380, 614.7, , , , , 
FFJ24_RS12385, 880.0, , , , , 
FFJ24_RS12390, 551.0, , , , , 
FFJ24_RS12395, 267.3, , , , , 
FFJ24_RS12400, 269.7, , , , , 
FFJ24_RS12405, 269.3, , , , , 
FFJ24_RS12410, 260.0, , , , , 
FFJ24_RS12415, 1159.7, , , , , 
FFJ24_RS12420, 517.7, , , , , 
FFJ24_RS12425, 686.7, , , , , 
FFJ24_RS12430, 1030.3, , , , , 
FFJ24_RS12435, 1166.0, , , , , 
FFJ24_RS12440, 556.7, , , , , 
FFJ24_RS12445, 1572.3, , , , , 
FFJ24_RS12450, 272.3, , , , , 
FFJ24_RS12455, 259.3, , , , , 
FFJ24_RS12460, 362.3, , , , , 
FFJ24_RS12465, 753.3, , , , , 
FFJ24_RS12470, 2111.3, , , , , 
