Identifier, Size, 0D1, 0D2, 0D3, 0D4, 0D5
DR_1562, 911.7, 300:3:0.160221:0.209524;100:3:0.113514:0.264516;300:3:0.117021:0.198347, 400:3:0.181818:0.181818;400:1:0.0517241:0.14433;100:3:0.245283:0.264151, , 300:3:0.0844156:0.163636;100:3:0.151316:0.268908, 
DR_1563, 524.0, 100:3:0.145161:0.259259;100:3:0.0990099:0.233333;600:3:0.168317:0.175, , , , 
DR_1564, 631.3, , , 200:3:0.12426:0.304348, , 400:1:0.056:0.145455
DR_1565, 724.3, , , 400:1:0.013986:0.116279, , 
DR_1566, 680.3, 200:3:0.236607:0.266667;300:3:0.174312:0.285714;200:3:0.148472:0.20979, 100:3:0.163265:0.333333, , 100:3:0.17:0.217391, 
DR_1567, 784.0, , 400:1:0.0333333:0.185185, , 600:1:0.0691489:0.210526, 
DR_1568, 883.0, , , , , 
DR_1569, 833.0, , , , , 
DR_1570, 846.7, 800:3:0.168142:0.168142;700:3:0.160714:0.160714;700:3:0.0982143:0.156863;300:3:0.0818182:0.181818;300:3:0.215517:0.3125;400:3:0.21875:0.222222, 500:3:0.304348:0.304348;500:3:0.304348:0.304348;500:3:0.217391:0.217391;500:3:0.2:0.2;500:3:0.238095:0.238095;300:3:0.583333:0.583333;300:3:0.36:0.36;500:3:0.392857:0.392857;500:3:0.142857:0.142857, 600:3:0.142857:0.142857, , 
DR_1571, 1489.7, , 500:3:0.1875:0.1875, , , 
DR_1572, 1173.0, , , , , 
DR_1573, 1333.7, , , , 400:1:0:0.136364, 
DR_1574, 557.7, , , , , 
DR_1575, 512.0, , , , , 
DR_1576, 283.0, , , , , 
DR_1577, 805.7, , , , , 
DR_1578, 526.7, , , , , 
DR_1579, 1109.3, , , , , 
DR_1580, 376.3, , , , , 
DR_1581, 858.3, , , , , 
DR_1582, 590.3, , , , , 
DR_1583, 563.3, , , , , 
DR_1584, 330.7, , , , , 
DR_1585, 555.0, , 500:3:0.153846:0.153846;500:3:0.2:0.2, , , 
DR_1586, 905.0, , , , , 
DR_1587, 229.0, , , , , 
DR_1588, 1037.7, , , , , 
DR_1589, 700.3, , , 300:1:0.0724638:0.130952, , 
DR_1590, 512.7, , , , , 
DR_1591, 819.3, , , , , 
DR_1592, 430.3, , , , , 
DR_1593, 931.7, , , , , 
DR_1594, 882.7, , , , , 
DR_1595, 847.3, , , , , 
DR_1596, 1340.7, , , , , 
DR_1597, 787.0, , , , , 
DR_1598, 2196.3, , , , , 400:1:0.0422535:0.117647
DR_1599, 1154.3, , , , , 
DR_1600, 537.3, , , , , 
DR_1601, 611.3, , , , , 
DR_1602, 894.3, , , , , 
DR_1603, 774.0, , , , , 
DR_1604, 965.7, , , , , 
DR_1605_1, 433.7, , , , , 
DR_1605_2, 161.0, , , , , 
DR_1606, 1028.7, , , , , 
DR_1607, 318.7, , , , , 
DR_1608, 450.0, , , , , 
DR_1609, 664.0, , , , , 
DR_1610, 1020.0, , , , , 
DR_1611, 414.7, , , , , 
DR_1612, 377.3, , , , , 
DR_1613, 349.0, , , , , 
DR_1614, 455.0, , , , , 
DR_1615, 371.3, , , , , 
DR_1616, 779.3, , , , , 
DR_1617, 539.0, , , , , 
DR_1618, 1039.0, , , , , 
DR_1619, 1283.3, , , , , 
DR_1620, 799.0, , , , , 
DR_1621, 273.0, , , , , 
DR_1622, 521.3, , 300:1:0:0.222222;300:1:0.166667:0.166667;200:1:0.1:0.219512;400:1:0.0833333:0.164706;200:1:0.0833333:0.260355, 200:3:0.152778:0.205357;200:3:0.186667:0.225806;200:3:0.177632:0.283465, , 
DR_1623, 846.7, , , , , 
DR_1624, 1212.7, , , , , 
DR_1625, 1297.7, , , , , 
DR_1626, 851.3, , , , , 
DR_1627, 1472.3, , , , , 
DR_1628, 491.0, , , , , 
DR_1629, 1755.3, , , , , 
DR_1630, 658.7, , , , , 
DR_1631, 950.3, , , , , 
DR_1632, 1294.3, , , 600:3:0.139785:0.139785, , 
DR_1633, 1075.3, , , , 700:3:0.166667:0.166667;700:3:0.125:0.125;700:3:0.15:0.15, 
DR_1634, 1002.7, , , , , 
DR_1635, 1666.3, , , , , 
DR_1636, 343.7, , , , , 
DR_1637_1, 130.7, , , , , 
DR_1637_2, 34.7, , , , , 
DR_1638, 517.0, , , , , 
DR_1639, 318.0, , , , , 
DR_1640, 198.3, , , , , 
DR_1641, 429.3, , , , , 
DR_1642, 361.0, , , , , 
DR_1643, 180.7, , , , , 
DR_1644, 450.0, , , , , 
DR_1645, 563.0, , , , , 
DR_1646, 570.0, , , , , 
DR_1647, 887.3, , , , , 
DR_1648, 700.3, , , , , 
DR_1649, 824.0, , , , , 
DR_1650, 549.0, , , , , 
DR_1651, 897.7, 600:1:0.0833333:0.190476, , , , 800:3:0.142857:0.142857
DR_1652, 376.3, , , , , 
DR_1653, 1193.0, , , , , 
DR_1654, 515.7, , , , , 
DR_1655, 821.3, , , , , 
DR_1656, 1139.3, , , , , 
DR_1657, 757.7, , , , , 
DR_1658, 879.3, , , , , 
DR_1659, 1574.0, , , , , 
DR_1660, 881.0, , , , , 
DR_1661, 225.3, , , , , 
DR_1662, 905.7, , , , , 
DR_1663, 456.0, , , , , 
DR_1664, 521.0, , , , , 
DR_1665, 383.3, 100:1:0.0808824:0.243781, 100:3:0.166667:0.245;100:3:0.275362:0.275362, 300:1:0.105263:0.108434;300:3:0.10687:0.149068, , 
DR_1666, 514.7, 600:3:0.131313:0.452632, , , , 
DR_1667, 1006.3, 100:3:0.153094:0.223881, 300:1:0.222222:0.222222;200:3:0.333333:0.333333;200:3:0.222222:0.313043;200:3:0.333333:0.333333;200:3:0.454545:0.454545;200:3:0.133333:0.198198, , , 
DR_1668, 1127.7, , 300:1:0.16:0.16;200:3:0.148148:0.148148, 300:1:0.0839695:0.142857, , 
DR_1669, 812.0, , , , , 
DR_1670, 1314.3, 100:1:0:0.994475, 400:2:1:1, , , 
DR_1671, 488.7, , , , , 
DR_1672, 515.0, , , , , 
DR_1673, 744.3, , , , , 
DR_1674, 807.0, , , , , 
DR_1675, 504.0, , , , , 
DR_1676, 665.0, , , , , 
DR_1677, 354.3, , , , , 
DR_1678, 323.0, , , , , 
DR_1679, 657.3, , , , , 
DR_1680, 721.7, , , , , 
DR_1681, 634.3, , 400:1:0.0666667:0.134328, 600:3:0.0849673:0.0875, , 
DR_1682, 248.7, , , , , 
DR_1683, 500.7, , , , , 
DR_1684, 700.3, , , , , 
DR_1685, 483.0, , , , , 
DR_1686, 184.3, , , , , 
DR_1687, 695.3, , , , , 
DR_1688, 758.3, , , , , 
DR_1689, 1109.3, , , , , 
DR_1690, 707.3, , , , , 
DR_1691, 370.3, , , 400:1:0.0246914:0.16129, , 
DR_1692, 1411.7, , , , , 
DR_1693, 642.7, , , , , 
DR_1694, 946.3, , 200:3:0.14:0.211679, 300:3:0.164179:0.185714, , 400:1:0.0493827:0.15493
DR_1695, 284.7, , , , , 
DR_1696, 1272.0, , , 100:3:0.104167:0.142857;300:1:0.0416667:0.121212;600:3:0.162791:0.162791;600:3:0.195122:0.195122, , 800:3:0.176471:0.176471
DR_1697, 296.3, 300:1:0.0653061:0.184783, 100:3:0.121212:0.133333, , , 
DR_1698, 839.3, , , , , 
DR_1699, 675.0, , , , , 
DR_1700, 885.7, , , , , 
DR_1701, 712.3, , , , , 
DR_1702, 525.7, , 400:3:0.3:0.3, , , 
DR_1703, 847.0, , , , , 
DR_1704, 965.7, , 200:3:0.111111:0.197674;300:3:0.153846:0.156863, 400:3:0.157025:0.157025, , 
DR_1705, 552.7, , , , , 
DR_1706, 333.0, , , , , 
DR_1707, 2207.0, , , , , 
DR_1708, 493.7, , , , , 
DR_1709, 1032.3, , , , , 
DR_1710, 269.0, , , , , 
DR_1711, 873.3, , , , , 
DR_1712, 1309.0, , , , , 
DR_1713, 525.0, , , , , 
DR_1714, 480.7, , , , , 
DR_1715, 382.7, , , , , 
DR_1716, 430.3, , , , , 
DR_1717, 643.0, , , , 400:1:0:0.107143;400:1:0:0.135135;400:1:0.0769231:0.153846, 
DR_1718, 1068.0, , , , , 
DR_1719, 753.7, , , , , 
DR_1720, 2173.3, , , , , 
DR_1721, 871.7, 600:3:0.0647482:0.153846, 500:3:0.2:0.2, , , 
DR_1722, 494.7, , , , , 
DR_1723, 1074.7, , , , , 
DR_1724, 1069.7, , , , , 
DR_1725, 684.3, , , , , 
DR_1726, 631.0, , , , , 
DR_1727, 1882.3, , , , , 
DR_1728, 640.0, , , , , 
DR_1729, 627.0, 300:3:0.0943396:0.205556;300:3:0.0943396:0.221591, 300:3:0.16:0.25;100:3:0.26:0.3125, 300:3:0.135484:0.234848;300:3:0.184211:0.185484, , 
DR_1730, 972.3, 300:1:0.0705882:0.219251, 400:1:0.05:0.142857;300:3:0.173913:0.173913, 300:3:0.122699:0.122699, , 
DR_1731, 1163.3, , 400:1:0.05:0.162162, , 100:3:0.191304:0.191304, 400:3:0.121429:0.121951
DR_1732, 525.3, , , , , 
DR_1733, 512.3, , , , , 
DR_1734, 532.0, , , , , 
DR_1735, 933.3, , 500:3:0.139535:0.139535;400:1:0.0697674:0.3, , , 
DR_1736, 1627.3, , , , , 
DR_1737, 530.3, , , , , 
DR_1738, 259.7, , , , , 
DR_1739, 260.0, , , , , 
DR_1740, 1067.0, , , , , 
DR_1741, 355.0, , , , , 
DR_1742, 1203.3, , 500:3:0.157895:0.157895, , , 
DR_1743, 966.3, , , , , 
DR_1744, 372.7, , , , , 
DR_1745, 416.0, , , , , 
DR_1746, 723.0, , , , , 
DR_1747, 766.3, , , , , 
DR_1748, 466.7, , , , , 
DR_1749, 569.7, , , , , 
DR_1750, 384.0, , , , , 
DR_1751, 600.0, , , , , 
DR_1752, 1260.3, , , , , 
DR_1753, 474.3, , , , , 
DR_1754, 404.7, 700:3:0.118012:0.118012, , , 400:3:0.0851064:0.133929, 
DR_1755, 842.7, , , , , 
DR_1756, 1039.7, , , , , 
DR_1757, 799.7, , , , , 
DR_1758, 845.3, , , , , 
DR_1759, 936.3, , , , , 
DR_1760, 368.7, , , , , 
DR_1761, 432.0, , , , , 
DR_1762, 579.7, , 300:1:0.222222:0.222222, 300:1:0:0.25, , 
DR_1763, 642.7, , , , , 
DR_1764, 722.0, , , , , 
DR_1765, 603.7, , , , , 
DR_1766, 497.7, , , , , 
DR_1767, 764.0, , , , , 
DR_1768, 416.7, , , , , 
DR_1769, 1344.0, , , , , 700:1:0.0529801:0.144231
DR_1770, 633.7, , , , , 
DR_1771, 2402.3, , , , , 
DR_1772, 361.0, , , , 600:3:0.137931:0.137931, 
DR_1773, 925.7, , , , , 
DR_1774, 391.3, , , , , 
DR_1775, 1763.7, , , , , 
DR_1776, 446.0, , 100:3:0.111111:0.155039, , , 
DR_1777, 222.0, , , , , 
DR_1778, 1092.3, , , , , 
DR_1779, 250.7, , , , , 
DR_1780, 829.0, , , , , 
DR_1781, 1029.3, , , , , 
DR_1782, 254.0, , , , , 
DR_1783, 237.0, , , , , 
DR_1784, 501.3, , , , , 
DR_1785, 778.3, , , , , 
DR_1786, 329.3, , , 300:3:0.181818:0.181818, , 
DR_1787, 1002.3, , , 400:1:0.0143885:0.176471, , 
DR_1788, 382.3, , , , , 
DR_1789, 792.0, , , , , 
DR_1790, 964.7, , , , , 
DR_1791, 1157.3, , , , , 
DR_1792, 467.7, , , , , 
DR_1793, 514.0, 100:3:0.186869:0.21374;100:3:0.25:0.25, , 300:3:0.0983607:0.25;300:3:0.08:0.0952381;300:3:0.103175:0.176471;300:3:0.153226:0.3;300:3:0.162602:0.207921;200:3:0.217054:0.247525, , 
DR_1794, 774.3, , , 600:3:0.168142:0.168142, , 
DR_1795, 699.0, , , , , 
DR_1796, 461.7, , , , , 
DR_1797, 963.0, 200:3:0.117949:0.190476;600:1:0.0274725:0.142857, , , 100:3:0.192982:0.192982, 
DR_1798, 235.0, , , , , 
DR_1799, 1434.7, , , , , 
DR_1800, 494.0, , , , , 
DR_1801, 505.3, , , , , 
DR_1802, 364.0, , , , , 
DR_1803, 394.3, , , , , 
DR_1804, 313.3, 200:3:0.138614:0.215232, , 100:3:0.143478:0.143478, , 
DR_1805, 808.0, , , , , 
DR_1806, 208.7, , , , , 
DR_1807, 300.7, , , , , 
DR_1808, 1112.3, , , , , 
DR_1809, 2210.3, , , , , 
DR_1810, 222.3, , , , , 
DR_1811, 378.0, 400:3:0.105691:0.181818;600:3:0.154545:0.180723, 100:3:0.12766:0.157895, , 300:3:0.188235:0.188235;400:3:0.211765:0.211765;400:3:0.156627:0.28, 
DR_1812, 1008.3, , , , , 
DR_1813, 319.0, , , , , 
DR_1814, 411.3, , , , , 
DR_1815, 385.7, , , , , 
DR_1816, 672.0, , , , , 
DR_1817, 910.7, , 400:1:0.0754717:0.145455, , , 
DR_1818, 400.3, , , , , 
DR_1819, 827.3, , , , , 
DR_1820, 741.3, , , , , 
DR_1821, 334.3, , , , , 
DR_1822, 1802.0, , , , , 
DR_1823, 681.0, , , , , 
DR_1824, 1034.3, , , , , 
DR_1825, 300.0, , , , , 
DR_1826, 1047.7, , , , , 
DR_1827, 832.0, , , , , 400:1:0:0.151515
DR_1828, 800.7, , , , , 
DR_1829, 1212.7, 200:3:0.162562:0.211268;200:3:0.147208:0.223022, 400:1:0.0434783:0.214286;100:3:0.166667:0.357143;100:3:0.238095:0.25, 400:1:0.0823529:0.15534;100:3:0.228261:0.241071;100:3:0.221053:0.255102;200:3:0.179245:0.251969, 700:3:0.277778:0.277778, 500:1:0.0819672:0.105263;400:3:0.0731707:0.235872
DR_1830, 310.7, , 100:3:0.177778:0.193798, , , 
DR_1831, 739.3, , , 400:1:0.0120482:0.12, 700:3:0.148936:0.148936, 700:3:0.0682927:0.152174
DR_1832, 520.7, , , , , 
DR_1833, 332.7, , , , , 
DR_1834, 773.3, , , , , 
DR_1835, 798.0, , 100:3:0.136364:0.265823, , , 
DR_1836, 1124.0, 300:3:0.181818:0.233333;300:3:0.158824:0.158824, 500:3:0.206897:0.206897;500:3:0.129032:0.129032, 400:1:0.0566038:0.142857;300:3:0.132075:0.244898;400:1:0.0555556:0.123711;300:3:0.0925926:0.134021;300:3:0.0892857:0.197917;300:1:0.0545455:0.125;300:3:0.145455:0.177083;300:3:0.0727273:0.148936;300:3:0.140351:0.227723;400:3:0.135593:0.173077;300:1:0.047619:0.140351, , 400:1:0.0434783:0.108374
DR_1837, 578.0, , , , , 
DR_1838, 1874.0, 200:3:0.128492:0.212963, 300:1:0.111111:0.111111;400:3:0.163934:0.198413;100:3:0.131148:0.218182;200:3:0.134615:0.165138, 400:3:0.0917431:0.0992366;300:3:0.181818:0.181818;100:3:0.204301:0.204301;300:3:0.184783:0.184783;100:3:0.111111:0.128713;100:3:0.218391:0.218391, 100:3:0.136364:0.205357, 
DR_1839, 450.3, , 500:3:0.12963:0.12963, , , 
DR_1840, 281.3, , , , , 
DR_1841, 333.3, , , , , 
DR_1842, 361.7, , , , , 
DR_1843, 683.3, , , , , 
DR_1844, 218.7, , , , , 
DR_1845, 412.0, , , , , 
DR_1846, 319.3, , , , , 
DR_1847, 196.3, , , , , 
DR_1848, 1726.7, 100:3:0.0816327:0.211111, , 100:3:0.201389:0.201389, , 
DR_1849, 482.7, , , , , 
DR_1850, 163.7, , , , , 
DR_1851, 624.0, , , , , 
DR_1852, 813.0, , , 600:3:0.147059:0.15;300:1:0.0833333:0.121212, , 
DR_1853, 379.0, , , , , 
DR_1854, 1627.3, , , , , 
DR_1855, 367.7, , , , , 
DR_1856, 1172.0, , , , , 
DR_1857, 413.7, , 100:3:0.184211:0.224;500:3:0.157895:0.157895, 300:3:0.285714:0.285714, , 
DR_1858, 548.3, , , , , 
DR_1859, 446.3, , , , , 
DR_1860, 212.7, , , , , 
DR_1861, 394.0, , , , , 
DR_1862, 557.3, , , , , 
DR_1863, 923.3, , , , , 
DR_1864, 351.3, , , , , 
DR_1865, 424.0, , , , , 
DR_1866, 693.0, , , 400:1:0.0839695:0.139535, 300:1:0.09375:0.09375, 
DR_1867, 263.0, , , , , 
DR_1868, 1010.0, , , , , 
DR_1869, 824.0, , 200:1:0.133333:0.263158;200:1:0.0666667:0.1875;200:1:0.0666667:0.176471;200:1:0.0666667:0.25, 200:3:0.166667:0.220339;300:3:0.0872483:0.210526, 400:1:0:0.136364;300:1:0.0606061:0.0934066, 
DR_1870, 621.3, , , , , 700:1:0.0107527:0.176471
DR_1871, 865.0, , , , , 
DR_1872, 273.7, , , , , 
DR_1873, 1478.7, , , , , 
DR_1874, 1194.0, , , , , 
DR_1875, 550.7, , , , , 
DR_1876, 470.7, , , , , 
DR_1877, 555.0, 600:3:0.0830671:0.173333, 100:3:0.391304:0.391304, , , 
DR_1878, 1223.7, , , , , 400:1:0.0141844:0.111111
DR_1879, 612.7, 400:1:0.0468085:0.16129;400:1:0.0606061:0.157895;300:3:0.164948:0.3;100:3:0.129187:0.234783;300:3:0.0740741:0.196581, 100:3:0.181818:0.237624;100:3:0.289474:0.289474, 300:3:0.12605:0.150442;300:1:0.0652174:0.168675;100:3:0.208791:0.25;100:3:0.185567:0.270588, 100:3:0.153153:0.241379, 
DR_1880, 492.7, , , , , 
DR_1881, 274.7, , , , , 
DR_1882, 335.0, , , , , 
DR_1883, 509.0, , , , , 
DR_1884, 952.0, , , , , 
DR_1885, 430.7, , 500:3:0.135135:0.135135, , , 
DR_1886, 427.7, , , , , 
DR_1887, 659.0, , , , , 
DR_1888, 535.3, , , , , 
DR_1889, 397.3, , , , , 
DR_1890, 800.0, , , , , 
DR_1891, 1101.7, 300:3:0.234694:0.281818, , 300:3:0.0789474:0.136842;300:3:0.247525:0.247525, , 
DR_1892, 425.0, 300:3:0.118812:0.172414, , 300:3:0.145161:0.145161;300:3:0.096:0.197802, 300:1:0.111111:0.196078, 
DR_1893, 784.3, , , , , 
DR_1894, 432.3, , , , , 
DR_1895, 863.7, , , , , 
DR_1896, 251.7, , , , , 
DR_1897, 407.7, , , , , 
DR_1898, 962.7, , , , , 700:1:0.0634921:0.165468
DR_1899, 440.0, , , , , 
DR_1900, 468.0, , , , , 
DR_1901, 452.3, 100:3:0.104089:0.247191, 100:3:0.163043:0.224242;100:3:0.166667:0.202614, 100:3:0.243902:0.243902, , 
DR_1902, 1683.7, , , , , 
DR_1903, 733.3, , , , , 
DR_1904, 197.7, , , , , 
DR_1905, 649.3, , , , 400:1:0:0.111111, 
DR_1906, 1337.0, , , , , 
DR_1907, 648.7, , , , , 
DR_1908, 783.7, , , , , 
DR_1909, 570.3, , , , , 
DR_1910, 482.7, , , , , 
DR_1911, 841.0, , , , , 
DR_1912, 629.3, , , , , 
DR_1913, 1955.0, , , , , 
DR_1914, 234.3, , , , , 
DR_1915, 941.0, , , , , 
DR_1916, 1820.7, , , , , 
DR_1917, 652.0, , , , , 
DR_1918, 420.3, , , 400:1:0.0617978:0.115942, , 
DR_1919, 386.7, , 100:3:0.294118:0.294118, , , 
DR_1920, 276.0, , , , , 
DR_1921, 925.3, , , , , 
DR_1922, 2044.0, , , , , 
DR_1923, 701.7, , , , , 
DR_1924, 434.7, , , , , 
DR_1925, 318.3, , , , , 
DR_1926, 608.7, , , , , 
DR_1927, 439.0, , , , , 
DR_1928, 1235.3, , , , , 
DR_1929, 673.0, , , , , 
DR_1930, 600.0, , , , , 
DR_1931, 645.0, , , , , 
DR_1932, 330.3, , , , , 
DR_1933, 930.7, , , , , 
DR_1934, 323.0, , , , , 
DR_1935, 773.0, , , , , 
DR_1936, 256.3, , , , , 
DR_1937, 972.3, , , , , 
DR_1938, 669.7, , , , , 
DR_1939, 961.7, , , 400:1:0.0277778:0.111111, , 
DR_1940, 978.3, , , , , 
DR_1941, 1050.7, 600:3:0.0837004:0.15625, , , , 
DR_1942, 256.7, , , , , 
DR_1943, 596.0, , 500:3:0.145161:0.145161, 300:3:0.204819:0.204819, , 
DR_1944, 326.7, , , , , 
DR_1945, 672.7, , , , , 
DR_1946, 849.3, , , , , 
DR_1947, 857.3, , , , , 
DR_1948, 1182.3, , , , , 
DR_1949, 566.3, , , , , 
DR_1950, 265.3, , , , , 
DR_1951, 619.7, , , , , 
DR_1952, 421.3, , , , , 
DR_1953, 852.3, , , , , 
DR_1954, 344.7, , , , , 
DR_1955, 1288.7, , , , , 
DR_1956, 553.0, , , , , 
DR_1957, 422.7, , , , , 
DR_1958, 730.3, , , , , 
DR_1959, 416.7, , , , , 
DR_1960, 967.0, , , , , 
DR_1961, 493.7, , , , , 
DR_1962, 486.0, , , , , 
DR_1963, 1009.7, , , , , 
DR_1964, 2009.0, , , , , 
DR_1965, 385.3, , , , , 
DR_1966, 647.7, , , , , 
DR_1967, 603.3, , , , , 
DR_1968, 561.7, , , , , 
DR_1969, 272.7, , , , , 
DR_1970, 480.0, , , , , 
DR_1971, 914.0, 600:1:0.0336391:0.15, , , , 
DR_1972, 548.7, , , , , 
DR_1973, 921.0, , , , , 
DR_1974, 1953.7, , , , , 
DR_1975, 653.3, , , , , 
DR_1976, 1795.7, , , , , 
DR_1977, 675.7, , , , , 
DR_1978, 737.3, , , , , 
DR_1979, 362.7, , , , , 
DR_1980, 822.3, , , , , 
DR_1981, 502.7, , , , , 
DR_1982, 850.0, , , , , 
DR_1983, 1555.7, , 500:3:0.975:0.975, , , 
DR_1984, 523.0, , , , , 
DR_1985, 952.0, , , , , 
DR_1986, 716.7, 200:3:0.102767:0.285714, 500:3:0.190476:0.190476;200:3:0.227273:0.227273, , 100:3:0.176471:0.176471, 
DR_1987, 483.7, , , , , 
DR_1988, 956.0, , , , , 
DR_1989, 327.0, , , , , 
DR_1990, 271.3, , , , , 
DR_1991, 846.7, , , , , 
DR_1992, 505.7, , , , , 
DR_1993, 726.3, , , , , 
DR_1994, 478.0, , , , , 
DR_1995, 1037.3, , , , , 
DR_1996, 815.0, , , , , 
DR_1997m, 525.7, , , , , 
DR_1998, 1349.3, , , , , 
DR_1999, 565.7, , , , , 
DR_2000, 677.0, , , , , 
DR_2001, 227.7, , , , , 
DR_2002, 299.7, , , , , 
DR_2003, 564.7, , , , , 
DR_2004, 274.7, , , , , 
DR_2005, 259.7, , , , , 
DR_2006, 356.3, 100:3:0.114035:0.210526, 400:3:0.3:0.3;400:3:0.333333:0.333333, 200:3:0.117021:0.12, 600:3:0.214286:0.214286, 
DR_2007, 278.7, , , , , 
DR_2008, 859.7, , , , , 
DR_2009, 282.0, , , , , 
DR_2010, 411.0, , , , , 
DR_2011, 627.0, , , , , 
DR_2012, 1090.3, , , , , 
DR_2013, 695.7, , , , , 
DR_2014, 469.0, , , , , 
DR_2015, 941.7, 800:3:0.194175:0.194175, , 300:1:0.0520833:0.146067, , 
DR_2016, 181.3, , , , , 
DR_2017, 1072.0, , , , , 
DR_2018, 360.7, , , , , 
DR_2019, 822.0, , , 300:3:0.134328:0.134328, , 
DR_2020, 366.7, , , , , 
DR_2021, 527.7, , , , , 
DR_2022, 344.3, , , , , 
DR_2023, 262.0, , , , , 
DR_2024, 343.7, , , 200:2:0.991189:0.991189, , 
DR_2025, 1038.0, , , , , 
DR_2026, 420.7, , , , , 
DR_2027, 640.7, , , , , 
DR_2028, 468.7, , , , , 
DR_2029, 499.0, , , , , 
DR_2030, 390.7, , , , , 
DR_2031, 680.7, , , 400:1:0.0451128:0.142857;400:1:0.0434783:0.148936, , 
DR_2032, 423.3, , , , 400:1:0.103896:0.149123, 
DR_2033, 1907.7, 100:1:0:1;600:3:0.808743:0.808743, , 400:1:0.0625:0.159574;200:1:0:0.140741;300:2:1:1, , 
DR_2034, 585.3, , , , , 
DR_2035, 449.3, , , , , 
DR_2036, 1333.7, , , , 700:3:0.162791:0.162791, 
DR_2037, 397.0, 300:1:0.0694444:0.157895;300:3:0.111607:0.217822;600:3:0.088785:0.145833, 300:3:0.189189:0.189189;300:3:0.131579:0.236364;400:3:0.142857:0.142857, 600:3:0.188679:0.188679, 100:3:0.134228:0.252101;600:3:0.0902778:0.160714;100:3:0.0935252:0.169811, 
DR_2038, 202.0, , , , , 
DR_2039, 167.0, , , , , 
DR_2040, 793.3, , 500:3:0.176471:0.176471, , , 
DR_2041, 783.0, , , , , 
DR_2042, 1551.3, , , , , 
DR_2043, 346.0, 300:1:0.060241:0.17;300:3:0.0769231:0.221477;100:3:0.216418:0.345324;300:3:0.0866667:0.280822;300:3:0.137255:0.251701, 300:1:0.111111:0.1625;300:1:0.102041:0.158416;100:1:0.0816327:0.189474;100:3:0.230769:0.315789;100:1:0.0545455:0.180851;100:3:0.111111:0.209302;300:3:0.163636:0.163636;300:3:0.176471:0.176471, 300:3:0.152542:0.222222;100:3:0.263158:0.263158;100:3:0.30137:0.30137;600:3:0.151899:0.151899, 100:1:0.0721649:0.255556;100:3:0.153061:0.297619;100:1:0.0686275:0.222222, 
DR_2044, 486.3, , , , , 
DR_2045, 524.3, , , , , 
DR_2046, 422.7, , , , , 
DR_2047, 439.7, , , , , 
DR_2048, 211.3, , , , , 
DR_2049, 233.0, , , , , 
DR_2050, 1025.7, , , , , 
DR_2051, 1597.3, , , , , 
DR_2052, 1390.7, 300:3:0.0794393:0.165746, 300:1:0.1:0.176471, , , 
DR_2053, 614.0, , , , , 
DR_2054, 331.3, , , , , 
DR_2055, 1066.7, , , , , 
DR_2056, 400.3, , , , , 
DR_2057, 440.3, , , , , 
DR_2058, 836.7, 200:3:0.117647:0.466667, , , , 
DR_2059, 1307.0, , , , , 
DR_2060, 217.3, , , , , 
DR_2061, 402.3, , , , , 
DR_2062, 728.3, , , , , 
DR_2063, 1819.7, , , , , 
DR_2064, 370.3, , , , , 
DR_2065, 852.0, 700:3:0.150943:0.150943;700:3:0.122642:0.145455;700:3:0.128713:0.128713;700:3:0.150943:0.150943;700:3:0.145455:0.145455, , , , 400:3:0.125:0.175926
DR_2066, 359.3, , , , , 
DR_2067, 431.7, , , , , 
DR_2068, 373.3, , , , , 
DR_2069, 1674.3, , , , , 
DR_2070, 952.7, , , , , 
DR_2071, 1067.7, , , , , 
DR_2072, 795.7, , , , , 
DR_2073, 421.0, , , , , 
DR_2074, 471.7, , , , , 
DR_2075, 292.7, , , , , 
DR_2076, 778.0, , , , , 
DR_2077, 414.7, , , , , 
DR_2078, 605.7, , , , , 
DR_2079, 303.7, , , , , 
DR_2080, 832.7, , , , , 
DR_2081, 1495.3, , , , , 
DR_2082, 275.7, , , , , 
DR_2083, 536.3, , , , , 
DR_2084, 726.0, , , , , 
DR_2085, 253.0, 100:1:0:0.994898, 500:3:1:1, , , 
DR_2086, 272.7, , , , , 
DR_2087, 594.7, , , , , 
DR_2088, 864.7, , , , , 
DR_2089, 532.0, 300:3:0.0853081:0.163934, 500:3:0.2:0.2, 100:3:0.166667:0.172131, , 
DR_2090, 1202.7, , , , , 
DR_2091, 882.0, , , , , 
DR_2092, 379.7, , , , , 
DR_2093, 280.7, , , , , 
DR_2094, 468.0, , , , , 
DR_2095, 485.7, , , , , 
DR_2096, 1295.0, , , , , 
DR_2097, 283.7, , , , , 
DR_2098, 987.3, , , , , 
DR_2099, 686.7, , , , , 
DR_2100, 274.0, , , , , 
DR_2101, 1035.7, , , , , 
DR_2102, 295.7, , , , , 
DR_2103, 166.7, , , , , 
DR_2104, 351.3, , , , , 
DR_2105, 307.0, , , , , 
DR_2106, 1188.0, , , , , 
DR_2107, 685.3, , , , , 
DR_2108, 1127.0, , , , , 
DR_2109, 348.3, , , , , 
DR_2110, 402.7, , , , , 
DR_2111, 515.0, , , , , 
DR_2112, 253.7, , , , , 
DR_2113, 430.3, , , , , 
DR_2114, 123.3, , , , , 
DR_2115, 347.7, , , , , 
DR_2116, 972.0, , , , , 
DR_2117, 543.7, , , , , 
DR_2118, 528.0, , , , , 
DR_2119, 573.0, , , , , 
