Identifier, Size, 1P1, 1P2, 1P3, 1P4, 1P5
FFI16_RS22735, 719.0, , , , , 
FFI16_RS22740, 169.3, , , , , 
FFI16_RS22745, 628.0, , , , , 
FFI16_RS22750, 869.0, , , , , 
FFI16_RS22755, 1700.3, , , , , 
FFI16_RS22760, 551.3, , , , , 
FFI16_RS22765, 798.0, , , , , 
FFI16_RS22770, 776.7, , , , , 
FFI16_RS22775, 850.7, , 500:1:0.00900901:0.12, , , 
FFI16_RS22780, 164.3, , , 600:1:0.0442478:0.15, , 
FFI16_RS22785, 837.7, , , , , 
FFI16_RS22790, 705.0, , , , , 
FFI16_RS22795, 1102.7, , , , , 
FFI16_RS22800, 325.3, , , , , 
FFI16_RS22805, 580.0, , , , , 
FFI16_RS22810, 959.3, , , , , 
FFI16_RS22815, 616.7, , , , , 
FFI16_RS22820, 968.3, , , , , 
FFI16_RS22825, 361.0, , , , , 
FFI16_RS22830, 293.3, , , , , 
FFI16_RS22840, 499.7, , , , , 
FFI16_RS22845, 594.7, , , , , 
FFI16_RS22850, 557.3, , , , , 
FFI16_RS22855, 619.0, , , , , 
FFI16_RS22860, 825.3, , , , , 
FFI16_RS22865, 1076.3, , , , , 
FFI16_RS22870, 1400.0, , , , , 
FFI16_RS22875, 478.7, , , , , 
FFI16_RS22880, 644.0, , , , , 
FFI16_RS22885, 112.0, , , , , 
FFI16_RS22890, 757.7, , , , , 
FFI16_RS22895, 551.7, , , , , 
FFI16_RS22900, 541.0, , , , , 
FFI16_RS22905, 870.0, , , , , 
FFI16_RS22910, 796.0, , , , , 
FFI16_RS22915, 384.3, , , , , 
FFI16_RS22920, 589.0, , , , , 
FFI16_RS22930, 563.7, , , , , 
FFI16_RS22935, 285.0, , , , , 
FFI16_RS22940, 302.0, , , , , 
FFI16_RS22945, 1627.3, , , , , 
FFI16_RS22950, 155.3, , , , , 
FFI16_RS22955, 273.7, , , , , 
FFI16_RS22960, 828.3, , 500:3:0.0542636:0.12987;500:1:0.0222222:0.12987;500:3:0.0652174:0.156627;500:1:0.0228571:0.126214, , , 
FFI16_RS22965, 594.3, , , , , 
FFI16_RS22970, 202.3, , , , , 
FFI16_RS22975, 494.3, , , , , 
FFI16_RS22980, 754.0, , , , , 
FFI16_RS22985, 342.7, , , , , 
FFI16_RS22990, 326.7, , , , , 
FFI16_RS22995, 996.3, 500:1:0.0571429:0.212121, , , 800:3:0.15:0.15;800:3:0.170732:0.170732, 
FFI16_RS23000, 713.7, , , 700:1:0.023622:0.129032;700:1:0.0258621:0.133333, , 
FFI16_RS23005, 1572.0, , , , , 
FFI16_RS23010, 921.3, , , , , 
FFI16_RS23015, 524.7, , , , , 
FFI16_RS23020, 178.0, , , , , 
FFI16_RS23025, 515.3, , , , , 
FFI16_RS23030, 602.7, , , , , 
FFI16_RS23035, 684.7, , 500:1:0.00826446:0.127273, , , 
FFI16_RS23040, 1396.7, , , , , 
FFI16_RS23045, 585.0, , , , , 
FFI16_RS23050, 875.0, , , , , 
FFI16_RS23055, 575.0, , , , , 
FFI16_RS23060, 655.3, , , , , 
FFI16_RS23065, 1081.7, 800:3:0.152174:0.152174;800:3:0.104167:0.15;800:3:0.170213:0.170213;500:3:0.159091:0.238095;500:3:0.186047:0.186047;500:3:0.177778:0.177778, 500:3:0.108108:0.151515;700:1:0.0535714:0.190476;700:3:0.122807:0.227273, 500:1:0:0.131579, 500:3:0.136364:0.153846, 
FFI16_RS23070, 681.0, , , , , 
FFI16_RS23075, 498.0, , , , , 
FFI16_RS23080, 1109.0, , , , , 
FFI16_RS23085, 356.0, , , , , 
FFI16_RS23090, 1115.7, , , , , 
FFI16_RS23095, 614.3, , , , , 
FFI16_RS23100, 1070.0, , , , , 
FFI16_RS23105, 2303.3, , , 700:1:0.0394737:0.176471, , 
FFI16_RS23110, 849.7, , , , , 
FFI16_RS23115, 1012.3, , , , , 
FFI16_RS23120, 787.3, , , , , 
FFI16_RS23125, 1109.0, , , , , 
FFI16_RS23130, 1055.7, , , , , 
FFI16_RS23135, 1138.7, , , , , 
FFI16_RS23140, 269.3, , , , , 
FFI16_RS23145, 310.3, , , , , 
FFI16_RS23150, 347.7, , , , , 
FFI16_RS23155, 1403.0, , , , , 
FFI16_RS23160, 999.7, , , , , 
FFI16_RS23165, 504.3, , , , , 
FFI16_RS23170, 596.3, , , , , 
FFI16_RS23175, 356.7, , , , , 
FFI16_RS23180, 350.0, , , , , 
FFI16_RS23185, 643.3, , , , , 
FFI16_RS23190, 1055.3, , , , , 
FFI16_RS23195, 537.7, , , , , 
FFI16_RS23200, 2176.0, , , , , 
FFI16_RS23205, 1743.7, , , , , 
FFI16_RS23210, 466.0, , , , , 
FFI16_RS23215, 591.0, , , , , 
FFI16_RS23220, 217.0, , , , , 
FFI16_RS23225, 3017.0, , , , , 
FFI16_RS23230, 106.0, , , , , 
FFI16_RS23235, 158.0, , , , , 
FFI16_RS23240, 1639.0, , , , , 
FFI16_RS23250, 1179.7, , , , , 
FFI16_RS23255, 1135.3, , , , , 
FFI16_RS23260, 720.0, , , , , 
FFI16_RS23265, 1124.3, , , 600:1:0.0222222:0.146341, , 
FFI16_RS23270, 599.3, , , , , 
FFI16_RS23275, 453.3, , , , , 
FFI16_RS23280, 394.3, , , , , 
FFI16_RS23285, 269.7, , , , , 
FFI16_RS23290, 542.3, , , , , 
FFI16_RS23295, 1120.0, , , , , 
FFI16_RS23300, 929.7, , , , , 
FFI16_RS23305, 826.7, , , , , 
FFI16_RS23310, 1134.3, , , , , 
FFI16_RS23315, 618.3, , , , , 
FFI16_RS23320, 796.0, 300:1:0.0168067:0.148148, , , , 
FFI16_RS23325, 244.7, , 800:3:0.147059:0.147059;600:3:0.147059:0.147059;700:3:0.15625:0.15625, , , 
FFI16_RS23330, 784.3, , , , , 
FFI16_RS23335, 241.0, , , , , 
FFI16_RS23340, 968.3, , , 300:1:0.025641:0.2, , 
FFI16_RS23345, 252.0, , , , , 
FFI16_RS23350, 334.7, , , , , 
FFI16_RS23355, 1711.7, , , , , 
FFI16_RS23360, 308.3, , , , , 
FFI16_RS23365, 787.0, , , , , 
FFI16_RS23370, 1061.3, , , , , 
FFI16_RS23375, 1008.7, , , , , 
FFI16_RS23380, 644.0, , , , , 
FFI16_RS23385, 1004.3, 800:3:0.166667:0.181818, 700:3:0.125:0.157895;800:3:0.136364:0.136364, 800:3:0.102041:0.133333, , 
FFI16_RS23390, 1383.7, , , , , 
FFI16_RS23395, 369.7, , , , , 
FFI16_RS23400, 245.0, , , , , 
FFI16_RS23405, 789.7, , , , , 
FFI16_RS23410, 927.7, , , , , 
FFI16_RS23415, 888.0, , , , , 
FFI16_RS23420, 943.0, , , , , 
FFI16_RS23425, 676.0, , , , , 
FFI16_RS23430, 659.3, , , , , 
FFI16_RS23435, 557.7, , , , , 
FFI16_RS23440, 207.7, , , , , 
FFI16_RS23445, 701.0, , , , , 
FFI16_RS23450, 426.0, , , , , 
FFI16_RS23455, 331.0, , , , , 
FFI16_RS23460, 2069.3, , , , , 
FFI16_RS23465, 1545.7, , , , , 
FFI16_RS23470, 1010.7, , , , , 
FFI16_RS23475, 251.0, , , , , 
FFI16_RS23480, 476.0, , , , , 
FFI16_RS23485, 480.3, , , , , 
FFI16_RS23490, 574.3, , , , , 
FFI16_RS23495, 333.3, , , , , 
FFI16_RS23500, 276.7, , , , , 
FFI16_RS23505, 1003.0, , , , , 
FFI16_RS23510, 1263.7, , 600:3:0.181818:0.181818;300:3:0.111111:0.181818, 500:3:0.0877193:0.222222, 300:3:0.166667:0.219178;300:3:0.228571:0.26087, 
FFI16_RS23515, 1273.7, , , , , 
FFI16_RS23520, 421.0, , , , , 
FFI16_RS23525, 749.3, , , , , 
FFI16_RS23530, 1563.7, , , , , 
FFI16_RS23535, 377.7, , , , , 
FFI16_RS23540, 413.3, , , , , 
FFI16_RS23545, 914.0, , , , , 
FFI16_RS23550, 1375.3, , , , , 
FFI16_RS23555, 1508.7, , , , , 
FFI16_RS23560, 441.7, , , , , 
FFI16_RS23565, 372.7, , , , , 
FFI16_RS23570, 1053.7, , , , , 
FFI16_RS23580, 764.7, , , , , 
FFI16_RS23585, 950.0, , , , , 
FFI16_RS23590, 182.7, , , , , 
FFI16_RS23595, 734.0, , , , , 
FFI16_RS23600, 243.7, , , , , 
FFI16_RS23605, 1308.3, , , , , 
FFI16_RS23610, 1079.7, 500:3:0.125:0.166667, 600:1:0.0714286:0.181818, , , 
FFI16_RS23615, 2190.7, , , , , 
FFI16_RS23620, 546.3, , , , , 
FFI16_RS23625, 690.7, , , , , 
FFI16_RS23630, 1209.7, , , , , 
FFI16_RS23635, 550.3, , , , , 
FFI16_RS23640, 466.0, , , , , 
FFI16_RS23645, 1022.3, , , , , 
FFI16_RS23650, 892.0, , , , , 
FFI16_RS23655, 536.7, , , , , 
FFI16_RS23660, 287.7, 300:1:0.057971:0.125, 500:1:0.0273973:0.137931, , , 
FFI16_RS23665, 333.0, , , , , 
FFI16_RS23670, 326.7, , , , , 
FFI16_RS23675, 415.7, , , , , 
FFI16_RS23680, 324.7, , , , , 
FFI16_RS23685, 1658.3, , , , , 
FFI16_RS23690, 1155.3, , , , , 
FFI16_RS23695, 1710.3, 300:1:0.0310559:0.181818, , , , 
FFI16_RS23700, 700.0, , , , , 
FFI16_RS23705, 721.7, 300:1:0.032:0.166667, , , , 
FFI16_RS23710, 722.3, , , , , 
FFI16_RS23715, 4596.0, , , , , 
FFI16_RS23720, 3694.7, , , , , 
FFI16_RS23725, 976.0, , , , , 
FFI16_RS23730, 1210.7, , , , , 
FFI16_RS23735, 799.3, , , , , 
FFI16_RS23740, 634.3, , , , , 
FFI16_RS23745, 588.3, , , , , 
FFI16_RS23750, 655.7, , , , , 
FFI16_RS23755, 286.3, , , , , 
FFI16_RS23760, 403.3, , , , , 
FFI16_RS23765, 407.7, , , , , 
FFI16_RS23770, 227.7, , , , , 
FFI16_RS23775, 1407.7, , 700:1:0.06:0.157895, , , 
FFI16_RS23780, 4677.3, , , , , 
FFI16_RS23785, 3955.3, 600:1:0.0416667:0.166667, , , , 
FFI16_RS23790, 827.3, , , , , 
FFI16_RS23795, 1067.0, , , , , 
FFI16_RS23800, 845.7, , 500:1:0.0410959:0.166667, , , 
FFI16_RS23805, 309.7, , , , , 
FFI16_RS23810, 705.7, , , , , 
FFI16_RS23815, 662.0, , , , , 
FFI16_RS23820, 742.0, , , , , 
FFI16_RS23825, 591.0, , , , , 
FFI16_RS23830, 702.0, , , , , 
FFI16_RS23835, 508.3, 300:1:0.011236:0.222222;300:1:0.0102041:0.181818;200:1:0.0222222:0.208333, , 300:1:0.0350877:0.217391, , 
FFI16_RS23840, 1666.0, , , , , 
FFI16_RS23845, 410.0, 500:3:0.170213:0.23913;500:1:0.0326087:0.217391;500:3:0.166667:0.197674;500:3:0.108434:0.209302;500:1:0.0344828:0.159091, 500:3:0.178082:0.178082;500:3:0.0821918:0.157895;700:1:0.0410959:0.181818;500:3:0.239437:0.239437;600:3:0.171429:0.204545;500:1:0.0547945:0.189189;600:3:0.142857:0.142857;500:3:0.111111:0.176471;500:3:0.0804598:0.139535, 600:1:0.0441176:0.149254;500:3:0.171642:0.227273;500:3:0.0827068:0.181818, 600:1:0.0655738:0.171875;700:3:0.0576923:0.132075;600:3:0.163636:0.163636, 
FFI16_RS23850, 579.3, , , , , 
FFI16_RS23855, 476.7, , , , , 
FFI16_RS23860, 480.3, , , , , 
FFI16_RS23865, 512.3, , , , , 
FFI16_RS23870, 466.3, , 700:1:0.0192308:0.222222, , , 
FFI16_RS23875, 433.0, , , , , 
FFI16_RS23880, 944.3, , , , , 
FFI16_RS23885, 782.3, , , , , 
FFI16_RS23890, 679.3, , 800:3:0.189873:0.189873, , , 
FFI16_RS23900, 542.7, , , , , 
FFI16_RS23905, 674.0, , , , , 
FFI16_RS23910, 945.7, , , , , 
FFI16_RS23915, 776.7, , , , , 
FFI16_RS23920, 968.3, , , , , 
FFI16_RS23925, 969.7, , , , , 
FFI16_RS23930, 180.0, , , , , 
FFI16_RS23935, 1168.0, , , , , 
FFI16_RS23940, 733.7, , , , , 
FFI16_RS23945, 1040.3, , 700:3:0.0649351:0.137255, , , 
FFI16_RS23950, 630.3, , , , , 
FFI16_RS23955, 447.7, , , , , 
FFI16_RS23960, 245.0, , , , , 
FFI16_RS23965, 675.7, , , , , 
FFI16_RS23970, 1958.3, , , , , 
FFI16_RS23975, 2587.3, , 700:3:0.0821918:0.209302, , , 
FFI16_RS23980, 336.3, , , , , 
FFI16_RS23985, 805.0, , , , , 
FFI16_RS23990, 1882.7, , , , , 
FFI16_RS23995, 1164.3, , 700:3:0.0535714:0.125, , , 
FFI16_RS24000, 347.0, , , , , 
FFI16_RS24005, 694.0, , , 100:1:0.0357143:0.2, , 
FFI16_RS24010, 203.7, , , , , 
FFI16_RS24015, 435.7, , , , , 
FFI16_RS24020, 565.7, , , , , 
FFI16_RS24025, 2106.0, 300:1:0.019802:0.130435;600:1:0.0697674:0.169811;600:1:0.0697674:0.181818;600:1:0.0666667:0.152542, 500:1:0.0384615:0.20339;600:1:0.0754717:0.180328;600:1:0.0363636:0.173913;500:1:0.0169492:0.164179;700:1:0.0163934:0.16;500:1:0.0327869:0.171429;500:1:0.0327869:0.157143;600:1:0.0166667:0.144928, 500:3:0.15:0.205882;500:3:0.156627:0.25;500:3:0.138298:0.186047;500:3:0.123711:0.210526, 500:3:0.136364:0.25;500:3:0.181818:0.222222;500:3:0.173913:0.25;500:3:0.136364:0.177778, 
FFI16_RS24030, 188.0, , , , , 
FFI16_RS24035, 188.0, , , , , 
FFI16_RS24040, 879.7, 700:1:0.0612245:0.222222;700:1:0.0416667:0.189189, , 600:1:0.0892857:0.215686, 800:3:0.15:0.15;500:3:0.2:0.2;500:3:0.179487:0.179487;800:3:0.153846:0.153846;500:3:0.153846:0.16129;500:1:0.128205:0.233333;500:1:0.116279:0.151515, 
FFI16_RS24045, 1126.0, , , , , 
FFI16_RS24050, 1545.3, , , , , 
FFI16_RS24055, 1019.0, , , , , 
FFI16_RS24060, 988.0, , , , , 
FFI16_RS24065, 661.7, , , , , 
FFI16_RS24070, 994.7, , , , , 
FFI16_RS24075, 991.3, , , , , 
FFI16_RS24080, 291.7, , , , , 
FFI16_RS24085, 737.7, , , , , 
FFI16_RS24090, 1441.3, , , , , 
FFI16_RS24095, 1066.7, , , , , 
FFI16_RS24100, 357.0, , , , , 
FFI16_RS24105, 694.3, , , , , 
FFI16_RS24110, 813.7, , , , , 
FFI16_RS24115, 555.7, , , , , 
FFI16_RS24120, 527.3, , , , , 
FFI16_RS24125, 782.3, , , , , 
FFI16_RS24130, 785.3, , , , , 
FFI16_RS24135, 748.0, , , , , 
FFI16_RS24140, 1220.3, , , , , 
FFI16_RS24145, 671.3, , , , , 
FFI16_RS24150, 666.7, , 300:1:0.0175439:0.166667, , , 
FFI16_RS24155, 1013.0, , , , , 
FFI16_RS24160, 1194.7, , , , , 
FFI16_RS24165, 637.0, , , , , 
FFI16_RS24170, 1726.0, , , , , 
FFI16_RS24175, 392.0, 100:1:0.0229008:0.135135, , , , 
FFI16_RS24180, 749.3, , , , , 
FFI16_RS24185, 1493.3, , , 700:1:0.0136986:0.119048, , 
FFI16_RS24190, 563.3, , , , , 
FFI16_RS24195, 707.7, , , , , 
FFI16_RS24200, 344.7, , , , , 
FFI16_RS24205, 567.7, , 600:3:0.0606061:0.137931;500:3:0.078125:0.138889;500:3:0.145161:0.145161, 600:1:0.0666667:0.150943, 500:1:0.0666667:0.131579;500:1:0.0681818:0.162162;500:3:0.125:0.216216, 
FFI16_RS24210, 668.7, , , , , 
FFI16_RS24215, 1022.0, , 700:1:0.0714286:0.230769, , 800:3:0.2:0.2;600:3:0.375:0.375, 
FFI16_RS24220, 1573.0, , 700:1:0.0135135:0.125, , , 
FFI16_RS24225, 1185.0, , , , , 
FFI16_RS24230, 987.3, , , , , 
FFI16_RS24235, 778.0, , , , , 
FFI16_RS24240, 251.3, , , , , 
FFI16_RS24245, 925.0, , , , , 
FFI16_RS24250, 613.3, , , , , 
FFI16_RS24255, 764.0, , , , , 
FFI16_RS24260, 704.3, , , , , 
FFI16_RS24265, 1050.7, 100:1:0.0514706:0.2;100:1:0.0625:0.203704, , , , 
FFI16_RS24270, 176.7, , , , , 
FFI16_RS24275, 1460.7, , , , , 
FFI16_RS24280, 1454.0, , , , , 
FFI16_RS24290, 685.0, , , , , 
FFI16_RS24295, 875.7, , , , , 
FFI16_RS24300, 748.7, , 500:1:0.0377358:0.15625, , , 
FFI16_RS24305, 1070.0, , 500:1:0.0697674:0.20339;500:3:0.0705882:0.131148, , , 
FFI16_RS24310, 679.3, , , , , 
FFI16_RS24315, 852.7, , , , , 
FFI16_RS24320, 1450.7, , , , , 
FFI16_RS24325, 340.7, , , , , 
FFI16_RS24330, 352.7, , , , , 
FFI16_RS24335, 1679.3, , , , , 
FFI16_RS24340, 1089.7, , , , , 
FFI16_RS24345, 568.7, , , , , 
FFI16_RS24350, 560.7, , , , , 
FFI16_RS24355, 608.3, , , , , 
FFI16_RS24360, 858.0, , , , , 
FFI16_RS24365, 794.7, , , , , 
FFI16_RS24370, 886.0, , , , , 
FFI16_RS24375, 2331.3, , , , , 
FFI16_RS24380, 2150.7, , , , , 
FFI16_RS24385, 1235.3, , , , , 
FFI16_RS24390, 2162.3, , , , , 
FFI16_RS24395, 569.3, , , , , 
FFI16_RS24400, 739.3, , , , , 
FFI16_RS24405, 1068.0, , , , , 
FFI16_RS24410, 552.3, , , , , 
FFI16_RS24415, 1645.0, , , , , 
FFI16_RS24420, 457.7, , , , , 
FFI16_RS24425, 1214.3, , , , 800:3:0.166667:0.166667, 
FFI16_RS24430, 3069.3, , , , 800:3:0.131579:0.131579, 
FFI16_RS24435, 1469.3, , , , , 
FFI16_RS24440, 225.3, , , , , 
FFI16_RS24445, 274.3, , , , , 
FFI16_RS24450, 1328.3, 500:1:0.0253165:0.142857, , , , 
FFI16_RS24455, 1383.0, , , , , 
FFI16_RS24460, 2562.7, , , , , 
FFI16_RS24465, 1172.3, , , , , 
FFI16_RS24470, 308.3, , , , , 
FFI16_RS24475, 332.7, , , , , 
FFI16_RS24480, 440.3, , , , , 
FFI16_RS24485, 267.3, , , , , 
FFI16_RS24490, 691.3, , , , , 
FFI16_RS24495, 643.0, , , , , 
FFI16_RS24500, 592.3, , , , , 
FFI16_RS24505, 188.7, , , , , 
FFI16_RS24510, 204.0, , , , , 
FFI16_RS24515, 399.3, , , , , 
FFI16_RS24520, 1245.3, , , , , 
FFI16_RS24525, 549.7, , , , , 
FFI16_RS24530, 714.7, , , , , 
FFI16_RS24535, 1137.3, , , , , 
FFI16_RS24540, 320.0, , , 100:1:0.0330189:0.166667, , 
FFI16_RS24545, 524.0, 100:1:0:0.19403, 100:1:0:0.18, , , 
FFI16_RS24550, 1709.7, , , , , 
FFI16_RS24555, 990.0, , , , , 
FFI16_RS24560, 568.3, , , , , 
FFI16_RS24565, 359.7, , , , , 
FFI16_RS24570, 878.3, , , , , 
FFI16_RS24575, 348.3, , , , , 
FFI16_RS24580, 544.7, , , , , 
FFI16_RS24585, 940.7, , , , , 
FFI16_RS24590, 350.0, , , , , 
FFI16_RS24595, 389.0, , , , , 
FFI16_RS24600, 770.0, 300:1:0.012987:0.2, , , , 
FFI16_RS24605, 971.0, , 500:1:0.0172414:0.133333, , , 
FFI16_RS24610, 914.3, , , , , 
FFI16_RS24615, 1124.3, , , , , 
FFI16_RS24620, 3489.0, , 700:1:0.0344828:0.166667;500:1:0.0754717:0.190476;500:1:0.0188679:0.137931;500:1:0.0377358:0.137931, 500:1:0.0481928:0.142857, , 
FFI16_RS24630, 1176.7, , , , , 
FFI16_RS24635, 923.7, , , , , 
FFI16_RS24640, 389.3, , , , , 
FFI16_RS24645, 1066.0, , , 700:3:0.0857143:0.2, , 
FFI16_RS24650, 741.0, , , , , 
FFI16_RS24655, 418.3, , , , , 
FFI16_RS24660, 590.7, , , , , 
FFI16_RS24665, 1967.7, , , , , 
FFI16_RS24670, 1060.3, , , , , 
FFI16_RS24675, 283.7, , , , 800:3:0.155556:0.155556, 
FFI16_RS24680, 1766.0, , , , , 
FFI16_RS24685, 1424.7, , , , , 
FFI16_RS24690, 524.3, , , , , 
FFI16_RS24695, 158.0, , , , , 
FFI16_RS24700, 446.7, , , , , 
FFI16_RS24705, 1056.3, , , , , 
FFI16_RS24710, 382.0, , , , , 
FFI16_RS24715, 1397.0, , , , , 
FFI16_RS24720, 737.3, , 800:3:0.1:0.1875, , , 
FFI16_RS24725, 1372.0, , , , , 
FFI16_RS24730, 498.0, , , , , 
FFI16_RS24735, 743.0, , 500:1:0.0227273:0.130435, , , 
FFI16_RS24740, 428.0, , , , , 
FFI16_RS24745, 311.3, , , , , 
FFI16_RS24750, 634.3, , , , , 
FFI16_RS24755, 468.7, , , , , 
FFI16_RS24760, 1217.3, , 500:3:0.136364:0.136364, 500:1:0.0294118:0.129032;500:1:0.0576923:0.16129;500:3:0.125:0.21875, 700:1:0.0666667:0.178571;800:3:0.133333:0.133333;600:3:0.166667:0.166667, 
FFI16_RS24765, 351.7, , , , , 
FFI16_RS24770, 259.7, , , , , 
FFI16_RS24775, 240.7, , , , , 
FFI16_RS24780, 306.0, , , , 800:3:0.135135:0.135135;600:3:0.304348:0.304348, 
FFI16_RS24785, 596.3, 700:1:0.0392157:0.136364, , 700:1:0.0338983:0.125, , 
FFI16_RS24790, 514.7, , , , , 
FFI16_RS24795, 1549.7, , , , , 
FFI16_RS24800, 1551.0, , , , , 
FFI16_RS24805, 558.7, , , , , 
FFI16_RS24810, 804.0, , 500:1:0.0506329:0.125;500:1:0.0240964:0.133333, , , 
FFI16_RS24815, 723.3, , , , , 
FFI16_RS24820, 715.7, , , , , 
FFI16_RS24825, 1947.3, , , , , 
FFI16_RS24830, 1443.3, , , , , 
FFI16_RS24835, 329.0, , , , , 
FFI16_RS24840, 845.3, 300:1:0.0327869:0.148936, , 100:1:0.0220994:0.176471, , 
FFI16_RS24845, 799.3, , , , , 
FFI16_RS24850, 820.3, , , , , 
FFI16_RS24855, 620.3, , , , , 
FFI16_RS24860, 922.3, , , , , 
FFI16_RS24865, 1162.7, , , , , 
FFI16_RS24870, 1168.3, , , , , 
FFI16_RS24875, 1251.7, , 300:1:0.091954:0.172414, , , 
FFI16_RS24880, 627.0, , , , , 
FFI16_RS24885, 702.0, , , , , 
FFI16_RS24890, 814.3, , , , , 
FFI16_RS24895, 1172.7, , , , , 
FFI16_RS24900, 1408.0, , , , , 
FFI16_RS24905, 432.0, , , , , 
FFI16_RS24910, 667.7, 500:3:0.223881:0.223881;500:3:0.241935:0.241935;500:3:0.227273:0.227273, 500:1:0.0701754:0.181818;500:3:0.192308:0.192308;200:3:0.267857:0.267857, 300:3:0.155556:0.217391, , 
FFI16_RS24915, 1048.0, , , , , 
FFI16_RS24920, 473.3, , , , 800:3:0.190476:0.190476, 
FFI16_RS24925, 298.3, , , , , 
FFI16_RS24930, 870.7, , , , , 
FFI16_RS24935, 1010.7, , , , , 
FFI16_RS24940, 2340.3, , 300:1:0.0735294:0.162791, , , 
FFI16_RS24945, 1975.7, , , , , 
FFI16_RS24950, 443.3, , , , , 
FFI16_RS24955, 530.7, , , , , 
FFI16_RS24960, 1490.0, , , , , 
FFI16_RS24965, 1226.7, , 700:1:0.0196078:0.125, , , 
FFI16_RS24975, 1189.0, , , , , 
FFI16_RS24980, 283.3, , , , , 
FFI16_RS24985, 514.7, , , , , 
FFI16_RS24990, 922.3, , , , , 
FFI16_RS24995, 1091.0, , , , , 
FFI16_RS25005, 334.7, , , , , 
FFI16_RS25010, 346.0, , , , , 
FFI16_RS25015, 207.0, , , , , 
FFI16_RS25020, 323.3, , , , , 
FFI16_RS25025, 198.7, , , , , 
FFI16_RS25030, 410.7, , , , , 
FFI16_RS25035, 1216.0, , , , , 
FFI16_RS25040, 1093.0, , , , , 
FFI16_RS25045, 1013.7, , , , , 
FFI16_RS25050, 595.0, , , , 100:1:0.0410959:0.15625, 
FFI16_RS25055, 1049.0, , , , , 
FFI16_RS25060, 602.3, , , , , 
FFI16_RS25065, 591.7, , , , , 
FFI16_RS25070, 597.0, , , , , 
FFI16_RS25075, 206.3, , , , , 
FFI16_RS25080, 495.3, , , , , 
FFI16_RS25085, 554.7, , , , , 
FFI16_RS25090, 1343.3, , , 500:3:0.084507:0.147059, 500:1:0.0555556:0.134328, 
FFI16_RS25095, 1774.0, , , , , 
FFI16_RS25100, 805.0, , , , , 
FFI16_RS25105, 211.0, , , , , 
FFI16_RS25110, 177.0, , , , , 
FFI16_RS25115, 620.7, , , , , 
FFI16_RS25120, 1296.3, , , , 800:3:0.128205:0.128205, 
FFI16_RS25125, 790.0, , , , , 
FFI16_RS25130, 758.0, , 800:3:0.175:0.175, , 800:3:0.173913:0.173913, 
FFI16_RS25135, 389.7, , , , , 
FFI16_RS25140, 210.7, , , , , 
FFI16_RS25145, 1136.3, , , , , 
FFI16_RS25150, 690.7, , , , , 
FFI16_RS25155, 600.0, , , , , 
FFI16_RS25160, 591.3, , , , , 
FFI16_RS25165, 546.3, , , , , 
FFI16_RS25170, 879.0, , , , , 
FFI16_RS25175, 786.7, , , , , 
FFI16_RS25180, 757.7, , , , , 
FFI16_RS25185, 283.0, , , , , 
FFI16_RS25190, 177.0, , , 300:1:0.017094:0.125, , 
FFI16_RS25195, 1107.0, , , , , 
FFI16_RS25205, 844.0, , , , , 
FFI16_RS25210, 212.7, , , , , 
FFI16_RS25215, 734.0, , , , , 
FFI16_RS25220, 2431.0, , , , , 
FFI16_RS25225, 1690.3, 500:1:0.0405405:0.128205, , , , 
FFI16_RS25230, 320.3, , , , , 
FFI16_RS25235, 455.7, , , , , 
FFI16_RS25240, 694.0, , , , , 
FFI16_RS25245, 528.0, , , , , 
FFI16_RS25250, 266.7, , , , , 
FFI16_RS25255, 256.3, , , , , 
FFI16_RS25260, 1064.0, , , , , 
FFI16_RS25265, 1093.0, , , , , 
FFI16_RS25270, 1695.0, , , , , 
FFI16_RS25275, 269.0, , , , , 
FFI16_RS25280, 950.3, , 500:1:0.0326087:0.122449, , , 
FFI16_RS25285, 2303.7, , 700:1:0.0540541:0.156863, , , 
FFI16_RS25290, 876.7, , , , , 
FFI16_RS25295, 463.3, , , , , 
FFI16_RS25300, 1408.0, , , , , 
FFI16_RS25305, 1028.7, , , , , 
FFI16_RS25310, 370.0, , , , , 
FFI16_RS25315, 631.0, 300:1:0.0149254:0.125, , , , 
FFI16_RS25320, 513.3, , , , , 
FFI16_RS25325, 514.7, , , , , 
FFI16_RS25330, 439.0, , , , , 
FFI16_RS25335, 740.7, , , , , 
FFI16_RS25340, 1800.7, , , 700:3:0.075:0.130435;600:3:0.08:0.26087;700:3:0.0533333:0.217391;700:3:0.0897436:0.173913;700:1:0.0493827:0.2;700:1:0.0581395:0.16, 600:1:0.0208333:0.136364, 
FFI16_RS25345, 452.7, , , , , 
FFI16_RS25350, 356.0, , , , , 
FFI16_RS25355, 1589.7, , , , , 
FFI16_RS25360, 850.0, , , , , 
FFI16_RS25365, 378.7, , 800:3:0.170732:0.170732;700:1:0.0588235:0.16;800:3:0.147059:0.147059, , 500:3:0.176471:0.222222;500:1:0:0.25, 
FFI16_RS25370, 723.3, , , , , 
FFI16_RS25375, 1275.7, 300:1:0:0.130435, , , , 
FFI16_RS25380, 787.0, , , , , 
FFI16_RS25385, 619.0, , , , , 
FFI16_RS25395, 416.7, , , , , 
FFI16_RS25400, 617.0, , , , , 
FFI16_RS25405, 372.0, , , , , 
FFI16_RS25410, 675.7, , , , , 
FFI16_RS25415, 110.3, , , , 800:3:0.157895:0.157895, 
