Position, Gene, Allele, Annotation, Test statistic, P-value, Deletion index, Fold reduction, Deletion P-value, Duplication index, Fold increase, Duplication pvalue, Passed?, AC:100, DP:100, AC:200, DP:200, AC:300, DP:300, AC:400, DP:400, AC:500, DP:500, AC:600, DP:600, AC:700, DP:700, AC:800, DP:800, AC:900, DP:900
4612823, FFI16_RS21095, T->G, missense, 1.23987105119, 0.1391, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 86.0, 2.0, 323.0, 1.0, 137.0, 1.0, 36.0, 4.0, 33.0, 4.0, 67.0, 3.0, 68.0, 0.0, 37.0, 1.0, 50.0
4612971, FFI16_RS21095, T->G, missense, -0.575981254593, 0.378, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 114.0, 6.0, 367.0, 2.0, 134.0, 0.0, 31.0, 6.0, 42.0, 2.0, 67.0, 3.0, 83.0, 0.0, 42.0, 4.0, 55.0
4620011, FFI16_RS21135, A->C, synonymous, 0.192766715254, 0.2967, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 105.0, 2.0, 317.0, 0.0, 166.0, 1.0, 33.0, 1.0, 37.0, 8.0, 65.0, 3.0, 56.0, 1.0, 52.0, 2.0, 63.0
4622288, FFI16_RS21150, T->G, missense, -1.38212810965, 0.3777, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 87.0, 1.0, 239.0, 1.0, 110.0, 0.0, 23.0, 1.0, 28.0, 0.0, 82.0, 2.0, 64.0, 5.0, 39.0, 0.0, 45.0
4622373, FFI16_RS21150, C->A, missense, 0.622100975933, 0.2432, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 53.0, 0.0, 161.0, 0.0, 80.0, 0.0, 9.0, 4.0, 24.0, 6.0, 48.0, 3.0, 39.0, 0.0, 26.0, 6.0, 32.0
4622375, FFI16_RS21150, C->A, nonsense, 1.21167312152, 0.2847, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 51.0, 1.0, 161.0, 1.0, 80.0, 0.0, 9.0, 4.0, 24.0, 3.0, 48.0, 0.0, 39.0, 2.0, 26.0, 0.0, 32.0
4622376, FFI16_RS21150, G->T, missense, 1.21935332829, 0.2455, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 51.0, 2.0, 161.0, 0.0, 81.0, 0.0, 9.0, 0.0, 24.0, 2.0, 48.0, 4.0, 39.0, 4.0, 26.0, 1.0, 33.0
4622386, FFI16_RS21150, T->A, missense, 1.17432669641, 0.1105, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 57.0, 1.0, 172.0, 1.0, 84.0, 0.0, 11.0, 2.0, 24.0, 5.0, 49.0, 3.0, 37.0, 4.0, 28.0, 3.0, 33.0
4622388, FFI16_RS21150, G->C, synonymous, 1.45066776623, 0.1953, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 54.0, 0.0, 167.0, 0.0, 84.0, 0.0, 10.0, 3.0, 23.0, 3.0, 47.0, 3.0, 36.0, 1.0, 29.0, 1.0, 32.0
4622390, FFI16_RS21150, G->C, missense, 0.512470821742, 0.2149, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 54.0, 1.0, 168.0, 0.0, 84.0, 0.0, 10.0, 4.0, 23.0, 2.0, 47.0, 2.0, 36.0, 2.0, 29.0, 3.0, 33.0
4622410, FFI16_RS21150, T->A, missense, 2.66799836632, 0.1699, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 54.0, 1.0, 188.0, 0.0, 89.0, 0.0, 17.0, 1.0, 26.0, 2.0, 48.0, 0.0, 38.0, 3.0, 25.0, 2.0, 35.0
4622412, FFI16_RS21150, C->A, synonymous, 1.22449633633, 0.0758, 9, 1, 1, 1, 1, 1, PASS, 0.0, 54.0, 0.0, 185.0, 2.0, 87.0, 1.0, 17.0, 4.0, 25.0, 5.0, 48.0, 2.0, 37.0, 3.0, 25.0, 4.0, 36.0
4622887, FFI16_RS21150, T->G, missense, 0.105935126589, 0.2889, 9, 1, 1, 1, 1, 1, FAIL, 9.0, 128.0, 18.0, 333.0, 7.0, 145.0, 1.0, 47.0, 1.0, 47.0, 2.0, 94.0, 7.0, 105.0, 4.0, 49.0, 11.0, 66.0
4622900, FFI16_RS21150, C->A, missense, -0.562464120241, 0.3778, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 126.0, 11.0, 339.0, 3.0, 141.0, 7.0, 46.0, 0.0, 42.0, 0.0, 88.0, 5.0, 108.0, 0.0, 48.0, 4.0, 72.0
4622905, FFI16_RS21150, A->C, missense, -0.0337026509666, 0.3807, 9, 1, 1, 1, 1, 1, FAIL, 9.0, 117.0, 33.0, 329.0, 13.0, 139.0, 11.0, 46.0, 2.0, 41.0, 6.0, 86.0, 9.0, 105.0, 6.0, 47.0, 5.0, 69.0
4625072, FFI16_RS21160, T->G, missense, 0.351155269451, 0.1995, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 104.0, 6.0, 336.0, 2.0, 135.0, 0.0, 31.0, 6.0, 44.0, 4.0, 64.0, 2.0, 70.0, 5.0, 92.0, 3.0, 53.0
4625084, FFI16_RS21160, A->C, missense, 0.638334849629, 0.092, 9, 1, 1, 1, 1, 1, PASS, 3.0, 102.0, 3.0, 344.0, 2.0, 130.0, 1.0, 32.0, 3.0, 45.0, 6.0, 68.0, 4.0, 75.0, 3.0, 95.0, 7.0, 50.0
4625091, FFI16_RS21160, T->G, missense, 0.398722719892, 0.1467, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 95.0, 12.0, 332.0, 2.0, 125.0, 0.0, 28.0, 4.0, 44.0, 11.0, 67.0, 9.0, 74.0, 3.0, 97.0, 4.0, 50.0
4625096, FFI16_RS21160, T->G, missense, 0.5550851087, 0.0941, 9, 1, 1, 1, 1, 1, PASS, 2.0, 93.0, 15.0, 318.0, 1.0, 126.0, 0.0, 27.0, 6.0, 43.0, 12.0, 67.0, 12.0, 74.0, 11.0, 95.0, 6.0, 50.0
4625103, FFI16_RS21160, T->G, synonymous, 0.278151242641, 0.0723, 9, 1, 1, 1, 1, 1, PASS, 5.0, 91.0, 15.0, 312.0, 8.0, 123.0, 2.0, 26.0, 7.0, 43.0, 13.0, 66.0, 13.0, 72.0, 11.0, 94.0, 6.0, 50.0
4625109, FFI16_RS21160, T->G, missense, 0.244392842926, 0.1391, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 87.0, 10.0, 297.0, 4.0, 122.0, 2.0, 24.0, 7.0, 43.0, 7.0, 65.0, 4.0, 71.0, 8.0, 93.0, 2.0, 49.0
4633539, FFI16_RS21200, C->A, missense, 1.01309526984, 0.1964, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 61.0, 0.0, 230.0, 0.0, 103.0, 0.0, 31.0, 3.0, 35.0, 11.0, 48.0, 2.0, 45.0, 0.0, 52.0, 1.0, 57.0
4633541, FFI16_RS21200, C->A, missense, 1.19618194311, 0.1327, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 61.0, 2.0, 231.0, 0.0, 103.0, 0.0, 31.0, 2.0, 35.0, 8.0, 48.0, 1.0, 45.0, 1.0, 52.0, 2.0, 57.0
4633547, FFI16_RS21200, G->T, nonsense, 2.45647443582, 0.1589, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 62.0, 0.0, 241.0, 0.0, 106.0, 0.0, 33.0, 3.0, 37.0, 9.0, 47.0, 0.0, 41.0, 2.0, 53.0, 1.0, 52.0
4633555, FFI16_RS21200, C->A, synonymous, -0.217319786809, 0.3819, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 61.0, 3.0, 230.0, 2.0, 106.0, 0.0, 33.0, 1.0, 37.0, 9.0, 50.0, 1.0, 38.0, 1.0, 52.0, 2.0, 53.0
4633574, FFI16_RS21200, G->T, nonsense, -1.26547922453, 0.3901, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 69.0, 1.0, 226.0, 1.0, 111.0, 0.0, 40.0, 0.0, 36.0, 10.0, 54.0, 2.0, 54.0, 2.0, 50.0, 0.0, 52.0
4633578, FFI16_RS21200, C->A, synonymous, 0.964258052494, 0.303, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 69.0, 0.0, 230.0, 1.0, 117.0, 0.0, 37.0, 3.0, 41.0, 6.0, 50.0, 0.0, 55.0, 2.0, 51.0, 1.0, 53.0
4634388, FFI16_RS21210, C->A, missense, 3.6035818401, 0.1993, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 100.0, 2.0, 381.0, 1.0, 156.0, 0.0, 41.0, 4.0, 35.0, 0.0, 72.0, 0.0, 88.0, 0.0, 35.0, 2.0, 72.0
4635250, FFI16_RS21215, G->T, missense, 1.29070118895, 0.2435, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 99.0, 3.0, 222.0, 1.0, 119.0, 4.0, 31.0, 0.0, 18.0, 4.0, 45.0, 3.0, 42.0, 0.0, 40.0, 1.0, 38.0
4635262, FFI16_RS21215, G->T, missense, 1.33796565225, 0.0737, 9, 1, 1, 1, 1, 1, PASS, 0.0, 89.0, 2.0, 226.0, 2.0, 118.0, 5.0, 25.0, 1.0, 23.0, 7.0, 48.0, 5.0, 45.0, 4.0, 41.0, 2.0, 41.0
4635274, FFI16_RS21215, G->C, missense, 0.159183257284, 0.3629, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 97.0, 5.0, 245.0, 0.0, 120.0, 3.0, 22.0, 0.0, 24.0, 1.0, 46.0, 0.0, 40.0, 1.0, 37.0, 2.0, 35.0
4635274, FFI16_RS21215, G->T, missense, 4.4631226144, 0.0544, 9, 1, 1, 1, 1, 1, PASS, 0.0, 97.0, 0.0, 245.0, 0.0, 120.0, 2.0, 22.0, 4.0, 24.0, 4.0, 46.0, 0.0, 40.0, 1.0, 37.0, 1.0, 35.0
4635276, FFI16_RS21215, A->C, missense, 0.196088860244, 0.3244, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 95.0, 3.0, 242.0, 2.0, 119.0, 6.0, 23.0, 0.0, 24.0, 2.0, 44.0, 3.0, 39.0, 4.0, 37.0, 7.0, 35.0
4635277, FFI16_RS21215, G->C, synonymous, 1.28372255928, 0.1765, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 96.0, 2.0, 243.0, 0.0, 119.0, 3.0, 24.0, 1.0, 24.0, 0.0, 45.0, 2.0, 39.0, 4.0, 37.0, 2.0, 36.0
4635291, FFI16_RS21215, G->C, synonymous, 0.148696662331, 0.3383, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 92.0, 5.0, 240.0, 2.0, 128.0, 4.0, 21.0, 0.0, 27.0, 2.0, 49.0, 5.0, 41.0, 4.0, 35.0, 3.0, 38.0
4635295, FFI16_RS21215, G->T, missense, 0.4849910129, 0.1601, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 88.0, 4.0, 247.0, 2.0, 129.0, 6.0, 20.0, 3.0, 26.0, 7.0, 51.0, 3.0, 43.0, 4.0, 38.0, 0.0, 39.0
4635548, FFI16_RS21215, T->G, missense, 2.1971832655, 0.3617, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 66.0, 1.0, 274.0, 2.0, 136.0, 0.0, 15.0, 5.0, 41.0, 0.0, 49.0, 0.0, 42.0, 0.0, 35.0, 3.0, 38.0
4637890, FFI16_RS21220, A->C, noncoding, 0.918880062677, 0.1351, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 60.0, 4.0, 229.0, 2.0, 73.0, 0.0, 19.0, 6.0, 27.0, 2.0, 41.0, 1.0, 32.0, 2.0, 38.0, 4.0, 32.0
4637902, FFI16_RS21220, A->C, synonymous, 1.12949124834, 0.1134, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 66.0, 4.0, 268.0, 1.0, 88.0, 0.0, 22.0, 2.0, 30.0, 4.0, 49.0, 4.0, 46.0, 7.0, 41.0, 4.0, 36.0
4638862, FFI16_RS21220, A->C, synonymous, 0.906812595871, 0.2639, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 88.0, 2.0, 366.0, 0.0, 134.0, 0.0, 42.0, 4.0, 35.0, 1.0, 62.0, 3.0, 86.0, 0.0, 50.0, 2.0, 56.0
4640278, FFI16_RS21230, A->C, synonymous, 0.74504335613, 0.1619, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 116.0, 4.0, 329.0, 1.0, 151.0, 1.0, 34.0, 0.0, 48.0, 4.0, 75.0, 3.0, 90.0, 2.0, 38.0, 7.0, 54.0
4640898, FFI16_RS21235, T->G, missense, 1.17979705549, 0.253, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 91.0, 1.0, 239.0, 4.0, 114.0, 0.0, 29.0, 4.0, 32.0, 2.0, 72.0, 1.0, 68.0, 0.0, 50.0, 0.0, 46.0
4641101, FFI16_RS21240, C->A, synonymous, -0.846666339348, 0.3814, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 40.0, 3.0, 150.0, 3.0, 68.0, 3.0, 19.0, 1.0, 32.0, 0.0, 34.0, 6.0, 76.0, 2.0, 47.0, 2.0, 55.0
4641102, FFI16_RS21240, A->C, missense, 1.05837618087, 0.1566, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 43.0, 1.0, 152.0, 0.0, 73.0, 0.0, 19.0, 2.0, 32.0, 1.0, 33.0, 2.0, 76.0, 1.0, 47.0, 7.0, 55.0
4641121, FFI16_RS21240, A->C, missense, 0.117488949921, 0.389, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 44.0, 4.0, 164.0, 1.0, 75.0, 2.0, 13.0, 0.0, 27.0, 1.0, 33.0, 7.0, 77.0, 5.0, 46.0, 6.0, 53.0
4650802, FFI16_RS21285, G->T, missense, -0.552841999028, 0.3808, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 104.0, 2.0, 302.0, 1.0, 182.0, 0.0, 34.0, 2.0, 39.0, 6.0, 96.0, 0.0, 73.0, 4.0, 24.0, 0.0, 51.0
4652265, FFI16_RS21290, A->C, synonymous, 1.18773868504, 0.3105, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 95.0, 5.0, 315.0, 0.0, 132.0, 0.0, 29.0, 4.0, 31.0, 1.0, 66.0, 0.0, 61.0, 2.0, 35.0, 1.0, 40.0
4653436, FFI16_RS21295, C->A, missense, 1.76367789132, 0.2247, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 85.0, 1.0, 398.0, 1.0, 155.0, 0.0, 39.0, 6.0, 49.0, 5.0, 76.0, 0.0, 99.0, 0.0, 54.0, 2.0, 70.0
4656895, FFI16_RS21310, A->C, synonymous, -0.933068699241, 0.3758, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 83.0, 6.0, 309.0, 2.0, 175.0, 4.0, 31.0, 0.0, 40.0, 2.0, 74.0, 6.0, 91.0, 0.0, 43.0, 1.0, 43.0
4658845, FFI16_RS21320, G->T, missense, 2.35085257094, 0.1549, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 119.0, 2.0, 370.0, 1.0, 202.0, 0.0, 29.0, 3.0, 27.0, 2.0, 75.0, 0.0, 94.0, 0.0, 36.0, 1.0, 70.0
4662455, FFI16_RS21345, A->C, missense, -0.6998696185, 0.3745, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 98.0, 9.0, 314.0, 1.0, 175.0, 1.0, 42.0, 1.0, 41.0, 2.0, 79.0, 2.0, 58.0, 4.0, 29.0, 1.0, 53.0
4663564, FFI16_RS21345, T->G, noncoding, -1.25232261405, 0.3737, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 59.0, 6.0, 167.0, 3.0, 95.0, 3.0, 14.0, 1.0, 38.0, 2.0, 59.0, 1.0, 78.0, 2.0, 47.0, 4.0, 60.0
4663575, FFI16_RS21345, T->G, noncoding, -0.0564438670656, 0.3762, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 56.0, 7.0, 155.0, 1.0, 90.0, 5.0, 15.0, 3.0, 35.0, 5.0, 60.0, 4.0, 80.0, 4.0, 45.0, 7.0, 56.0
4663588, FFI16_RS21345, G->T, noncoding, -0.111336122946, 0.3911, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 43.0, 6.0, 152.0, 5.0, 86.0, 2.0, 16.0, 1.0, 32.0, 4.0, 56.0, 6.0, 79.0, 4.0, 46.0, 12.0, 59.0
4663616, intergenic, A->C, noncoding, -2.29217965828, 0.3833, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 46.0, 2.0, 173.0, 3.0, 96.0, 3.0, 15.0, 1.0, 32.0, 1.0, 52.0, 1.0, 77.0, 4.0, 45.0, 3.0, 63.0
4665562, FFI16_RS21355, T->G, missense, -0.072908035473, 0.382, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 121.0, 6.0, 424.0, 3.0, 202.0, 3.0, 53.0, 11.0, 69.0, 2.0, 144.0, 8.0, 136.0, 3.0, 88.0, 3.0, 123.0
4670782, FFI16_RS21375, C->A, missense, 0.631933010114, 0.0281, 9, 1, 1, 1, 1, 1, PASS, 0.0, 79.0, 4.0, 274.0, 2.0, 129.0, 6.0, 22.0, 7.0, 51.0, 16.0, 95.0, 9.0, 83.0, 10.0, 57.0, 6.0, 70.0
4670787, FFI16_RS21375, T->G, missense, 0.411433667451, 0.0215, 9, 1, 1, 1, 1, 1, PASS, 3.0, 80.0, 14.0, 273.0, 5.0, 131.0, 5.0, 24.0, 8.0, 52.0, 12.0, 93.0, 20.0, 80.0, 14.0, 54.0, 13.0, 72.0
4670791, FFI16_RS21375, A->C, missense, 0.693223597269, 0.0708, 9, 1, 1, 1, 1, 1, PASS, 1.0, 71.0, 4.0, 270.0, 1.0, 132.0, 2.0, 23.0, 4.0, 54.0, 8.0, 91.0, 8.0, 76.0, 7.0, 52.0, 15.0, 70.0
4670792, FFI16_RS21375, G->C, synonymous, 0.567367468958, 0.0869, 9, 1, 1, 1, 1, 1, PASS, 1.0, 71.0, 4.0, 273.0, 2.0, 137.0, 4.0, 25.0, 3.0, 55.0, 4.0, 94.0, 6.0, 80.0, 6.0, 55.0, 6.0, 72.0
4670800, FFI16_RS21375, A->G, missense, 0.812663320733, 0.1046, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 69.0, 6.0, 257.0, 0.0, 136.0, 2.0, 26.0, 0.0, 54.0, 4.0, 84.0, 9.0, 73.0, 2.0, 51.0, 10.0, 67.0
4670801, FFI16_RS21375, C->A, synonymous, 1.98884622383, 0.0333, 9, 1, 1, 1, 1, 1, PASS, 0.0, 68.0, 0.0, 255.0, 0.0, 132.0, 4.0, 26.0, 4.0, 53.0, 2.0, 83.0, 2.0, 73.0, 4.0, 50.0, 1.0, 66.0
4670808, FFI16_RS21375, A->C, missense, 0.304363673435, 0.0285, 9, 1, 1, 1, 1, 1, PASS, 3.0, 67.0, 12.0, 269.0, 5.0, 137.0, 5.0, 28.0, 10.0, 57.0, 13.0, 84.0, 14.0, 76.0, 8.0, 52.0, 22.0, 76.0
4670812, FFI16_RS21375, G->C, missense, -0.203183179749, 0.3892, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 70.0, 6.0, 277.0, 1.0, 139.0, 5.0, 31.0, 1.0, 58.0, 8.0, 89.0, 7.0, 82.0, 3.0, 53.0, 3.0, 84.0
4670815, FFI16_RS21375, T->G, missense, 0.959571260667, 0.0609, 9, 1, 1, 1, 1, 1, PASS, 3.0, 72.0, 5.0, 276.0, 2.0, 137.0, 0.0, 31.0, 5.0, 57.0, 12.0, 88.0, 13.0, 84.0, 2.0, 52.0, 5.0, 85.0
4670818, FFI16_RS21375, C->A, nonsense, 0.774784030822, 0.0365, 9, 1, 1, 1, 1, 1, PASS, 2.0, 72.0, 3.0, 268.0, 2.0, 135.0, 5.0, 31.0, 9.0, 56.0, 17.0, 87.0, 11.0, 84.0, 6.0, 53.0, 4.0, 86.0
4674313, FFI16_RS21395, A->C, missense, 0.711209928596, 0.2429, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 119.0, 5.0, 338.0, 0.0, 159.0, 0.0, 12.0, 1.0, 23.0, 1.0, 55.0, 3.0, 63.0, 4.0, 26.0, 1.0, 30.0
4674493, FFI16_RS21395, A->C, noncoding, 1.09056917219, 0.2275, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 125.0, 4.0, 366.0, 2.0, 169.0, 0.0, 17.0, 3.0, 24.0, 1.0, 49.0, 2.0, 55.0, 3.0, 41.0, 0.0, 26.0
4674539, intergenic, G->T, noncoding, 1.21267086962, 0.3072, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 129.0, 1.0, 355.0, 4.0, 172.0, 0.0, 14.0, 1.0, 30.0, 0.0, 59.0, 2.0, 59.0, 0.0, 45.0, 4.0, 28.0
4675316, FFI16_RS21400, T->G, missense, 2.26823658535, 0.0782, 9, 1, 1, 1, 1, 1, PASS, 0.0, 147.0, 1.0, 331.0, 1.0, 180.0, 2.0, 29.0, 6.0, 41.0, 2.0, 63.0, 2.0, 53.0, 1.0, 39.0, 1.0, 58.0
4675598, intergenic, T->G, noncoding, 0.158212463144, 0.2752, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 143.0, 1.0, 386.0, 2.0, 194.0, 1.0, 41.0, 5.0, 37.0, 2.0, 48.0, 2.0, 63.0, 1.0, 25.0, 2.0, 48.0
4675606, intergenic, A->G, noncoding, -0.476074440529, 0.3642, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 140.0, 5.0, 360.0, 2.0, 190.0, 1.0, 40.0, 4.0, 34.0, 0.0, 45.0, 1.0, 60.0, 0.0, 24.0, 1.0, 42.0
4675671, intergenic, C->A, noncoding, 1.14165174042, 0.1229, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 137.0, 1.0, 321.0, 1.0, 200.0, 1.0, 38.0, 5.0, 31.0, 4.0, 58.0, 3.0, 69.0, 3.0, 32.0, 1.0, 39.0
4679341, FFI16_RS21430, T->G, synonymous, 0.247586453452, 0.0575, 9, 1, 1, 1, 1, 1, PASS, 4.0, 137.0, 6.0, 376.0, 5.0, 206.0, 4.0, 62.0, 8.0, 77.0, 7.0, 119.0, 7.0, 131.0, 11.0, 69.0, 4.0, 82.0
4693576, FFI16_RS21500, C->A, synonymous, 1.52097035214, 0.1416, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 95.0, 1.0, 253.0, 0.0, 173.0, 0.0, 26.0, 5.0, 39.0, 6.0, 70.0, 2.0, 61.0, 1.0, 29.0, 2.0, 45.0
4693582, FFI16_RS21500, G->T, missense, 1.1142553011, 0.1609, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 95.0, 2.0, 258.0, 1.0, 170.0, 0.0, 25.0, 5.0, 38.0, 5.0, 69.0, 3.0, 55.0, 1.0, 28.0, 1.0, 43.0
4693598, FFI16_RS21500, A->C, synonymous, 0.453900779539, 0.1589, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 90.0, 5.0, 244.0, 2.0, 158.0, 0.0, 30.0, 3.0, 35.0, 3.0, 71.0, 3.0, 54.0, 1.0, 29.0, 6.0, 35.0
4693602, FFI16_RS21500, G->A, synonymous, 0.90005960444, 0.3188, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 87.0, 0.0, 251.0, 0.0, 153.0, 0.0, 30.0, 4.0, 35.0, 2.0, 70.0, 2.0, 52.0, 0.0, 32.0, 1.0, 34.0
4693604, FFI16_RS21500, C->A, synonymous, 0.830654691498, 0.2022, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 88.0, 1.0, 256.0, 0.0, 154.0, 0.0, 30.0, 5.0, 37.0, 3.0, 70.0, 3.0, 50.0, 1.0, 32.0, 2.0, 34.0
4693605, FFI16_RS21500, C->A, synonymous, 0.803083623405, 0.127, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 88.0, 4.0, 259.0, 1.0, 157.0, 1.0, 30.0, 5.0, 37.0, 7.0, 70.0, 3.0, 50.0, 1.0, 32.0, 2.0, 34.0
4694340, FFI16_RS21500, T->G, synonymous, 0.5941207165, 0.2431, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 72.0, 3.0, 249.0, 3.0, 128.0, 0.0, 23.0, 3.0, 17.0, 3.0, 70.0, 1.0, 53.0, 1.0, 37.0, 0.0, 35.0
4694718, FFI16_RS21505, T->G, missense, -0.0342885309427, 0.3732, 9, 1, 1, 1, 1, 1, FAIL, 7.0, 108.0, 43.0, 312.0, 15.0, 107.0, 6.0, 22.0, 2.0, 32.0, 3.0, 61.0, 19.0, 92.0, 6.0, 41.0, 9.0, 54.0
4694722, FFI16_RS21505, C->A, nonsense, -0.175347276152, 0.3926, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 110.0, 29.0, 294.0, 7.0, 110.0, 4.0, 21.0, 2.0, 34.0, 2.0, 63.0, 12.0, 96.0, 2.0, 46.0, 5.0, 56.0
4694722, FFI16_RS21505, C->G, missense, -0.0273564937764, 0.3767, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 110.0, 36.0, 294.0, 9.0, 110.0, 6.0, 21.0, 0.0, 34.0, 1.0, 63.0, 10.0, 96.0, 3.0, 46.0, 2.0, 56.0
4694726, FFI16_RS21505, C->A, missense, -0.150649975363, 0.3684, 9, 1, 1, 1, 1, 1, FAIL, 8.0, 112.0, 33.0, 287.0, 10.0, 112.0, 9.0, 21.0, 2.0, 34.0, 4.0, 64.0, 13.0, 96.0, 1.0, 47.0, 9.0, 55.0
4694726, FFI16_RS21505, C->G, missense, -0.0252559287816, 0.377, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 112.0, 14.0, 287.0, 7.0, 112.0, 3.0, 21.0, 1.0, 34.0, 0.0, 64.0, 12.0, 96.0, 8.0, 47.0, 2.0, 55.0
4694729, FFI16_RS21505, C->A, missense, -0.265234670884, 0.3643, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 115.0, 36.0, 293.0, 7.0, 115.0, 8.0, 23.0, 1.0, 35.0, 2.0, 64.0, 9.0, 96.0, 5.0, 47.0, 10.0, 56.0
4694729, FFI16_RS21505, C->G, missense, -0.13504482856, 0.3848, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 115.0, 14.0, 293.0, 5.0, 115.0, 5.0, 23.0, 0.0, 35.0, 1.0, 64.0, 3.0, 96.0, 1.0, 47.0, 2.0, 56.0
4694735, FFI16_RS21505, C->A, synonymous, 0.0882827024145, 0.3281, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 111.0, 7.0, 298.0, 3.0, 116.0, 3.0, 22.0, 1.0, 35.0, 3.0, 62.0, 3.0, 94.0, 2.0, 47.0, 3.0, 56.0
4694736, FFI16_RS21505, G->C, missense, 0.0870678263446, 0.2985, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 110.0, 13.0, 297.0, 7.0, 115.0, 6.0, 22.0, 1.0, 35.0, 1.0, 61.0, 2.0, 94.0, 0.0, 48.0, 3.0, 54.0
4694747, FFI16_RS21505, C->G, missense, 1.10969208049, 0.1211, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 115.0, 8.0, 299.0, 1.0, 117.0, 4.0, 25.0, 0.0, 32.0, 1.0, 67.0, 7.0, 89.0, 1.0, 56.0, 2.0, 53.0
4694748, FFI16_RS21505, T->G, missense, -0.364043349609, 0.3897, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 113.0, 22.0, 302.0, 3.0, 117.0, 5.0, 25.0, 0.0, 32.0, 5.0, 65.0, 1.0, 89.0, 2.0, 56.0, 6.0, 53.0
4694758, FFI16_RS21505, C->A, missense, -0.148110115023, 0.3762, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 110.0, 26.0, 299.0, 6.0, 123.0, 6.0, 28.0, 1.0, 32.0, 3.0, 65.0, 4.0, 80.0, 5.0, 55.0, 4.0, 49.0
