Position, Gene, Allele, Annotation, Test statistic, P-value, Deletion index, Fold reduction, Deletion P-value, Duplication index, Fold increase, Duplication pvalue, Passed?, AC:100, DP:100, AC:200, DP:200, AC:300, DP:300, AC:400, DP:400, AC:500, DP:500, AC:600, DP:600, AC:700, DP:700, AC:800, DP:800, AC:900, DP:900
5086488, intergenic, C->A, noncoding, 1.07556722889, 0.2003, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 88.0, 1.0, 35.0, 0.0, 50.0, 3.0, 21.0, 0.0, 19.0, 2.0, 22.0, 1.0, 64.0, 0.0, 12.0, 0.0, 4.0
5086493, intergenic, A->G, noncoding, 0.0834481461341, 0.3905, 9, 1, 1, 1, 1, 1, FAIL, 13.0, 85.0, 9.0, 34.0, 5.0, 45.0, 1.0, 23.0, 1.0, 19.0, 2.0, 22.0, 4.0, 60.0, 2.0, 12.0, 0.0, 4.0
5086497, intergenic, T->A, noncoding, -0.126411715791, 0.3781, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 86.0, 5.0, 34.0, 4.0, 43.0, 3.0, 23.0, 1.0, 19.0, 2.0, 22.0, 8.0, 60.0, 0.0, 12.0, 1.0, 4.0
5086509, intergenic, T->G, noncoding, 0.415946811702, 0.1613, 9, 1, 1, 1, 1, 1, FAIL, 7.0, 81.0, 1.0, 31.0, 3.0, 44.0, 2.0, 22.0, 0.0, 18.0, 2.0, 16.0, 6.0, 51.0, 1.0, 10.0, 2.0, 4.0
5086529, intergenic, A->G, noncoding, -0.302050109038, 0.3689, 9, 1, 1, 1, 1, 1, FAIL, 9.0, 65.0, 5.0, 22.0, 5.0, 45.0, 2.0, 18.0, 2.0, 15.0, 1.0, 16.0, 0.0, 40.0, 0.0, 6.0, 0.0, 3.0
5086545, intergenic, T->G, noncoding, -0.128929725406, 0.3788, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 69.0, 1.0, 17.0, 3.0, 45.0, 2.0, 24.0, 1.0, 12.0, 2.0, 14.0, 4.0, 34.0, 0.0, 5.0, 1.0, 3.0
5086569, intergenic, C->A, noncoding, -0.630434782609, 0.3628, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 69.0, 1.0, 20.0, 1.0, 39.0, 3.0, 24.0, 1.0, 14.0, 0.0, 16.0, 2.0, 33.0, 0.0, 2.0, 1.0, 3.0
5086575, intergenic, C->A, noncoding, 0.757772486278, 0.2289, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 69.0, 0.0, 20.0, 0.0, 38.0, 4.0, 21.0, 0.0, 13.0, 1.0, 17.0, 6.0, 31.0, 0.0, 2.0, 1.0, 3.0
5086581, intergenic, T->G, noncoding, -1.29056484339, 0.3851, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 73.0, 4.0, 21.0, 0.0, 39.0, 6.0, 23.0, 2.0, 13.0, 1.0, 21.0, 3.0, 33.0, 0.0, 2.0, 0.0, 3.0
5086611, intergenic, C->A, noncoding, 1.02071085956, 0.1004, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 84.0, 1.0, 24.0, 1.0, 41.0, 5.0, 27.0, 1.0, 20.0, 3.0, 24.0, 2.0, 36.0, 2.0, 3.0, 0.0, 2.0
5086617, intergenic, T->G, noncoding, -0.287043630115, 0.3816, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 85.0, 1.0, 25.0, 6.0, 42.0, 0.0, 26.0, 1.0, 21.0, 1.0, 26.0, 5.0, 35.0, 0.0, 3.0, 1.0, 2.0
5086668, FFI16_RS23385, T->A, noncoding, -0.377622948415, 0.3844, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 91.0, 3.0, 27.0, 2.0, 47.0, 1.0, 28.0, 0.0, 30.0, 3.0, 32.0, 2.0, 48.0, 2.0, 10.0, 0.0, 4.0
5086680, FFI16_RS23385, C->A, noncoding, 0.909203812168, 0.1053, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 90.0, 0.0, 28.0, 4.0, 45.0, 1.0, 29.0, 1.0, 30.0, 1.0, 36.0, 9.0, 53.0, 0.0, 12.0, 4.0, 5.0
5086693, FFI16_RS23385, A->T, noncoding, 1.17552188384, 0.0757, 9, 1, 1, 1, 1, 1, PASS, 2.0, 108.0, 1.0, 36.0, 0.0, 42.0, 1.0, 33.0, 2.0, 36.0, 2.0, 43.0, 2.0, 65.0, 3.0, 19.0, 2.0, 10.0
5086704, FFI16_RS23385, T->A, noncoding, -0.500959712746, 0.3858, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 108.0, 2.0, 42.0, 1.0, 47.0, 1.0, 39.0, 1.0, 43.0, 6.0, 57.0, 1.0, 77.0, 2.0, 21.0, 2.0, 10.0
5095805, FFI16_RS23425, A->C, synonymous, 1.35793270768, 0.0348, 9, 1, 1, 1, 1, 1, PASS, 0.0, 196.0, 2.0, 119.0, 0.0, 108.0, 2.0, 107.0, 1.0, 120.0, 1.0, 168.0, 2.0, 199.0, 8.0, 140.0, 7.0, 58.0
5101594, FFI16_RS23460, T->G, synonymous, -0.204382405195, 0.3982, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 205.0, 2.0, 141.0, 0.0, 104.0, 2.0, 115.0, 3.0, 106.0, 9.0, 212.0, 3.0, 188.0, 2.0, 125.0, 7.0, 54.0
5107293, intergenic, C->G, noncoding, 0.322278277206, 0.3187, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 60.0, 0.0, 19.0, 1.0, 38.0, 2.0, 14.0, 0.0, 11.0, 4.0, 19.0, 2.0, 25.0, 8.0, 57.0, 2.0, 23.0
5107325, intergenic, T->G, noncoding, 0.293345958862, 0.335, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 60.0, 1.0, 11.0, 0.0, 27.0, 1.0, 9.0, 1.0, 14.0, 0.0, 12.0, 2.0, 39.0, 6.0, 60.0, 4.0, 20.0
5107331, intergenic, C->G, noncoding, 0.573922621037, 0.1852, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 68.0, 1.0, 13.0, 0.0, 33.0, 1.0, 12.0, 1.0, 19.0, 3.0, 11.0, 4.0, 42.0, 3.0, 59.0, 1.0, 25.0
5107340, intergenic, G->T, noncoding, -0.197187986312, 0.3917, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 77.0, 4.0, 20.0, 0.0, 33.0, 3.0, 14.0, 3.0, 21.0, 3.0, 12.0, 6.0, 43.0, 9.0, 64.0, 0.0, 27.0
5107520, intergenic, A->C, noncoding, -0.0490025002045, 0.388, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 176.0, 1.0, 69.0, 1.0, 77.0, 4.0, 44.0, 4.0, 68.0, 0.0, 51.0, 3.0, 104.0, 9.0, 59.0, 1.0, 32.0
5109617, FFI16_RS23495, G->A, synonymous, 1.783720692, 0.0612, 9, 1, 1, 1, 1, 1, PASS, 0.0, 220.0, 1.0, 107.0, 0.0, 103.0, 0.0, 81.0, 0.0, 78.0, 20.0, 187.0, 8.0, 169.0, 37.0, 83.0, 31.0, 51.0
5111913, FFI16_RS23510, A->C, synonymous, 0.249475097985, 0.26, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 94.0, 3.0, 39.0, 1.0, 61.0, 2.0, 10.0, 2.0, 18.0, 0.0, 5.0, 17.0, 105.0, 12.0, 54.0, 10.0, 43.0
5111918, FFI16_RS23510, G->C, synonymous, 0.264351776818, 0.1109, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 88.0, 6.0, 37.0, 3.0, 60.0, 2.0, 9.0, 6.0, 16.0, 1.0, 3.0, 22.0, 102.0, 8.0, 53.0, 14.0, 43.0
5111922, FFI16_RS23510, G->C, synonymous, -0.0273056631239, 0.3766, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 89.0, 3.0, 37.0, 2.0, 62.0, 2.0, 9.0, 1.0, 16.0, 1.0, 3.0, 21.0, 104.0, 7.0, 51.0, 7.0, 42.0
5111925, FFI16_RS23510, G->C, synonymous, 0.274766872618, 0.1738, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 95.0, 2.0, 40.0, 2.0, 61.0, 1.0, 9.0, 4.0, 18.0, 1.0, 4.0, 13.0, 113.0, 9.0, 54.0, 8.0, 42.0
5111930, FFI16_RS23510, T->G, missense, 0.356709960723, 0.1449, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 103.0, 5.0, 41.0, 0.0, 63.0, 0.0, 10.0, 5.0, 20.0, 1.0, 6.0, 21.0, 113.0, 11.0, 61.0, 10.0, 44.0
5111934, FFI16_RS23510, T->A, nonsense, 0.396697533729, 0.0944, 9, 1, 1, 1, 1, 1, PASS, 2.0, 105.0, 2.0, 43.0, 2.0, 64.0, 2.0, 11.0, 5.0, 21.0, 1.0, 7.0, 24.0, 113.0, 8.0, 64.0, 8.0, 43.0
5111936, FFI16_RS23510, G->T, nonsense, 0.332126097041, 0.1914, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 106.0, 3.0, 42.0, 2.0, 65.0, 3.0, 10.0, 7.0, 22.0, 0.0, 7.0, 19.0, 108.0, 12.0, 65.0, 7.0, 43.0
5111942, FFI16_RS23510, T->A, missense, 0.257887257991, 0.2617, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 103.0, 2.0, 43.0, 4.0, 64.0, 3.0, 10.0, 3.0, 22.0, 0.0, 7.0, 22.0, 105.0, 5.0, 65.0, 4.0, 41.0
5111942, FFI16_RS23510, T->G, missense, 0.802298140772, 0.0787, 9, 1, 1, 1, 1, 1, PASS, 1.0, 103.0, 3.0, 43.0, 0.0, 64.0, 1.0, 10.0, 4.0, 22.0, 0.0, 7.0, 7.0, 105.0, 10.0, 65.0, 8.0, 41.0
5111946, FFI16_RS23510, C->A, missense, 0.674003207394, 0.0812, 9, 1, 1, 1, 1, 1, PASS, 1.0, 112.0, 1.0, 43.0, 2.0, 72.0, 2.0, 10.0, 3.0, 24.0, 2.0, 7.0, 13.0, 104.0, 6.0, 67.0, 2.0, 41.0
5111947, FFI16_RS23510, T->A, synonymous, 0.465422619031, 0.0822, 9, 1, 1, 1, 1, 1, PASS, 4.0, 112.0, 2.0, 42.0, 1.0, 71.0, 3.0, 10.0, 7.0, 24.0, 2.0, 7.0, 20.0, 106.0, 12.0, 69.0, 5.0, 40.0
5111949, FFI16_RS23510, G->T, missense, 0.64998901911, 0.1783, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 111.0, 1.0, 43.0, 0.0, 71.0, 0.0, 11.0, 4.0, 24.0, 1.0, 7.0, 13.0, 105.0, 4.0, 68.0, 1.0, 36.0
5111958, FFI16_RS23510, G->C, missense, 0.329563857739, 0.2096, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 114.0, 3.0, 45.0, 1.0, 78.0, 1.0, 10.0, 4.0, 22.0, 0.0, 10.0, 9.0, 97.0, 8.0, 72.0, 5.0, 33.0
5111959, FFI16_RS23510, T->G, synonymous, 0.227047468377, 0.3522, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 120.0, 3.0, 46.0, 1.0, 78.0, 0.0, 10.0, 2.0, 22.0, 0.0, 11.0, 15.0, 99.0, 15.0, 72.0, 4.0, 34.0
5111965, FFI16_RS23510, C->A, synonymous, 0.618107751193, 0.133, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 132.0, 1.0, 52.0, 0.0, 79.0, 2.0, 10.0, 4.0, 21.0, 0.0, 12.0, 18.0, 103.0, 8.0, 76.0, 5.0, 41.0
5111977, FFI16_RS23510, C->A, synonymous, 0.403820454826, 0.1254, 9, 1, 1, 1, 1, 1, FAIL, 8.0, 124.0, 4.0, 51.0, 1.0, 77.0, 4.0, 11.0, 9.0, 21.0, 1.0, 13.0, 20.0, 107.0, 12.0, 72.0, 5.0, 39.0
5111978, FFI16_RS23510, C->A, synonymous, 0.167478208178, 0.3699, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 124.0, 1.0, 51.0, 0.0, 77.0, 0.0, 11.0, 3.0, 22.0, 0.0, 13.0, 5.0, 107.0, 4.0, 72.0, 0.0, 39.0
5111982, FFI16_RS23510, T->A, nonsense, 0.466427083591, 0.188, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 130.0, 1.0, 51.0, 0.0, 77.0, 1.0, 13.0, 4.0, 22.0, 0.0, 13.0, 15.0, 106.0, 8.0, 71.0, 4.0, 38.0
5111985, FFI16_RS23510, C->A, missense, 0.379862262525, 0.1228, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 132.0, 5.0, 51.0, 1.0, 77.0, 4.0, 12.0, 8.0, 22.0, 1.0, 13.0, 24.0, 105.0, 14.0, 70.0, 6.0, 37.0
5111992, FFI16_RS23510, C->A, synonymous, 0.944505825424, 0.046, 9, 1, 1, 1, 1, 1, PASS, 1.0, 129.0, 3.0, 47.0, 0.0, 78.0, 2.0, 12.0, 5.0, 21.0, 1.0, 14.0, 15.0, 97.0, 6.0, 63.0, 2.0, 32.0
5111994, FFI16_RS23510, G->T, missense, 1.61871465474, 0.0851, 9, 1, 1, 1, 1, 1, PASS, 2.0, 133.0, 0.0, 48.0, 0.0, 78.0, 2.0, 12.0, 3.0, 22.0, 0.0, 14.0, 3.0, 94.0, 5.0, 67.0, 1.0, 33.0
5111996, FFI16_RS23510, C->A, missense, 0.563719666968, 0.1624, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 129.0, 0.0, 44.0, 1.0, 78.0, 1.0, 13.0, 3.0, 22.0, 1.0, 14.0, 5.0, 92.0, 3.0, 64.0, 2.0, 31.0
5112012, FFI16_RS23510, G->T, missense, 0.450646924857, 0.2718, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 145.0, 0.0, 48.0, 0.0, 78.0, 1.0, 16.0, 3.0, 23.0, 0.0, 14.0, 5.0, 100.0, 4.0, 67.0, 2.0, 40.0
5116426, FFI16_RS23525, G->T, nonsense, 0.0360277216899, 0.3512, 9, 1, 1, 1, 1, 1, FAIL, 25.0, 179.0, 17.0, 100.0, 6.0, 73.0, 13.0, 65.0, 12.0, 85.0, 37.0, 125.0, 31.0, 110.0, 12.0, 108.0, 6.0, 51.0
5127873, FFI16_RS23580, C->A, noncoding, 0.105024771162, 0.2888, 9, 1, 1, 1, 1, 1, FAIL, 10.0, 176.0, 8.0, 109.0, 7.0, 81.0, 8.0, 87.0, 12.0, 63.0, 14.0, 123.0, 13.0, 116.0, 4.0, 107.0, 0.0, 44.0
5131202, FFI16_RS23595, G->A, synonymous, 2.47757221611, 0.0143, 9, 1, 1, 1, 1, 1, PASS, 0.0, 147.0, 0.0, 78.0, 0.0, 88.0, 0.0, 65.0, 0.0, 69.0, 6.0, 80.0, 7.0, 124.0, 29.0, 75.0, 23.0, 37.0
5131383, FFI16_RS23600, G->A, missense, 0.742569851276, 0.2122, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 144.0, 0.0, 70.0, 0.0, 74.0, 0.0, 48.0, 0.0, 46.0, 1.0, 67.0, 56.0, 121.0, 18.0, 70.0, 6.0, 41.0
5131609, FFI16_RS23605, A->C, synonymous, 1.07328753907, 0.0984, 9, 1, 1, 1, 1, 1, PASS, 0.0, 138.0, 1.0, 58.0, 2.0, 80.0, 0.0, 41.0, 1.0, 33.0, 0.0, 38.0, 4.0, 106.0, 4.0, 73.0, 6.0, 46.0
5145961, FFI16_RS23660, T->G, missense, -1.04330817993, 0.3845, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 124.0, 3.0, 47.0, 0.0, 37.0, 2.0, 31.0, 3.0, 20.0, 1.0, 14.0, 2.0, 67.0, 0.0, 39.0, 1.0, 14.0
5146408, FFI16_RS23665, T->A, synonymous, -1.33397224069, 0.3958, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 69.0, 2.0, 40.0, 0.0, 47.0, 0.0, 24.0, 0.0, 23.0, 0.0, 29.0, 2.0, 87.0, 0.0, 76.0, 4.0, 32.0
5146424, FFI16_RS23665, G->T, missense, -0.131114846878, 0.3863, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 75.0, 0.0, 44.0, 0.0, 50.0, 4.0, 27.0, 0.0, 22.0, 1.0, 27.0, 4.0, 86.0, 2.0, 76.0, 2.0, 33.0
5146428, FFI16_RS23665, C->A, missense, -0.275167890201, 0.3746, 9, 1, 1, 1, 1, 1, FAIL, 8.0, 79.0, 6.0, 46.0, 1.0, 50.0, 6.0, 26.0, 3.0, 21.0, 4.0, 27.0, 9.0, 87.0, 10.0, 74.0, 3.0, 32.0
5146448, FFI16_RS23665, A->C, missense, 0.533179803192, 0.1671, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 81.0, 2.0, 46.0, 1.0, 52.0, 0.0, 27.0, 1.0, 26.0, 1.0, 29.0, 3.0, 92.0, 4.0, 75.0, 6.0, 31.0
5146453, FFI16_RS23665, G->T, missense, -0.351651453626, 0.4001, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 83.0, 1.0, 47.0, 0.0, 52.0, 4.0, 29.0, 0.0, 27.0, 2.0, 32.0, 1.0, 90.0, 2.0, 79.0, 0.0, 29.0
5146454, FFI16_RS23665, T->G, missense, 0.821281764699, 0.1379, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 82.0, 2.0, 48.0, 0.0, 53.0, 0.0, 29.0, 1.0, 27.0, 0.0, 32.0, 1.0, 90.0, 4.0, 78.0, 6.0, 29.0
5146467, FFI16_RS23665, A->C, missense, 0.205600173176, 0.3292, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 80.0, 2.0, 41.0, 1.0, 57.0, 3.0, 30.0, 2.0, 28.0, 0.0, 30.0, 9.0, 81.0, 5.0, 71.0, 5.0, 27.0
5150818, FFI16_RS23690, C->G, missense, -0.233609140806, 0.4002, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 109.0, 3.0, 52.0, 3.0, 42.0, 4.0, 40.0, 7.0, 37.0, 1.0, 46.0, 10.0, 70.0, 6.0, 52.0, 0.0, 23.0
5150823, FFI16_RS23690, T->G, synonymous, -1.555469392, 0.3953, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 117.0, 3.0, 57.0, 0.0, 44.0, 1.0, 43.0, 6.0, 41.0, 0.0, 48.0, 4.0, 75.0, 3.0, 63.0, 0.0, 25.0
5151701, intergenic, A->C, noncoding, 0.0879139898058, 0.2311, 9, 1, 1, 1, 1, 1, FAIL, 15.0, 104.0, 8.0, 65.0, 3.0, 54.0, 3.0, 32.0, 14.0, 52.0, 11.0, 38.0, 28.0, 134.0, 13.0, 95.0, 9.0, 63.0
5151709, FFI16_RS23695, C->A, noncoding, 0.159666465975, 0.1431, 9, 1, 1, 1, 1, 1, FAIL, 10.0, 110.0, 10.0, 69.0, 3.0, 58.0, 6.0, 32.0, 15.0, 52.0, 12.0, 39.0, 34.0, 150.0, 8.0, 107.0, 8.0, 71.0
5151711, FFI16_RS23695, C->G, noncoding, -0.296753386532, 0.3925, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 111.0, 1.0, 71.0, 2.0, 61.0, 0.0, 32.0, 3.0, 53.0, 6.0, 39.0, 6.0, 150.0, 1.0, 106.0, 2.0, 73.0
5151720, FFI16_RS23695, T->A, noncoding, -0.0607207814627, 0.3867, 9, 1, 1, 1, 1, 1, FAIL, 8.0, 107.0, 13.0, 71.0, 3.0, 59.0, 4.0, 29.0, 9.0, 52.0, 8.0, 31.0, 30.0, 152.0, 7.0, 101.0, 9.0, 70.0
5151730, FFI16_RS23695, C->A, noncoding, -0.0105893462971, 0.3853, 9, 1, 1, 1, 1, 1, FAIL, 11.0, 98.0, 9.0, 64.0, 4.0, 57.0, 10.0, 34.0, 9.0, 47.0, 6.0, 35.0, 35.0, 148.0, 15.0, 97.0, 11.0, 67.0
5151752, FFI16_RS23695, C->A, noncoding, 0.094837302911, 0.177, 9, 1, 1, 1, 1, 1, FAIL, 8.0, 104.0, 10.0, 66.0, 3.0, 55.0, 7.0, 27.0, 12.0, 53.0, 5.0, 35.0, 27.0, 143.0, 16.0, 98.0, 11.0, 64.0
5151756, FFI16_RS23695, G->T, noncoding, -0.112917305673, 0.4019, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 99.0, 7.0, 65.0, 2.0, 54.0, 5.0, 24.0, 4.0, 51.0, 4.0, 34.0, 15.0, 136.0, 9.0, 97.0, 5.0, 60.0
5155305, FFI16_RS23705, A->C, synonymous, 0.0833900019626, 0.1691, 9, 1, 1, 1, 1, 1, FAIL, 12.0, 170.0, 9.0, 124.0, 5.0, 75.0, 8.0, 82.0, 9.0, 73.0, 13.0, 106.0, 16.0, 123.0, 17.0, 78.0, 6.0, 61.0
5163122, intergenic, T->G, noncoding, 0.753625895165, 0.1234, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 145.0, 3.0, 90.0, 1.0, 95.0, 0.0, 29.0, 2.0, 55.0, 0.0, 52.0, 0.0, 107.0, 3.0, 74.0, 5.0, 26.0
5164277, FFI16_RS23720, G->T, nonsense, -0.0205487891021, 0.3945, 9, 1, 1, 1, 1, 1, FAIL, 19.0, 176.0, 12.0, 93.0, 7.0, 85.0, 8.0, 60.0, 11.0, 78.0, 24.0, 98.0, 19.0, 110.0, 8.0, 109.0, 6.0, 52.0
5164281, FFI16_RS23720, G->T, missense, 0.0740768538169, 0.2106, 9, 1, 1, 1, 1, 1, FAIL, 16.0, 174.0, 13.0, 93.0, 10.0, 85.0, 10.0, 62.0, 11.0, 80.0, 25.0, 98.0, 22.0, 111.0, 7.0, 109.0, 5.0, 53.0
5164290, FFI16_RS23720, G->C, missense, 0.00286902770574, 0.3875, 9, 1, 1, 1, 1, 1, FAIL, 18.0, 174.0, 15.0, 93.0, 9.0, 89.0, 9.0, 62.0, 19.0, 80.0, 19.0, 99.0, 12.0, 114.0, 9.0, 107.0, 7.0, 51.0
5168324, FFI16_RS23725, G->A, synonymous, 1.08517056947, 0.1546, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 188.0, 0.0, 121.0, 0.0, 93.0, 0.0, 105.0, 0.0, 82.0, 0.0, 138.0, 4.0, 151.0, 20.0, 102.0, 4.0, 43.0
5168458, FFI16_RS23725, T->C, missense, 1.38124211726, 0.007, 9, 1, 1, 1, 1, 1, PASS, 0.0, 222.0, 0.0, 155.0, 0.0, 115.0, 0.0, 114.0, 0.0, 85.0, 58.0, 161.0, 109.0, 161.0, 70.0, 98.0, 31.0, 52.0
5171157, FFI16_RS23735, T->G, synonymous, -1.6631240104, 0.403, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 155.0, 1.0, 122.0, 0.0, 78.0, 2.0, 87.0, 4.0, 69.0, 1.0, 112.0, 0.0, 142.0, 2.0, 87.0, 5.0, 38.0
5176365, intergenic, T->G, noncoding, -3.56296296296, 0.3909, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 43.0, 1.0, 30.0, 0.0, 44.0, 0.0, 20.0, 0.0, 21.0, 0.0, 18.0, 1.0, 46.0, 2.0, 59.0, 4.0, 27.0
5176388, FFI16_RS23775, A->C, noncoding, 0.0764065808552, 0.4017, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 33.0, 1.0, 23.0, 0.0, 41.0, 2.0, 13.0, 1.0, 16.0, 1.0, 16.0, 7.0, 35.0, 7.0, 52.0, 3.0, 21.0
5176394, FFI16_RS23775, G->T, noncoding, -0.8004327281, 0.3933, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 31.0, 3.0, 17.0, 1.0, 40.0, 0.0, 11.0, 1.0, 16.0, 3.0, 17.0, 1.0, 30.0, 4.0, 50.0, 3.0, 20.0
5176395, FFI16_RS23775, A->G, noncoding, -0.723354593182, 0.3861, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 27.0, 0.0, 17.0, 0.0, 39.0, 0.0, 10.0, 0.0, 14.0, 2.0, 16.0, 4.0, 26.0, 0.0, 51.0, 2.0, 20.0
5176396, FFI16_RS23775, A->T, noncoding, -1.15610628469, 0.3956, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 27.0, 2.0, 17.0, 0.0, 39.0, 0.0, 10.0, 0.0, 13.0, 1.0, 16.0, 0.0, 23.0, 3.0, 51.0, 4.0, 20.0
5176399, FFI16_RS23775, C->G, noncoding, 0.531648404536, 0.3175, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 27.0, 0.0, 16.0, 0.0, 41.0, 0.0, 13.0, 1.0, 14.0, 0.0, 19.0, 5.0, 25.0, 6.0, 54.0, 5.0, 21.0
5176401, FFI16_RS23775, T->G, noncoding, 0.732201333739, 0.2125, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 25.0, 2.0, 15.0, 0.0, 44.0, 0.0, 12.0, 0.0, 13.0, 1.0, 18.0, 4.0, 26.0, 4.0, 52.0, 6.0, 21.0
5176410, FFI16_RS23775, T->G, noncoding, 0.741801245113, 0.1851, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 29.0, 1.0, 15.0, 0.0, 46.0, 1.0, 14.0, 1.0, 13.0, 0.0, 19.0, 2.0, 38.0, 11.0, 58.0, 6.0, 27.0
5176413, FFI16_RS23775, G->T, noncoding, -1.0279646986, 0.4078, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 32.0, 3.0, 18.0, 0.0, 51.0, 0.0, 15.0, 1.0, 13.0, 2.0, 21.0, 2.0, 40.0, 7.0, 59.0, 2.0, 28.0
5176414, FFI16_RS23775, A->T, noncoding, -0.69356540789, 0.3839, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 32.0, 2.0, 17.0, 0.0, 51.0, 1.0, 15.0, 0.0, 13.0, 1.0, 21.0, 1.0, 40.0, 4.0, 58.0, 6.0, 27.0
5176417, FFI16_RS23775, T->G, noncoding, 0.333813930565, 0.2229, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 32.0, 1.0, 17.0, 0.0, 51.0, 1.0, 15.0, 1.0, 12.0, 1.0, 21.0, 4.0, 39.0, 13.0, 55.0, 5.0, 27.0
5182994, FFI16_RS23780, A->C, missense, 1.90747621814, 0.0425, 9, 1, 1, 1, 1, 1, PASS, 4.0, 211.0, 2.0, 132.0, 0.0, 97.0, 0.0, 64.0, 0.0, 73.0, 1.0, 97.0, 0.0, 171.0, 5.0, 93.0, 7.0, 44.0
5191102, FFI16_RS23795, A->C, synonymous, -0.396073178213, 0.4087, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 182.0, 0.0, 116.0, 1.0, 92.0, 1.0, 75.0, 2.0, 70.0, 1.0, 108.0, 1.0, 141.0, 2.0, 73.0, 4.0, 27.0
5192000, intergenic, G->T, noncoding, -0.603497799906, 0.3973, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 63.0, 4.0, 31.0, 0.0, 33.0, 2.0, 16.0, 0.0, 14.0, 2.0, 32.0, 8.0, 42.0, 3.0, 51.0, 1.0, 32.0
5192001, intergenic, A->C, noncoding, -1.22227449158, 0.3932, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 60.0, 0.0, 30.0, 0.0, 33.0, 1.0, 16.0, 2.0, 12.0, 0.0, 31.0, 2.0, 42.0, 7.0, 51.0, 1.0, 32.0
5192003, intergenic, C->A, noncoding, -0.30466658593, 0.3779, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 59.0, 5.0, 29.0, 1.0, 32.0, 0.0, 13.0, 0.0, 12.0, 4.0, 31.0, 5.0, 39.0, 2.0, 49.0, 1.0, 32.0
5192010, intergenic, G->C, noncoding, 0.0838177944868, 0.3949, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 60.0, 0.0, 28.0, 2.0, 33.0, 0.0, 11.0, 2.0, 10.0, 1.0, 27.0, 4.0, 37.0, 5.0, 48.0, 2.0, 34.0
