Identifier, Size, 2C1, 2C2, 2C3, 2C4, 2C5
CCNA_03288, 141.7, , , , , 
CCNA_03289, 298.0, , , , , 
CCNA_03290, 420.3, , , , , 
CCNA_03291, 833.3, , , , , 700:3:0.16:0.16;400:1:0.037037:0.159091
CCNA_03292, 1256.7, , , , , 
CCNA_03293, 1693.7, , , , , 
CCNA_03294, 1021.0, , , , , 
CCNA_03295, 1462.0, , , , , 
CCNA_03296, 1020.7, , , , , 
CCNA_03297, 936.7, , , , , 
CCNA_03298, 2630.0, , , , , 700:3:0.137931:0.137931
CCNA_03299, 1133.3, , , , , 400:1:0:0.130435
CCNA_03300, 772.7, , , , , 
CCNA_03301, 2309.0, , , , , 400:1:0.0188679:0.153846
CCNA_03302, 837.3, , , , , 
CCNA_03303, 1005.0, , , , , 
CCNA_03304, 1686.3, 500:1:0.038961:0.133333;500:1:0.012987:0.166667, 300:1:0.125:0.230769;500:1:0.0833333:0.15;500:1:0.0645161:0.136364, , 400:3:0.176471:0.176471, 400:3:0.047619:0.2
CCNA_03305, 371.3, , , , , 
CCNA_03306, 299.3, , , , , 
CCNA_03307, 197.3, , , , , 400:3:0.046875:0.329032
CCNA_03308, 670.0, , , , , 
CCNA_03309, 852.0, , , , , 
CCNA_03310, 439.3, , , , , 
CCNA_03311, 333.7, , , , , 400:1:0:0.166667;400:1:0.0434783:0.157895
CCNA_03312, 237.3, , , , , 
CCNA_03313, 417.0, , , , , 
CCNA_03314, 800.3, , , , , 
CCNA_03315, 981.0, , , , , 
CCNA_03316, 1456.7, , , , , 
CCNA_03317, 2540.0, 500:1:0.0701754:0.240741;500:1:0.0566038:0.230769;500:1:0.0612245:0.215686;300:3:0.0833333:0.25;500:3:0.236364:0.236364;300:3:0.314815:0.333333;300:3:0.2:0.333333, 500:1:0.0789474:0.214286;500:3:0.0810811:0.2;300:3:0.15625:0.302326;300:3:0.16129:0.384615;300:3:0.193548:0.384615;300:3:0.0967742:0.153846;300:3:0.225806:0.230769;300:3:0.0833333:0.173077;500:1:0.0555556:0.153846, , 500:1:0.0714286:0.210526;300:3:0.164557:0.307692, 700:3:0.2:0.2;400:3:0.222222:0.222222;500:3:0.222222:0.222222;400:3:0.111111:0.230769;400:1:0:0.16;400:3:0.416667:0.416667;400:3:0.272727:0.272727;400:3:0.4:0.4;700:3:0.2:0.2
CCNA_03318, 1016.3, 500:3:0.0510204:0.168421;500:1:0.0571429:0.166667, , , , 700:3:0.130435:0.130435;600:3:0.2:0.2;700:3:0.25:0.25
CCNA_03319, 676.0, , , , , 400:1:0.05:0.166667;400:1:0.025641:0.135135;400:1:0:0.153846
CCNA_03320, 2380.3, , , , , 
CCNA_03321, 373.7, , 500:1:0.0666667:0.138889;500:3:0.0735294:0.133333, , , 
CCNA_03322, 1279.7, , , , , 700:3:0.138889:0.138889
CCNA_03323, 991.7, , , 200:1:0.0201342:0.133333, , 
CCNA_03324, 390.3, , , , , 
CCNA_03325, 329.7, , , , , 
CCNA_03326, 1466.0, 100:3:0.255319:0.402597;100:3:0.19403:0.270588, 100:3:0.2:0.441176;300:1:0.109375:0.19403;100:3:0.169231:0.27027;100:3:0.0655738:0.301205;100:3:0.116279:0.195122, , , 200:3:0.319149:0.319149;300:3:0.333333:0.333333;300:3:0.191489:0.191489
CCNA_03327, 377.3, , , , , 
CCNA_03328, 652.0, , , , , 
CCNA_03329, 85.0, , , , , 
CCNA_03330, 400.0, , , , , 
CCNA_03331, 635.3, , , , , 
CCNA_03332, 615.0, , , , , 
CCNA_03333, 1780.0, , 700:3:0.130435:0.130435, , , 200:3:0.190476:0.190476;400:1:0:0.122449
CCNA_03334, 1404.7, , , , , 
CCNA_03335, 873.0, 500:1:0.0592593:0.226891;400:3:0.105263:0.192308;700:1:0.0636364:0.16;700:1:0.05:0.181818;300:3:0.08:0.181818;500:3:0.123711:0.206186;400:3:0.0833333:0.181818;600:3:0.0816327:0.181818;500:3:0.0869565:0.25;400:3:0.133333:0.235294;600:3:0.11828:0.357143, 300:3:0.1875:0.1875;500:3:0.1875:0.1875;500:3:0.181818:0.181818;500:3:0.136364:0.197531, , 500:3:0.0863309:0.162162;500:3:0.12:0.19;700:1:0.00793651:0.15;700:1:0.0466667:0.142857, 500:3:0.2:0.2
CCNA_03336, 701.0, 300:1:0.0442478:0.172414;300:3:0.123894:0.310345;300:1:0.0265487:0.172414;300:1:0.0173913:0.129032;300:3:0.0891089:0.1875;300:1:0.0555556:0.195122, 600:1:0.0285714:0.179245;500:1:0.0142857:0.115385, 600:3:0.147059:0.147059, 300:3:0.133333:0.269231;300:3:0.147541:0.185185;300:1:0.056:0.153846;300:1:0.0697674:0.222222;300:3:0.111111:0.162162, 300:1:0.0357143:0.166667;300:1:0.0606061:0.263158;600:3:0.166667:0.166667;300:1:0:0.166667;400:1:0:0.133333
CCNA_03337, 521.7, , , , , 
CCNA_03338, 994.3, 100:3:0.203704:0.317647;500:1:0.0854701:0.203704;400:1:0.0522388:0.19685, 300:3:0.120879:0.216783;300:3:0.119565:0.20229;100:3:0.177083:0.294521;300:3:0.144444:0.216867, 200:1:0.0113636:0.333333;200:1:0:0.24, , 300:3:0.285714:0.319728;400:1:0:0.148148
CCNA_03339, 597.3, , 700:3:0.157895:0.157895;500:1:0.0769231:0.285714;700:3:0.125:0.125, , 800:3:0.226415:0.226415;600:1:0.03125:0.230769, 
CCNA_03340, 383.3, , , , , 
CCNA_03341, 624.0, , , , , 
CCNA_03342, 333.3, , , , , 
CCNA_03343, 618.7, , , , , 
CCNA_03344, 756.0, , , , , 
CCNA_03345, 447.0, , , , , 400:1:0.0888889:0.148148
CCNA_03346, 480.7, , , , , 
CCNA_03347, 1091.7, , , , , 400:1:0.0769231:0.169492;400:3:0.0625:0.152174
CCNA_03348, 721.0, , , , , 
CCNA_03349, 184.0, , , , , 
CCNA_03350, 151.0, , , , , 
CCNA_03351, 787.0, , , , , 
CCNA_03352, 672.7, , , 200:1:0.00485437:0.16129, , 
CCNA_03353, 645.0, , , , , 
CCNA_03354, 580.3, 500:1:0.0394737:0.137255;500:1:0.0384615:0.132075, 500:1:0.0408163:0.14;500:1:0.0425532:0.173077;500:3:0.0714286:0.163636, 400:3:0.0630631:0.168831, 500:1:0:0.12987;500:1:0.0204082:0.194444;500:1:0.0408163:0.202899;500:1:0.0581395:0.179487, 
CCNA_03355, 1551.7, , , , , 
CCNA_03356, 250.3, , , , , 
CCNA_03357, 385.7, , , , , 
CCNA_03358, 852.3, , , , , 
CCNA_03359, 979.3, , , , , 400:1:0:0.157895
CCNA_03360, 939.0, , , , , 
CCNA_03362, 487.3, , , , , 
CCNA_03363, 300.7, , , , , 
CCNA_03364, 697.3, , , , , 
CCNA_03365, 556.3, , , , , 
CCNA_03366, 325.0, , , , , 
CCNA_03367, 473.0, , , , , 
CCNA_03368, 311.7, , , , , 
CCNA_03369, 525.3, , , , , 
CCNA_03370, 449.7, , , , , 
CCNA_03371, 465.3, , , , , 
CCNA_03372, 248.3, , , , , 
CCNA_03373, 507.3, , 500:1:0:0.15, , , 700:3:0.172414:0.172414
CCNA_03374, 399.7, , , , , 
CCNA_03375, 629.0, 500:3:0.140351:0.204082;300:3:0.110465:0.193717, , 700:3:0.121212:0.121212, , 100:1:0.0588235:0.160714;100:1:0.0454545:0.156863;100:1:0.0232558:0.152174
CCNA_03376, 398.3, , , , , 
CCNA_03377, 429.3, , , , , 
CCNA_03378, 674.0, , , , , 
CCNA_03379, 172.0, , , , , 
CCNA_03380, 602.3, , , , , 700:3:0.133333:0.133333
CCNA_03381, 806.7, , , , , 
CCNA_03382, 1075.0, , , , , 600:3:0.131579:0.131579;400:3:0.157895:0.157895;700:3:0.117647:0.117647
CCNA_03383, 1449.3, , , , , 
CCNA_03384, 200.7, , , , , 
CCNA_03386, 1650.7, 800:3:0.12:0.12, 300:1:0.0322581:0.2, 600:1:0.0483871:0.131579, 600:3:0.037037:0.116279;500:1:0.0338983:0.113636, 
CCNA_03387, 576.0, , 200:1:0.0588235:0.205263, , , 
CCNA_03388, 531.7, , , , , 
CCNA_03389, 772.7, , , , , 
CCNA_03390, 375.0, , , , , 
CCNA_03391, 177.0, , , , , 
CCNA_03392, 808.7, , , , , 
CCNA_03393, 460.7, , , , , 
CCNA_03394, 632.0, , , , , 
CCNA_03395, 368.7, , , , , 
CCNA_03396, 1334.3, , , , , 100:3:0.103448:0.269663
CCNA_03397, 235.3, , , , , 
CCNA_03398, 412.0, , , , , 
CCNA_03399, 496.0, , , , , 
CCNA_03400, 162.0, , , , , 
CCNA_03401, 644.3, 500:3:0.130841:0.209524;500:3:0.0727273:0.142857, , , 500:1:0.0782609:0.190476;500:3:0.116071:0.2, 400:3:0.0882353:0.219512;400:1:0.0588235:0.182979;400:1:0.0277778:0.146341
CCNA_03402, 793.0, , , , , 
CCNA_03403, 158.0, , , , , 
CCNA_03404, 485.0, , , , , 
CCNA_03405, 601.3, 600:3:0.123457:0.191919;500:3:0.125:0.164948, 500:3:0.142857:0.163265;500:3:0.107692:0.155844, 400:3:0.0748299:0.156863;400:3:0.0629371:0.148515;400:3:0.110345:0.227723;400:3:0.075:0.168224;400:3:0.0794702:0.174757, 500:3:0.108696:0.14876, 
CCNA_03406, 259.3, , , , , 300:1:0:0.159091
CCNA_03407, 1043.7, , , , , 
CCNA_03408, 711.3, , , , , 
CCNA_03409, 770.0, , , , , 700:3:0.194444:0.194444
CCNA_03410, 696.3, , , , , 
CCNA_03412, 1077.3, , , , , 
CCNA_03413, 274.0, , , , , 
CCNA_03414, 952.7, , , , , 
CCNA_03415, 237.3, , , , , 
CCNA_03416, 805.3, , , , , 700:3:0.16129:0.16129;700:3:0.15625:0.15625
CCNA_03417, 696.3, , 500:3:0.0322581:0.16129;500:3:0.107143:0.138462, , , 300:1:0.0588235:0.222222;400:1:0.0769231:0.25
CCNA_03418, 455.0, , , , , 400:1:0.0294118:0.140351
CCNA_03419, 364.3, , , , , 
CCNA_03420, 446.3, , , , , 
CCNA_03421, 1016.0, , 500:1:0.0555556:0.133333, , , 
CCNA_03422, 1384.3, , 500:1:0.015625:0.147059, , , 
CCNA_03423, 390.0, , , , , 
CCNA_03424, 1124.7, , , , , 
CCNA_03425, 72.3, , , , , 
CCNA_03426, 442.3, 100:3:0.0954774:0.217054, , , , 
CCNA_03428, 310.3, , , , , 
CCNA_03429, 471.7, , , , , 
CCNA_03430, 197.7, , , , , 
CCNA_03431, 1061.7, , , , , 
CCNA_03432, 727.0, , , , , 200:1:0.0151515:0.210191
CCNA_03433, 922.0, , 500:1:0.0652174:0.129032, , , 400:1:0.0740741:0.15;400:1:0.0740741:0.190476;400:1:0.0740741:0.190476;300:1:0.0714286:0.210526;400:1:0.037037:0.181818
CCNA_03434, 657.0, , , , , 
CCNA_03435, 987.3, , , , , 
CCNA_03436, 1668.3, , , , , 
CCNA_03437, 401.7, , , , , 
CCNA_03438, 339.0, , , , , 
CCNA_03439, 196.3, , , , , 400:1:0.0714286:0.142857
CCNA_03440, 739.3, , , , , 
CCNA_03441, 289.7, , , , , 
CCNA_03442, 332.7, , , , , 
CCNA_03443, 458.7, , , , , 
CCNA_03444, 1982.0, , , , , 
CCNA_03445, 1829.0, , , , , 
CCNA_03446, 1475.3, , , , , 
CCNA_03447, 239.0, , , , , 
CCNA_03448, 423.3, , , , , 
CCNA_03449, 1135.3, 800:3:0.078125:0.105263, , , 500:1:0.0235294:0.166667, 
CCNA_03450, 238.0, , , , , 
CCNA_03451, 263.7, , , , , 
CCNA_03452, 196.7, , , , , 
CCNA_03453, 571.0, , , , , 
CCNA_03454, 753.0, , , 200:1:0:0.166667;200:1:0.00401606:0.151515;200:1:0.00398406:0.108108, 300:3:0.209091:0.209091, 400:1:0.0769231:0.125;300:3:0.177778:0.2
CCNA_03455, 816.7, , , , , 400:1:0:0.134328
CCNA_03456, 701.3, , , , , 
CCNA_03457, 562.7, , , , , 
CCNA_03458, 314.3, , , , , 
CCNA_03459, 1347.0, , , , , 
CCNA_03460, 361.3, 500:1:0.0204082:0.137931;600:1:0.0618557:0.166667;700:3:0.111111:0.258065, 500:3:0.0869565:0.148936;500:1:0.105263:0.136364;600:3:0.222222:0.222222;600:3:0.157895:0.157895;400:3:0.210526:0.210526, , 500:3:0.108434:0.2, 400:1:0.0333333:0.16129;700:3:0.12:0.12;500:3:0.16:0.16;700:3:0.2:0.2;400:1:0:0.15;400:1:0.0833333:0.15;700:3:0.2:0.2;500:3:0.3125:0.3125;600:3:0.25:0.25
CCNA_03461, 403.0, , , , , 
CCNA_03462, 1186.0, , 500:1:0.0163934:0.15, , , 
CCNA_03463, 1097.7, , 400:1:0.0555556:0.173077;500:1:0.0847458:0.153846, , , 
CCNA_03464, 294.7, , , , , 700:3:0.142857:0.142857;700:3:0.1875:0.1875;700:3:0.129032:0.129032;700:3:0.129032:0.129032
CCNA_03465, 938.0, 500:3:0.134021:0.196078, 500:3:0.136364:0.184211;500:1:0.0117647:0.125, , 500:1:0.109756:0.145455, 700:3:0.142857:0.142857
CCNA_03466, 694.7, , , , , 
CCNA_03467, 1953.7, , , 700:3:0.148936:0.148936, 400:1:0.0463576:0.185185, 
CCNA_03468, 1426.7, , , , , 400:1:0:0.12;700:3:0.16:0.16
CCNA_03469, 1359.3, , , , , 
CCNA_03471, 757.7, , , , , 
CCNA_03472, 275.0, , , , , 
CCNA_03473, 294.7, , , , , 
CCNA_03474, 249.3, , , , , 
CCNA_03475, 715.7, , , , , 
CCNA_03476, 344.3, , , , , 
CCNA_03477, 389.7, , , , , 
CCNA_03478, 694.3, 400:3:0.108434:0.194444, , 400:1:0.0652174:0.153846, 500:1:0.0405405:0.2, 400:3:0.0769231:0.217391
CCNA_03479, 410.0, , , , , 
CCNA_03480, 624.0, , , , , 700:3:0.125:0.125
CCNA_03481, 423.3, 200:1:0.0555556:0.170213, 100:1:0.03125:0.193548, , 300:1:0.0261438:0.189189, 100:1:0:0.2
CCNA_03482, 573.7, , , , , 
CCNA_03483, 809.0, , , , 600:3:0.12963:0.12963, 400:1:0:0.111111;700:3:0.2:0.2;400:1:0:0.130435
CCNA_03484, 342.7, , , , , 
CCNA_03485, 762.3, , , , , 
CCNA_03486, 423.7, , , , , 
CCNA_03487, 232.0, , , , , 
CCNA_03488, 486.7, , , , , 
CCNA_03489, 782.3, 800:3:0.272727:0.272727;300:1:0.0333333:0.2;300:1:0.0333333:0.25;600:1:0:0.153846;600:1:0:0.147059;500:1:0.0350877:0.15, 200:3:0.238095:0.333333;600:3:0.208333:0.208333;600:3:0.192308:0.192308, , 500:3:0.142857:0.307692;500:1:0.0714286:0.142857;600:1:0.133333:0.214286;800:3:0.266667:0.266667, 
CCNA_03490, 218.7, , , , , 
CCNA_03491, 646.0, , , , , 
CCNA_03492, 658.0, , 400:1:0.0780142:0.154762;300:1:0.0516129:0.175676;300:3:0.153333:0.327586;200:1:0.0689655:0.2, , , 
CCNA_03493, 328.3, , , , , 
CCNA_03494, 870.3, , , , , 
CCNA_03495, 705.3, , , , , 
CCNA_03496, 680.0, , , , , 
CCNA_03497, 361.7, , , , , 
CCNA_03498, 219.7, , , , , 
CCNA_03499, 270.3, , , , , 
CCNA_03500, 1058.0, , , , , 
CCNA_03501, 708.7, , , , , 
CCNA_03502, 922.0, 500:1:0.0243902:0.129032, , , , 
CCNA_03503, 584.0, , , , , 
CCNA_03504, 1379.3, 700:1:0.0569106:0.148148;600:1:0.0661157:0.204545;300:3:0.0983607:0.227273, 300:1:0.0238095:0.155172;300:1:0.0625:0.22, 200:1:0.0235294:0.1875, , 700:3:0.138889:0.138889;400:1:0.0555556:0.166667
CCNA_03505, 468.3, , , , , 
CCNA_03506, 466.3, , , , , 
CCNA_03507, 1248.7, 300:1:0.15:0.222222;300:1:0.12:0.3;500:1:0.0588235:0.1875;500:1:0.0701754:0.153846, 400:1:0:0.333333;700:3:0.142857:0.142857;400:3:0.142857:0.171875;500:1:0:0.1875;400:3:0.125:0.142857;500:3:0.153846:0.217391, , 700:1:0.0645161:0.2;600:1:0.117647:0.333333, 500:3:0.153846:0.185185;700:3:0.166667:0.166667
CCNA_03508, 448.3, , , , , 
CCNA_03509, 989.7, , 500:1:0.0337079:0.121951, , , 
CCNA_03510, 1040.3, , 500:1:0.038961:0.142857, , , 400:1:0:0.145833
CCNA_03511, 498.3, , , , , 
CCNA_03512, 368.7, , , , , 
CCNA_03513, 732.7, , , , , 
CCNA_03514, 497.0, , , , , 
CCNA_03515, 101.0, , , , , 
CCNA_03516, 844.0, , 300:3:0.136364:0.333333;300:3:0.202247:0.5, , , 
CCNA_03517, 1289.7, , 500:1:0.0333333:0.142857, , , 
CCNA_03518, 799.3, , , , , 
CCNA_03519, 348.7, , , , , 
CCNA_03520, 403.7, , , , , 
CCNA_03521, 620.3, , , , , 
CCNA_03522, 1173.0, , , , , 
CCNA_03523, 467.3, 500:3:0.115385:0.170213;500:3:0.146552:0.169492, 500:3:0.0714286:0.170886, , 500:1:0.0263158:0.147651;500:3:0.133333:0.183099, 400:3:0.162162:0.191781
CCNA_03524, 1398.0, , , , , 
CCNA_03525, 262.7, , , , , 
CCNA_03526, 62.3, , , , , 
CCNA_03527, 1137.3, , , , , 
CCNA_03528, 570.3, , , , , 
CCNA_03529, 585.3, , , , , 
CCNA_03530, 346.0, , , , , 
CCNA_03531, 1226.0, , , , , 
CCNA_03532, 1271.7, , , , , 400:1:0:0.136364
CCNA_03533, 1410.7, , 100:3:0.152174:0.308081, , , 700:3:0.130435:0.130435
CCNA_03534, 797.0, , , , , 
CCNA_03535, 816.0, , , , , 
CCNA_03536, 517.3, , , , , 
CCNA_03537, 314.0, , , , , 
CCNA_03538, 669.0, 700:1:0.0215827:0.166667, , , 700:1:0.0661765:0.136364, 
CCNA_03539, 275.7, , , , , 
CCNA_03540, 480.0, , , , , 
CCNA_03541, 654.3, , , , , 
CCNA_03542, 420.7, , , , , 
CCNA_03543, 1034.0, , , , , 
CCNA_03544, 454.0, , , , , 
CCNA_03545, 426.0, , , , , 
CCNA_03546, 429.0, 100:1:0.0989011:0.214876, 100:1:0.0630631:0.210884, , 100:1:0.0552486:0.178571, 
CCNA_03547, 786.7, , , , , 
CCNA_03548, 1143.7, , , , , 
CCNA_03549, 1912.0, , , , , 700:3:0.125:0.125
CCNA_03552, 963.0, , , , , 
CCNA_03553, 419.7, , , , , 
CCNA_03554, 974.3, , , , , 
CCNA_03555, 613.3, , , , , 
CCNA_03556, 333.3, , , , , 
CCNA_03557, 643.0, , , , , 400:1:0:0.222222;400:1:0:0.173913
CCNA_03558, 196.7, , , , , 
CCNA_03559, 193.3, , , , , 
CCNA_03560, 1252.0, , , , , 
CCNA_03561, 684.7, , , , , 
CCNA_03562, 1197.7, , , , , 
CCNA_03563, 504.3, , , , , 
CCNA_03564, 278.3, , , , , 
CCNA_03565, 337.0, , , , , 
CCNA_03567, 1049.7, , , , , 
CCNA_03568, 580.3, , , , , 
CCNA_03569, 667.3, 600:3:0.0789474:0.174419;800:3:0.153846:0.153846, 100:3:0.134615:0.268519, , , 100:3:0.153846:0.27027
CCNA_03570, 515.7, , , , , 
CCNA_03571, 578.0, , , , , 
CCNA_03572, 350.0, , , , , 
CCNA_03573, 1379.7, , , , , 
CCNA_03574, 1891.7, , , , , 
CCNA_03575, 1002.0, , , , , 
CCNA_03576, 276.0, , , , , 300:1:0.0701754:0.180328;300:1:0.0877193:0.15;700:3:0.162162:0.162162
CCNA_03577, 2268.0, 600:1:0.0515464:0.150943, 300:1:0.0612245:0.214286, 200:1:0.0265487:0.125, , 
CCNA_03578, 1386.0, , , , , 
CCNA_03579, 273.7, , , , , 
CCNA_03580, 429.7, , 500:1:0.0582524:0.135135, , , 700:3:0.15:0.15;700:3:0.142857:0.142857;400:1:0:0.15625
CCNA_03581, 625.7, , , , , 
CCNA_03582, 598.7, , 100:3:0.122807:0.24031, , , 
CCNA_03583, 239.3, , , , , 
CCNA_03584, 537.7, , , , , 
CCNA_03585, 369.0, , , , , 
CCNA_03586, 608.7, , , , 500:3:0.0614035:0.136986, 
CCNA_03587, 195.3, , , , , 
CCNA_03588, 1240.3, , 500:1:0.0240964:0.117647, , , 
CCNA_03589, 456.7, , , , , 
CCNA_03590, 244.0, , , , , 
CCNA_03591, 690.0, , , , , 
CCNA_03592, 508.7, 300:3:0.0714286:0.16129, 300:1:0.0337079:0.2, , , 
CCNA_03593, 976.7, , 500:1:0:0.125, , , 
CCNA_03594, 588.3, , , , , 
CCNA_03595, 514.3, , , , , 
CCNA_03596, 308.3, , , , , 
CCNA_03597, 403.0, , , , , 
CCNA_03598, 1767.0, , , , , 
CCNA_03599, 865.0, 700:3:0.0462963:0.134021, 500:1:0.0240964:0.134615, 400:3:0.153846:0.153846;400:3:0.159091:0.159091, , 400:1:0:0.131579;400:1:0.04:0.135135;400:1:0:0.114286
CCNA_03600, 658.0, , , , , 
CCNA_03601, 608.3, , , , , 
CCNA_03602, 950.3, , , , , 
CCNA_03603, 1322.3, , , , , 
CCNA_03604, 338.7, , 700:3:0.128205:0.128205, , , 400:1:0.027027:0.142857
CCNA_03605, 751.0, , , , , 
CCNA_03607, 1540.0, , , , , 400:1:0.0731707:0.15625;400:1:0.0465116:0.190476;400:3:0.0697674:0.177419
CCNA_03609, 999.7, 500:1:0.0357143:0.25, , 600:3:0.0882353:0.2, , 
CCNA_03610, 659.7, 300:1:0.0564516:0.173913, , , , 
CCNA_03611, 1310.3, 300:3:0.155039:0.2, 400:3:0.150685:0.314286;400:3:0.130435:0.444444;400:1:0.0735294:0.257143;400:1:0.0789474:0.131579;700:3:0.125:0.125;700:3:0.130435:0.130435;600:3:0.183673:0.183673;500:3:0.170213:0.170213, 600:1:0:0.166667;700:3:0.136364:0.136364, , 700:3:0.3:0.3;400:1:0:0.16;400:1:0.111111:0.172414;300:1:0.08:0.2;300:3:0.142857:0.296296
CCNA_03612, 288.0, , , , , 
CCNA_03613, 433.0, 200:3:0.353846:0.444444;400:1:0.0769231:0.25;400:3:0.123077:0.222222;700:3:0.19403:0.19403;200:3:0.362319:0.362319;400:3:0.0842105:0.203125;400:3:0.0769231:0.17094, 700:3:0.230769:0.230769;300:3:0.264706:0.264706, 400:3:0.410714:0.410714;600:3:0.158879:0.158879, 300:3:0.229167:0.236111;300:3:0.137255:0.212766;300:3:0.25:0.328358;200:3:0.375:0.428571;300:3:0.275862:0.275862;300:3:0.230769:0.32;200:3:0.162791:0.254545, 300:3:0.5:0.5;600:3:0.25:0.25
CCNA_03614, 367.7, , , , , 
CCNA_03615, 1648.3, , , , , 100:1:0.0909091:0.337079
CCNA_03616, 1106.0, , , , , 
CCNA_03617, 337.0, , , , , 
CCNA_03618, 425.0, , , , , 
CCNA_03619, 1718.0, 500:3:0.198953:0.198953, 500:3:0.168539:0.168539, 400:3:0.122549:0.1875, 500:3:0.204301:0.213333, 400:3:0.102041:0.207547
CCNA_03620, 636.7, , , , , 700:3:0.131579:0.131579
CCNA_03621, 719.7, , , , , 
CCNA_03622, 306.7, , , , , 
CCNA_03623, 870.7, , 300:1:0.0806452:0.153846, , , 
CCNA_03624, 816.7, , , , , 
CCNA_03625, 660.7, , , , , 
CCNA_03626, 704.0, , 300:3:0.117647:0.266667, , , 
CCNA_03627, 836.3, 600:1:0.0291262:0.2;600:1:0.0377358:0.186047;700:1:0.030303:0.1875;400:1:0.0337079:0.16129, 700:3:0.176471:0.176471, 400:3:0.222222:0.234568, 300:1:0.0456621:0.181034;600:1:0.0384615:0.130435;700:1:0.023622:0.272727, 300:1:0:0.227273;500:1:0:0.144231;200:3:0.1:0.4
CCNA_03628, 1127.7, , 300:1:0.0408163:0.222222;300:3:0.1875:0.1875;500:1:0.08:0.178571, , 700:1:0.0632911:0.169492, 500:3:0.242424:0.242424;400:1:0.030303:0.192308;500:3:0.181818:0.181818;400:3:0.15625:0.178571;700:3:0.157895:0.157895;400:3:0.157895:0.157895;400:3:0.166667:0.166667
CCNA_03629, 550.3, , , , , 
CCNA_03630, 410.0, , , , , 
CCNA_03631, 49.7, 300:3:0.179487:0.303922;300:3:0.0720721:0.333333;300:3:0.12844:0.354839;300:3:0.139785:0.238095, 300:3:0.283333:0.283333;500:3:0.0833333:0.141176;300:1:0.0666667:0.133333;500:1:0.05:0.125;300:3:0.116667:0.208333;300:3:0.15:0.5;600:3:0.214286:0.214286;300:3:0.245614:0.245614, , 400:3:0.253521:0.253521;300:1:0.0735294:0.214286;500:1:0.0147059:0.181818;700:3:0.231884:0.231884, 300:3:0.209302:0.230769;300:1:0.0588235:0.290323;400:3:0.176471:0.176471;300:1:0.111111:0.272727
CCNA_03632, 325.7, 300:1:0.0434783:0.333333;400:1:0.0666667:0.169811;300:3:0.1875:0.197368;300:3:0.166667:0.333333;300:3:0.0930233:0.571429;700:1:0.0512821:0.145455, 300:3:0.166667:0.428571;500:1:0.0652174:0.2;300:3:0.217391:0.217391;500:3:0.175:0.175, 300:3:0.15:0.315789, 400:3:0.0882353:0.1875;400:1:0.0133333:0.1875, 300:1:0.047619:0.202532;600:3:0.266667:0.266667;300:1:0.0666667:0.2;700:3:0.266667:0.266667
CCNA_03633, 385.0, , , , , 
CCNA_03634, 481.3, 100:3:0.141361:0.289256;300:3:0.245763:0.25641, 100:1:0.0700637:0.253968;300:3:0.211765:0.266667;400:1:0.0705882:0.2;300:3:0.12605:0.428571;300:1:0.0588235:0.238095;300:1:0.0420168:0.238095;400:1:0.0075188:0.136364;400:1:0.0444444:0.2, , , 100:1:0.117647:0.21374
CCNA_03635, 374.3, , , , , 
CCNA_03636, 807.3, 300:1:0.0573248:0.169492;100:3:0.12:0.236842, , , , 700:3:0.135135:0.135135
CCNA_03637, 1120.0, , , , , 
CCNA_03639, 294.7, , 300:1:0.0638298:0.169014, , , 
CCNA_03640, 1017.7, , , , , 
CCNA_03641, 615.0, , , , , 
CCNA_03642, 1360.0, , , , , 
CCNA_03643, 334.3, , , , , 
CCNA_03644, 379.3, , , , , 
CCNA_03645, 455.0, , , , , 
CCNA_03646, 916.0, , , , , 
CCNA_03647, 650.0, , 200:3:0.9:0.9, , , 
CCNA_03648, 323.7, , , 700:3:0.146789:0.146789, , 
CCNA_03649, 798.0, , , , , 
CCNA_03650, 537.7, , , , , 
CCNA_03651, 2165.0, 300:3:0.144144:0.333333;300:1:0.036036:0.2, 300:1:0.125:0.184211;400:1:0.0344828:0.16;400:1:0.0153846:0.173913, , , 700:3:0.176471:0.176471;300:3:0.333333:0.333333
CCNA_03652, 2647.0, 500:3:0.130435:0.213333;400:3:0.151899:0.213333, 600:3:0.171429:0.171429;500:3:0.101449:0.196429, 100:3:0.183333:0.214286;700:3:0.230769:0.230769, , 300:3:0.272727:0.272727
CCNA_03653, 357.3, , , , , 
CCNA_03655, 966.7, , , , , 700:3:0.25:0.25
CCNA_03656, 699.7, , , , , 
CCNA_03657, 614.3, , , , , 400:1:0:0.15
CCNA_03658, 940.0, , , , , 
CCNA_03659, 532.3, , , , , 
CCNA_03660, 304.0, , 500:1:0:0.125, , , 
CCNA_03661, 192.3, , 300:3:0.0816327:0.178571;300:3:0.113402:0.206897;500:1:0.0319149:0.135593, , 500:1:0.0743243:0.161905;500:3:0.162963:0.201754, 700:3:0.148148:0.148148
CCNA_03662, 339.3, , 500:1:0.0549451:0.117647;300:3:0.075:0.173913;500:3:0.0930233:0.235294, , 300:1:0.0147059:0.130435;500:3:0.0897436:0.272727, 
CCNA_03663, 1836.7, , , 200:1:0:0.129032, , 
CCNA_03664, 671.3, , , , , 
