Identifier, Size, 2D1, 2D2, 2D3, 2D4, 2D5
DR_2537, 370.0, , , , , 
DR_2538, 941.3, , , , , 
DR_2539, 604.0, , , , , 
DR_2540, 1172.7, , , , , 
DR_2541, 385.7, , , , , 
DR_2542, 482.0, , , , , 
DR_2543, 625.7, , , , , 
DR_2544, 278.7, , , , , 
DR_2545, 1156.3, 500:3:0.128571, 500:1:0.0769231;500:3:0.129032, , , 
DR_2546, 1588.0, , , , , 
DR_2547, 874.0, , , , , 
DR_2548, 634.0, , , , , 
DR_2549, 731.3, , , , , 
DR_2550, 511.7, , , , , 
DR_2551, 820.7, , , , , 
DR_2552, 760.0, , , , , 
DR_2553, 813.3, , , , , 
DR_2554, 497.3, , , , , 
DR_2555, 1217.0, , 500:3:0.21875;100:3:0.283582, , , 
DR_2556, 787.0, , , , , 
DR_2557, 515.0, , , , , 
DR_2558, 344.7, , , , , 
DR_2559, 274.0, , , , , 
DR_2560, 267.0, , , , , 
DR_2561, 152.0, , , , , 
DR_2562, 546.3, , , , , 
DR_2563, 258.3, , , , , 
DR_2564, 597.3, , , , , 
DR_2565, 2526.3, , , , , 
DR_2566, 369.0, , , , , 
DR_2567, 858.3, , , , , 
DR_2568, 1492.3, , , , , 
DR_2569, 691.7, , , , , 
DR_2570, 625.7, , , , , 
DR_2571, 369.3, , , , , 
DR_2572, 1161.3, , , , , 
DR_2573, 210.3, , , , , 
DR_2574, 394.7, , , , , 
DR_2575, 854.7, , , , , 500:3:0.135135
DR_2576, 805.0, , , , , 
DR_2577, 2637.7, , , , , 
DR_2578, 957.3, , , , , 
DR_2580, 306.0, , , , , 
DR_2581, 1049.0, , , , , 
DR_2582, 509.3, , , , , 
DR_2583, 1399.3, , , , , 
DR_2584, 520.7, , , , , 
DR_2585, 537.0, , , , , 
DR_2586, 196.3, , , , , 
DR_2587, 483.0, , , , , 
DR_2588, 851.0, , 500:3:0.186047, , , 500:3:0.0909091;500:3:0.11236
DR_2589, 702.0, , , , , 
DR_2590, 580.3, , , , , 
DR_2591, 379.7, , , , , 
DR_2592, 737.3, , , , , 
DR_2593, 413.7, , , , , 
DR_2594, 1147.7, 500:3:0.16, , , , 
DR_2595, 795.3, , , , , 
DR_2596, 733.0, , , , , 
DR_2597, 839.3, , , , , 
DR_2598, 437.0, , , , , 
DR_2599, 1094.0, , , , , 
DR_2600, 758.0, , , , , 
DR_2601, 651.0, , , , , 
DR_2602, 940.7, , , , , 
DR_2603, 429.3, , , , , 
DR_2604, 494.0, , , , , 
DR_2605, 644.0, , , , , 
DR_2606, 2059.3, , , , , 
DR_2607, 510.0, , , , , 
DR_2608, 362.7, , , , , 
DR_2609, 915.3, , , , , 
DR_2610, 656.7, , , , , 
DR_2611, 1882.7, , , , , 
DR_2612, 511.7, , , , , 
DR_2613, 531.0, , , , , 
DR_2614, 630.3, , , , , 
DR_2615, 691.3, , , , , 
DR_2616, 456.7, , , , , 
DR_2617, 749.7, , 700:3:0.170732, , , 
DR_2618, 700.0, , , , , 
DR_2619, 852.3, , , , , 
DR_2620, 1958.0, , , , , 
DR_2621, 730.0, , , , , 
DR_2622, 598.3, , , , , 
DR_2623, 749.7, , , , , 
DR_2624, 424.3, , , , , 
DR_2625, 996.7, , , , , 
DR_2626, 1198.7, , , , , 
DR_2627, 1035.0, , , , , 
DR_2628, 516.7, , 200:3:0.228571, , , 
DR_2629, 332.0, , , , , 
DR_2630, 723.0, , , , , 
DR_2631, 320.0, , , , , 
DR_2632, 436.0, , , , , 
DR_2633, 602.0, , , , , 
DR_2634, 1031.3, , , , , 
DR_2635, 1178.3, , , , , 
DR_2637, 1031.7, , , , , 
DR_A0001, 103.0, , , , , 
DR_A0002, 109.0, , , , , 
DR_A0003, 471.0, , , , , 
DR_A0004, 113.7, , , , , 
DR_A0006, 282.7, , , , , 
DR_A0007, 191.0, , , , , 
DR_A0011, 302.7, , , , , 
DR_A0012, 492.0, , , , , 
DR_A0013, 683.3, , , , , 
DR_A0015, 59.7, , , , , 
DR_A0016, 217.3, , , , , 
DR_A0019, 397.7, , 600:3:0.285714, , , 
DR_A0020, 304.3, , , , , 
DR_A0022, 1469.7, , , , , 
DR_A0023, 390.7, , , , , 
DR_A0024, 91.3, , , , , 
DR_A0026, 13.3, , , , , 
DR_A0028, 257.7, , , , , 
DR_A0029, 396.0, , , , , 
DR_A0030, 951.7, , , , , 
DR_A0031, 554.3, , , , , 
DR_A0033, 877.0, , , , , 
DR_A0034, 210.0, , , , , 
DR_A0035, 238.0, , , , , 
DR_A0037, 29.0, , , , , 
DR_A0040, 508.3, , , , , 
DR_A0043, 222.7, , , , , 
DR_A0045, 211.3, , , , , 
DR_A0046, 158.3, , , , , 
DR_A0047, 93.0, , , , , 
DR_A0048, 411.0, , , , , 
DR_A0050, 1286.3, , , , 500:3:0.151899;500:3:0.120482, 
DR_A0053, 287.3, , , , , 
DR_A0058, 69.3, , , , , 
DR_A0059, 201.3, , , , , 
DR_A0060, 292.0, 500:3:0.161017;500:3:0.226415, , , , 
DR_A0061, 919.7, , , , , 
DR_A0063, 278.3, , , , , 
DR_A0064, 933.7, , , , , 
DR_A0067, 214.0, , , , , 
DR_A0073, 1477.7, , , , , 
DR_A0075, 534.3, , , , , 
DR_A0087, 149.7, , , , , 
DR_A0089, 167.0, , , , , 
DR_A0094, 496.0, , , , , 
DR_A0096, 283.7, , , , , 
DR_A0099, 351.0, , , , , 
DR_A0103, 178.7, , , , , 
DR_A0108, 2488.3, , 700:3:0.125;700:3:0.21875, , 500:3:0.0273224, 
DR_A0109, 1128.3, , , , , 
DR_A0110, 273.0, , , , , 
DR_A0112, 718.7, , , , , 
DR_A0117, 467.7, , , , , 
DR_A0118, 175.0, , , , , 
DR_A0119.1, 877.3, , , , , 
DR_A0120, 416.0, , , , , 
DR_A0121, 800.7, , , , , 
DR_A0122, 104.3, , , , , 
DR_A0123, 274.7, , , , , 
DR_A0125, 1206.7, , , , , 
DR_A0126, 916.7, , , , , 
DR_A0127, 1291.0, , , , , 
DR_A0131, 1635.7, , , , , 
DR_A0133, 147.3, , , , , 
DR_A0134, 902.0, , , , , 
DR_A0136, 919.0, , 300:3:0.182927, , , 
DR_A0138, 267.0, , , , , 
DR_A0139, 63.0, , , , , 
DR_A0141, 172.7, , , , , 
DR_A0143, 389.3, , , , , 
DR_A0145, 256.7, , , , , 
DR_A0146, 408.7, , , , , 
DR_A0147, 879.3, , , , 500:3:0.0967742, 
DR_A0149, 432.0, , , , , 
DR_A0150, 479.3, , , , , 
DR_A0151, 673.0, , , , , 
DR_A0152, 554.3, , , , , 
DR_A0154, 245.0, , , , , 
DR_A0155, 178.0, , , , , 
DR_A0166, 2650.7, , , , , 
DR_A0167, 193.0, , , , , 
DR_A0168, 338.0, , , , , 
DR_A0169, 398.3, , , , , 
DR_A0174, 307.7, , , , , 
DR_A0175, 1216.0, , , , , 
DR_A0176, 222.0, , , , , 
DR_A0177, 962.7, , , , , 
DR_A0178, 756.0, , , , , 
DR_A0182, 355.0, , , , , 
DR_A0183, 760.7, , , , , 
DR_A0184, 258.0, , , , , 
DR_A0185, 660.3, , , , , 
DR_A0186, 721.7, , , , , 
DR_A0188, 385.7, , , , , 
DR_A0189, 940.3, , , , , 
DR_A0190, 667.7, , , , , 
DR_A0192, 257.7, , , , , 
DR_A0193, 99.3, , , , , 
DR_A0194, 438.3, , , , , 
DR_A0195, 286.7, , , , , 
DR_A0196, 623.7, , , , , 
DR_A0198, 135.0, , , , , 
DR_A0200, 415.7, , , , , 
DR_A0201, 457.7, , , , , 
DR_A0202, 820.3, , , , , 
DR_A0203, 373.0, , , , , 500:1:0.0519481
DR_A0204, 75.7, , , , , 
DR_A0205, 453.7, , , , , 
DR_A0206, 1364.0, , , , , 
DR_A0207, 1184.3, , , , , 
DR_A0208, 826.0, , , , , 
DR_A0209, 743.3, , , , , 
DR_A0210, 597.3, , , , , 
DR_A0211, 135.3, , , , , 
DR_A0212, 682.3, 500:3:0.152174, , , , 
DR_A0214, 63.3, , , , , 
DR_A0216, 696.7, , , , , 
DR_A0217, 348.3, , , , , 
DR_A0218, 370.7, , , , , 
DR_A0219, 148.0, , , , , 
DR_A0220, 963.0, , , , , 
DR_A0221, 330.3, , , , , 
DR_A0223, 854.3, , , , , 
DR_A0224, 779.3, , , , , 
DR_A0225, 374.0, , , , , 
DR_A0226, 592.3, , , , , 
DR_A0228, 137.0, , , , , 
DR_A0229, 468.0, , , , , 
DR_A0231, 901.0, 500:3:0.138462, , , 500:1:0.0731707, 
DR_A0232, 642.3, , , , , 
DR_A0233, 296.7, , , , , 
DR_A0235, 407.0, , , , , 
DR_A0236, 340.0, , , 500:3:0.083045;500:3:0.0972222;500:3:0.0874126;500:3:0.0736842;500:3:0.0877193;500:3:0.0944056, , 
DR_A0237, 437.0, , , , , 
DR_A0238, 1224.7, , , , , 
DR_A0239, 562.7, , , , , 
DR_A0240, 850.0, , , , , 
DR_A0241, 1137.7, , , , , 
DR_A0242, 430.0, , , , , 
DR_A0243, 919.0, , , , , 
DR_A0247, 743.3, , , , , 
DR_A0249, 578.3, , , , , 
DR_A0250, 1344.7, , , , , 
DR_A0251, 740.7, , , , , 
DR_A0253, 52.0, , , , , 
DR_A0254, 47.7, , , , , 
DR_A0255, 1700.0, , , , , 
DR_A0256, 224.0, , , , , 
DR_A0258, 501.3, , , , , 
DR_A0259, 1426.0, , , , , 
DR_A0260, 511.7, , , , , 
DR_A0261, 1117.0, , , , , 
DR_A0262, 616.7, , , , , 
DR_A0263, 979.3, , 300:3:0.169014;200:3:0.19403;300:3:0.177419, , , 
DR_A0264_2, 544.7, , , , , 
DR_A0265, 487.7, , , , , 
DR_A0266, 1296.7, , , , , 
DR_A0267, 128.3, , , , , 
DR_A0270, 345.7, , , , , 
DR_A0271, 584.0, , , , , 
DR_A0272, 315.0, , , , , 
DR_A0273, 494.3, , , , , 
DR_A0274, 1147.7, , , , , 
DR_A0275, 270.7, , , , , 
DR_A0276, 948.3, , , , , 
DR_A0277, 804.0, , , , , 
DR_A0278, 285.0, , , , , 
DR_A0279, 314.7, , , , , 
DR_A0280, 436.3, , , , , 
DR_A0282, 505.3, , , , , 
DR_A0283, 1567.0, 500:3:0.695652, , , , 
DR_A0284, 469.3, , , , , 
DR_A0287, 813.3, , , , , 
DR_A0288, 257.7, , , , , 
DR_A0290, 1391.7, , , , , 
DR_A0291, 530.0, , , , , 
DR_A0292, 97.3, , , , , 
DR_A0293, 2033.3, , , , , 
DR_A0295, 219.3, , , , , 
DR_A0296, 111.7, , , , , 
DR_A0297, 613.0, , , , , 
DR_A0301, 245.0, , , , , 
DR_A0302, 631.0, , , 500:1:0.056338;500:1:0.0451807, , 
DR_A0304, 637.0, , , , , 
DR_A0305, 639.0, , , , , 
DR_A0307, 305.7, , , , , 
DR_A0309, 943.3, , , , , 
DR_A0310, 1916.3, , , , , 600:1:0.0170648
DR_A0311, 370.3, , , , , 
DR_A0312, 378.0, , 500:1:0.0638298;500:3:0.0652174, , , 
DR_A0313, 392.7, , , , , 
DR_A0315, 472.0, , , , , 
DR_A0317, 317.0, , , , , 
DR_A0318, 105.0, , , , , 
DR_A0319, 507.7, , , , , 
DR_A0320, 552.3, , , , , 
DR_A0323, 533.3, , , , , 
DR_A0325, 1385.3, , , , , 
DR_A0327, 94.0, , , , , 
DR_A0328, 822.3, , , , , 700:3:0.104478
DR_A0329, 918.0, , , , , 
DR_A0330, 761.0, , , , , 
DR_A0331, 661.3, , , , , 
DR_A0332, 1069.7, , , , , 
DR_A0333, 258.7, , , , , 
DR_A0334, 176.3, , , , , 
DR_A0335, 1481.0, , , , , 
DR_A0336, 528.0, , , , , 
DR_A0337, 785.0, , , , , 
DR_A0338, 982.3, , , , , 
DR_A0340, 126.7, , , , , 
DR_A0341, 281.0, , , , , 
DR_A0342, 1630.3, , , , , 
DR_A0343, 973.3, , , , , 
DR_A0345, 242.3, , , , , 
DR_A0346, 499.3, , , , , 
DR_A0347, 322.0, , , , , 
DR_A0348, 929.7, , , , , 
DR_A0349, 669.3, , , , , 
DR_A0350, 109.3, , , , , 
DR_A0351, 157.0, , , , 300:3:0.768707, 
DR_A0352, 669.7, , , , , 
DR_A0353, 1020.0, , , , , 
DR_A0354, 1024.3, , , , , 
DR_A0355, 1396.7, , , , , 
DR_A0357, 458.7, , , , , 
DR_A0358, 653.0, , , , , 500:1:0.0200803
DR_A0360, 1071.3, , , , , 
DR_A0362, 174.3, , , , , 
DR_A0363, 735.0, , , , , 
DR_A0364, 373.3, , , , , 
DR_A0365, 256.7, , , , , 
DR_A0368, 520.0, , , , , 
DR_A0369, 631.7, , , , , 
DR_B0001, 86.3, , , , , 
DR_B0002, 168.3, , , , , 
DR_B0003, 487.0, , , , , 
DR_B0004, 672.0, , , , , 
DR_B0007, 67.0, , , , , 
DR_B0009, 448.7, , , , , 
DR_B0011, 537.7, , , , , 
DR_B0012, 552.3, , , , , 
DR_B0014, 198.7, , , , , 
DR_B0015, 274.3, , , , , 
DR_B0016, 366.3, , , , , 
DR_B0020, 451.0, , , , , 
DR_B0024, 270.3, , , , , 
DR_B0027, 70.0, , , , , 
DR_B0028, 91.7, , , , , 
DR_B0029, 564.0, , , , , 
DR_B0030, 75.7, , , , , 
DR_B0033, 1377.3, 500:3:0.0800915;500:3:0.0727273, , , , 
DR_B0035, 451.3, , , , , 
DR_B0037, 224.3, , , , , 
DR_B0039, 1276.3, 500:3:0.0616114, , , , 
DR_B0040, 95.0, , , , , 
DR_B0041, 1559.7, , , , , 
DR_B0042, 1031.0, , , , , 
DR_B0043, 753.3, , , , , 
DR_B0044, 296.7, , , , , 
DR_B0050, 544.7, , , , , 
DR_B0051, 1437.7, , , , , 
DR_B0052, 294.7, , , , , 
DR_B0054, 165.3, , , , , 
DR_B0057, 595.3, , , , , 
DR_B0059, 95.7, , , , , 
DR_B0063, 833.3, , , , , 
DR_B0065, 30.0, , , , , 
DR_B0067, 2064.3, , , , , 
DR_B0068, 1772.0, , , , , 
DR_B0069, 945.7, , , , , 
DR_B0070, 375.7, , , , , 
DR_B0071, 21.3, , , , , 
DR_B0072, 148.3, , , , , 
DR_B0073, 1235.0, , , , , 
DR_B0074, 131.0, , , , , 
DR_B0076, 652.3, , 500:1:0.0454545, , , 600:1:0.0377358
DR_B0079, 670.7, , , , , 
DR_B0080, 221.0, , , , , 
DR_B0083, 536.7, , , , , 
DR_B0086, 595.7, , , , , 
DR_B0087, 43.7, , , , , 
DR_B0089, 47.0, , , , , 
DR_B0090, 891.7, , , , , 
DR_B0091, 117.3, , , , , 
DR_B0093, 769.3, , , , , 500:3:0.0714286
DR_B0097, 216.3, , , , , 
DR_B0098, 171.0, , , , , 
DR_B0099, 182.0, , , , , 
DR_B0102, 204.7, , , , , 
DR_B0103, 111.3, , , , , 
DR_B0106, 19.3, , , , , 
DR_B0108, 644.3, , 700:3:0.148148, , , 
DR_B0111, 772.7, , , , , 
DR_B0112, 57.7, , , , , 
DR_B0113, 762.0, , , , , 
DR_B0118, 294.3, , , , , 
DR_B0119, 991.0, , , , , 
DR_B0122, 544.7, , , , , 
DR_B0124, 443.0, , , , , 
DR_B0125, 329.7, , , , , 
DR_B0129, 538.0, , , , , 
DR_B0132, 105.7, , , , , 
DR_B0133, 681.7, , , , , 
DR_B0134, 93.0, , , , , 
DR_B0135, 3663.3, , , , , 
DR_B0136, 1712.3, , , , , 
DR_B0140, 286.7, , , , , 
DR_B0141, 114.3, , , , , 
DR_B0143, 1619.7, , , , , 
DR_B0144, 309.7, , , , , 
DR_C0002, 391.7, , , , , 
DR_C0007, 407.3, , , , , 
DR_C0008, 182.7, , , , , 
DR_C0009, 1001.7, , , , , 
DR_C0015, 735.3, , , 500:3:0.107784, , 
DR_C0016, 302.7, , , , , 
DR_C0017, 1436.3, , 600:3:0.145833, , , 
DR_C0019, 84.3, , , , , 
DR_C0020_1, 233.3, , , , , 
DR_C0020_2, 166.3, , , , , 
DR_C0024, 253.7, , , , , 
DR_C0026, 16.7, , , , , 
DR_C0028, 100.3, , , , , 
DR_C0029, 89.0, , , , , 
DR_C0036, 180.3, 500:3:0.145455;500:3:0.172727;500:3:0.149533;500:3:0.153846;500:3:0.148148;500:3:0.196581, , , , 
DR_C0037, 818.3, , , , , 
DR_C0038, 576.7, , , , , 
DR_C0040, 222.0, , , , , 
DR_r01, 1002.0, , , , , 
DR_r04, 225.0, , , , , 
DR_r05, 2983.0, , , , , 
DR_r06, 1603.0, , , , , 
DR_r07, 1603.0, , , , , 
DR_r08, 225.0, 500:3:0.257143;500:3:0.236111, 300:3:0.1;300:3:0.0983607, , , 
DR_r09, 2982.0, 500:3:0.128205;500:3:0.0857143, , 500:1:0.0404412, , 
DR_t10, 99.0, , , , , 
DR_t11, 126.0, , , , , 
DR_t12, 75.0, , , , , 
DR_t13, 73.0, , , , , 
DR_t14, 142.0, , , , , 
DR_t15, 127.0, , , , , 
DR_t16, 101.0, , , , , 
DR_t17, 66.0, , , , , 
DR_t18, 169.0, , , , , 
DR_t19, 75.0, , , , , 
DR_t20, 135.0, , , , , 
DR_t21, 175.0, , , , , 
DR_t22, 162.0, , , , , 
DR_t23, 173.0, , , , , 
DR_t24, 165.0, , , , , 
DR_t25, 173.0, , , , , 
DR_t26, 170.0, , , , , 
DR_t27, 159.0, , , , , 
DR_t28, 172.0, , , , , 
DR_t29, 156.0, , , , , 
DR_t30, 186.0, , , , , 
DR_t31, 84.0, , , , , 
DR_t32, 84.0, , , , , 
DR_t33, 122.0, , , , , 
DR_t34, 174.0, , , , , 
DR_t35, 173.0, , , , , 
DR_t36, 183.0, , , , , 
DR_t37, 150.0, , , , , 
DR_t38, 122.0, , , , , 
DR_t39, 104.0, , , , , 
DR_t40, 75.0, , , , , 
DR_t41, 87.0, , , , , 
DR_t42, 174.0, , , , , 
DR_t43, 173.0, , , , , 
DR_t44, 80.0, , , , , 
