Identifier, Size, 0C1, 0C2, 0C3, 0C4, 0C5
CCNA_03336, 701.0, 400:1:0:0.153846;300:1:0:0.2;300:1:0:0.205882, 800:3:0.104348:0.2;300:1:0.12:0.333333;300:3:0.114583:0.333333;500:1:0.0625:0.166667;500:1:0.0526316:0.222222;800:3:0.14433:0.285714;300:1:0.0736842:0.2;800:3:0.114943:0.136364;300:1:0.0571429:0.148148, 400:1:0.0958904:0.25;400:1:0.0277778:0.178571, 300:1:0.0701754:0.375;300:3:0.109244:0.375;400:1:0.0521739:0.181818;300:1:0.0535714:0.3;300:3:0.105263:0.32;600:3:0.155172:0.26087;800:3:0.0756303:0.130435;300:1:0.059322:0.25;600:1:0.0413223:0.230769;600:1:0.0578512:0.171429;500:1:0.108333:0.269231;500:1:0.00833333:0.166667;300:1:0:0.111111;500:1:0.096:0.206897, 300:3:0.166667:0.333333;600:1:0:0.210526;600:1:0:0.176471;600:1:0.030303:0.148148;400:1:0.0909091:0.133333;400:1:0.0526316:0.2
CCNA_03337, 521.7, , , , , 
CCNA_03338, 994.3, 100:3:0.244755:0.302326, 100:3:0.210884:0.382022;100:3:0.198529:0.342105;300:3:0.0793651:0.220588;100:3:0.112903:0.265823;300:3:0.142857:0.231884;100:3:0.220472:0.342466;100:3:0.140496:0.239437;300:3:0.127119:0.220588;600:3:0.0888889:0.219178;500:3:0.129496:0.275362;600:1:0.0647482:0.205882;500:3:0.0980392:0.216216;600:1:0.0700637:0.141026;100:3:0.269504:0.336634, , 100:3:0.255172:0.292683;500:3:0.112676:0.183908;100:3:0.246479:0.285714;400:1:0.0681818:0.247059;100:3:0.20155:0.224719;400:3:0.103704:0.168539;100:3:0.201389:0.325581;100:3:0.141844:0.223529;400:3:0.147059:0.211765;100:3:0.149068:0.26, 
CCNA_03339, 597.3, , 400:3:0.097561:0.333333, , 700:3:0.16:0.4, 600:3:0.166667:0.166667
CCNA_03340, 383.3, , , , , 
CCNA_03341, 624.0, , , , , 
CCNA_03342, 333.3, , , , , 
CCNA_03343, 618.7, 600:1:0.0368098:0.142857, , , , 700:3:0.176471:0.176471
CCNA_03344, 756.0, , , , , 
CCNA_03345, 447.0, , , , , 
CCNA_03346, 480.7, , , , , 
CCNA_03347, 1091.7, 700:3:0.132231:0.132231;700:3:0.139344:0.139344, , 700:3:0.136364:0.136364;700:3:0.126437:0.126437, , 
CCNA_03348, 721.0, , , , , 
CCNA_03349, 184.0, , , , , 
CCNA_03350, 151.0, , , , , 
CCNA_03351, 787.0, , , , , 
CCNA_03352, 672.7, , , , , 
CCNA_03353, 645.0, , , , , 
CCNA_03354, 580.3, , , , 700:1:0.0697674:0.139535;700:3:0.117647:0.136364, 
CCNA_03355, 1551.7, , , , , 
CCNA_03356, 250.3, , , , , 
CCNA_03357, 385.7, , , , , 
CCNA_03358, 852.3, , , , , 
CCNA_03359, 979.3, 300:3:0.109091:0.333333, 500:3:0.119048:0.164384, , 600:1:0.0714286:0.15;300:1:0.02:0.157895, 
CCNA_03360, 939.0, , , , , 
CCNA_03362, 487.3, , , , , 
CCNA_03363, 300.7, , , , , 
CCNA_03364, 697.3, , , , , 
CCNA_03365, 556.3, , , , , 
CCNA_03366, 325.0, , , , , 
CCNA_03367, 473.0, , , , , 
CCNA_03368, 311.7, , , , , 
CCNA_03369, 525.3, , , , , 
CCNA_03370, 449.7, , , , , 
CCNA_03371, 465.3, 200:3:0.893082:0.893082, 200:3:0.848315:0.958333, , 200:3:0.442529:0.823529, 300:3:0.0816327:0.33
CCNA_03372, 248.3, , , , , 
CCNA_03373, 507.3, , , , , 
CCNA_03374, 399.7, , , , , 
CCNA_03375, 629.0, 600:3:0.108974:0.162162;500:3:0.0827586:0.138889;300:3:0.191489:0.194444;300:3:0.227941:0.25;300:3:0.221374:0.221374, 300:3:0.0882353:0.16;300:1:0.0497512:0.155556;200:3:0.163265:0.309524;300:3:0.0913706:0.309524;300:1:0.0507614:0.166667, , 700:3:0.0575221:0.134328;500:3:0.146667:0.226415;300:3:0.193396:0.24;100:3:0.133005:0.217391, 
CCNA_03376, 398.3, , , , , 
CCNA_03377, 429.3, , , , , 
CCNA_03378, 674.0, , , , , 
CCNA_03379, 172.0, , , , , 
CCNA_03380, 602.3, , 200:3:0.0817308:0.242991, , 100:3:0.136691:0.234375, 
CCNA_03381, 806.7, , , , , 
CCNA_03382, 1075.0, , , , , 
CCNA_03383, 1449.3, , , , , 
CCNA_03384, 200.7, , , , , 
CCNA_03386, 1650.7, , 700:3:0.148148:0.148148;700:3:0.125:0.139535, 800:3:0.15:0.15, , 
CCNA_03387, 576.0, 500:3:0.549296:0.549296, 100:3:0.119617:0.264706, , 500:1:0.0164609:0.158416;400:3:0.144033:0.283582;200:3:0.130769:0.203252, 100:3:0.125:0.255814;700:3:0.2:0.2
CCNA_03388, 531.7, , , , , 
CCNA_03389, 772.7, , , , , 
CCNA_03390, 375.0, , , , , 
CCNA_03391, 177.0, , , , , 
CCNA_03392, 808.7, , , , , 
CCNA_03393, 460.7, , , , , 
CCNA_03394, 632.0, , , , , 
CCNA_03395, 368.7, , , , , 
CCNA_03396, 1334.3, , , , , 
CCNA_03397, 235.3, , , , , 
CCNA_03398, 412.0, , , , , 
CCNA_03399, 496.0, , , , , 
CCNA_03400, 162.0, , , , , 
CCNA_03401, 644.3, , , , , 
CCNA_03402, 793.0, , , , , 
CCNA_03403, 158.0, , , , , 
CCNA_03404, 485.0, , , , , 
CCNA_03405, 601.3, , 700:3:0.118421:0.154639;700:3:0.12987:0.12987;700:3:0.144928:0.144928;700:3:0.176471:0.176471;700:3:0.125:0.125;700:3:0.0909091:0.136842, , 700:3:0.144144:0.144144;700:3:0.132075:0.132075;700:3:0.150943:0.150943;700:3:0.147826:0.147826;600:3:0.162162:0.162162, 700:3:0.142857:0.142857
CCNA_03406, 259.3, , , , , 
CCNA_03407, 1043.7, 100:3:0.141509:0.323529, , , , 300:3:0.0761905:0.25
CCNA_03408, 711.3, , , , , 
CCNA_03409, 770.0, , , , , 
CCNA_03410, 696.3, , , , , 
CCNA_03412, 1077.3, , , , , 
CCNA_03413, 274.0, , , , , 
CCNA_03414, 952.7, , , , , 
CCNA_03415, 237.3, , , , , 
CCNA_03416, 805.3, 500:3:0.0956522:0.3, , , 300:1:0.0636943:0.147541;500:3:0.122807:0.255319;300:3:0.0847458:0.290909;100:3:0.145251:0.204724;100:3:0.188235:0.25641, 
CCNA_03417, 696.3, 700:3:0.16129:0.16129, , , 300:3:0.119266:0.2, 
CCNA_03418, 455.0, 600:3:0.079646:0.230769, 100:3:0.20155:0.362745, , , 
CCNA_03419, 364.3, , , , , 
CCNA_03420, 446.3, , , , , 
CCNA_03421, 1016.0, 500:1:0.0521739:0.166667;500:1:0.0707965:0.333333;500:1:0.0330579:0.222222, , , , 
CCNA_03422, 1384.3, , , , , 
CCNA_03423, 390.0, , , , , 
CCNA_03424, 1124.7, , , , , 
CCNA_03425, 72.3, , , , , 
CCNA_03426, 442.3, , , , , 
CCNA_03428, 310.3, , , , , 
CCNA_03429, 471.7, , , , , 
CCNA_03430, 197.7, , , , , 
CCNA_03431, 1061.7, , , , , 
CCNA_03432, 727.0, , , , , 
CCNA_03433, 922.0, 400:1:0.0491803:0.171429, , , , 
CCNA_03434, 657.0, 600:1:0.028169:0.142857, 700:3:0.0827068:0.19685, , , 
CCNA_03435, 987.3, , , , 300:1:0.0205128:0.1875, 300:3:0.2:0.2
CCNA_03436, 1668.3, , , , , 
CCNA_03437, 401.7, , , , , 
CCNA_03438, 339.0, , , , , 
CCNA_03439, 196.3, , , , , 600:3:0.153285:0.944444
CCNA_03440, 739.3, , , , , 
CCNA_03441, 289.7, , , , , 
CCNA_03442, 332.7, , , , , 
CCNA_03443, 458.7, , , , , 
CCNA_03444, 1982.0, , , , 500:1:0.00649351:0.129032, 
CCNA_03445, 1829.0, , 400:1:0.0930233:0.214286, , , 
CCNA_03446, 1475.3, , , 700:3:0.0714286:0.127208, , 
CCNA_03447, 239.0, , , , , 
CCNA_03448, 423.3, , , , , 
CCNA_03449, 1135.3, 300:1:0:0.147059, , , 600:1:0.0810811:0.153846;400:3:0.0875:0.333333, 
CCNA_03450, 238.0, , , , , 
CCNA_03451, 263.7, , , , , 
CCNA_03452, 196.7, , , , , 
CCNA_03453, 571.0, , , , , 
CCNA_03454, 753.0, , 300:3:0.118182:0.25;600:1:0.0782609:0.14;300:3:0.132743:0.192308;300:3:0.0869565:0.173077, , 600:3:0.173913:0.185185, 300:1:0.0666667:0.175
CCNA_03455, 816.7, , , , , 
CCNA_03456, 701.3, , , , , 
CCNA_03457, 562.7, , , , , 
CCNA_03458, 314.3, 400:1:0.026087:0.159091, 100:1:0.0655738:0.239437, , , 
CCNA_03459, 1347.0, , , , , 
CCNA_03460, 361.3, , 700:1:0.0679612:0.205128;700:3:0.0645161:0.151515, , 600:3:0.0695652:0.172414, 700:3:0.233333:0.233333;700:3:0.137931:0.137931
CCNA_03461, 403.0, , , , , 
CCNA_03462, 1186.0, , 100:3:0.166667:0.25, , , 
CCNA_03463, 1097.7, 300:1:0.0610687:0.181818;500:3:0.0923077:0.272727;300:3:0.123077:0.189655;300:3:0.123188:0.4, 100:3:0.104348:0.246575;400:3:0.138889:0.202532, 100:3:0.114583:0.35, 400:3:0.118519:0.230769;300:1:0.0396825:0.204082;300:1:0.0656934:0.22;500:3:0.145985:0.176471;400:3:0.184397:0.196078, 100:3:0.12:0.311475
CCNA_03464, 294.7, , , , 400:1:0.0666667:0.259259, 
CCNA_03465, 938.0, , 700:3:0.183099:0.183099, 800:3:0.169811:0.169811, , 
CCNA_03466, 694.7, , , , , 
CCNA_03467, 1953.7, , , , 400:3:0.133758:0.270588;500:1:0.0807453:0.117647, 
CCNA_03468, 1426.7, , , , 300:3:0.154321:0.241379, 100:3:0.116883:0.278481
CCNA_03469, 1359.3, , , , 300:1:0.0117647:0.166667, 
CCNA_03471, 757.7, , , , , 
CCNA_03472, 275.0, , , , , 
CCNA_03473, 294.7, , , , , 
CCNA_03474, 249.3, , , , , 
CCNA_03475, 715.7, , , , , 
CCNA_03476, 344.3, , , , , 
CCNA_03477, 389.7, 500:1:0:0.4, , , , 
CCNA_03478, 694.3, , , , 500:1:0.0634146:0.115152;400:3:0.112299:0.220339, 
CCNA_03479, 410.0, , , , , 
CCNA_03480, 624.0, , , , , 
CCNA_03481, 423.3, , , 600:1:0:0.434783, , 
CCNA_03482, 573.7, , , , , 
CCNA_03483, 809.0, , , , , 
CCNA_03484, 342.7, , , , , 
CCNA_03485, 762.3, , 700:1:0.0152672:0.136364, , , 
CCNA_03486, 423.7, , , , , 
CCNA_03487, 232.0, , , , , 
CCNA_03488, 486.7, , , , , 
CCNA_03489, 782.3, 500:1:0.0454545:0.208333, 100:3:0.0949367:0.220588, , 800:3:0.172414:0.172414;500:3:0.2:0.2;800:3:0.171429:0.171429;600:3:0.100629:0.189189;300:3:0.1:0.180556;300:3:0.166667:0.189189;300:1:0.06875:0.272727;400:3:0.101796:0.214286, 
CCNA_03490, 218.7, , , , , 
CCNA_03491, 646.0, , , , , 
CCNA_03492, 658.0, 400:3:0.0704225:0.285714;100:3:0.192118:0.5, , , 500:3:0.169118:0.169118;100:3:0.151625:0.210526;100:3:0.169742:0.297297, 
CCNA_03493, 328.3, , , , , 400:1:0.0235294:0.157895
CCNA_03494, 870.3, , , , , 
CCNA_03495, 705.3, , , , , 
CCNA_03496, 680.0, , , , , 
CCNA_03497, 361.7, , , , , 
CCNA_03498, 219.7, , , , , 
CCNA_03499, 270.3, , , , , 
CCNA_03500, 1058.0, , , , , 
CCNA_03501, 708.7, , , , , 
CCNA_03502, 922.0, , 400:1:0.102564:0.166667, 300:1:0.0333333:0.222222;300:1:0.030303:0.25, , 
CCNA_03503, 584.0, , , , , 
CCNA_03504, 1379.3, 500:1:0:0.148148;600:3:0.105263:0.153846;400:3:0.208333:0.241379, , , 300:3:0.077381:0.166667;400:1:0.0588235:0.15;300:3:0.0318471:0.206897;400:3:0.122581:0.157895;300:3:0.0980392:0.285714;300:3:0.157233:0.315789, 700:3:0.194444:0.194444;600:1:0.0555556:0.171429;100:3:0.264706:0.4
CCNA_03505, 468.3, , , , , 
CCNA_03506, 466.3, , , , , 
CCNA_03507, 1248.7, 300:1:0.111111:0.222222;700:3:0.125:0.166667;400:1:0.025:0.176471, 800:3:0.169492:0.169492;300:1:0.0124224:0.12, 600:1:0.125:0.4;600:1:0.0444444:0.15625, 600:3:0.148148:0.148148;800:3:0.121212:0.2;700:3:0.108696:0.2;700:1:0.056338:0.2;400:1:0.0632911:0.166667;800:3:0.144578:0.166667;700:1:0.0465116:0.15, 700:3:0.190476:0.190476
CCNA_03508, 448.3, , , , , 
CCNA_03509, 989.7, , , , , 
CCNA_03510, 1040.3, , , , , 
CCNA_03511, 498.3, , , , , 
CCNA_03512, 368.7, , , , , 
CCNA_03513, 732.7, , , , , 
CCNA_03514, 497.0, 300:3:0.0880829:0.1875, 100:3:0.152:0.21831, , , 
CCNA_03515, 101.0, , , , , 
CCNA_03516, 844.0, 300:3:0.0909091:0.230769, 700:1:0.049505:0.157895;300:1:0.0583942:0.166667, , , 
CCNA_03517, 1289.7, , 600:1:0.0434783:0.222222, , , 
CCNA_03518, 799.3, , , , , 
CCNA_03519, 348.7, , , , , 
CCNA_03520, 403.7, , , , , 
CCNA_03521, 620.3, , , , , 
CCNA_03522, 1173.0, 500:1:0.0588235:0.194444, , , 500:1:0.0463576:0.141414;400:1:0.0394737:0.173333;500:1:0.033557:0.2, 
CCNA_03523, 467.3, 600:3:0.0776699:0.136364, 700:3:0.0816327:0.132653;700:1:0.0472973:0.142857;700:3:0.114865:0.15625, , 700:3:0.131579:0.173077, 700:3:0.148438:0.148438
CCNA_03524, 1398.0, 600:3:0.0743802:0.166667, , , 300:3:0.110497:0.269231, 100:3:0.118227:0.2
CCNA_03525, 262.7, , , , , 
CCNA_03526, 62.3, , , , , 
CCNA_03527, 1137.3, , , , , 
CCNA_03528, 570.3, , , , , 
CCNA_03529, 585.3, , , , , 
CCNA_03530, 346.0, , , , , 
CCNA_03531, 1226.0, , , , 300:3:0.0729614:0.2;700:3:0.0670103:0.129032, 
CCNA_03532, 1271.7, , , , 300:3:0.104762:0.244604, 
CCNA_03533, 1410.7, 100:3:0.227273:0.319328, 100:3:0.251852:0.36;100:3:0.195122:0.282051, , , 100:3:0.177215:0.248276
CCNA_03534, 797.0, , , , , 
CCNA_03535, 816.0, 300:3:0.810976:0.810976, , , , 
CCNA_03536, 517.3, , , , , 
CCNA_03537, 314.0, , , , , 
CCNA_03538, 669.0, , , , , 
CCNA_03539, 275.7, , , , , 
CCNA_03540, 480.0, , , , , 
CCNA_03541, 654.3, , , , , 
CCNA_03542, 420.7, , , , , 
CCNA_03543, 1034.0, , , , , 
CCNA_03544, 454.0, 300:1:0.0526316:0.4, 800:3:0.0925926:0.113208, , 800:3:0.0980392:0.142857;800:3:0.105263:0.333333, 300:1:0:0.185185
CCNA_03545, 426.0, , , , , 
CCNA_03546, 429.0, , , , , 
CCNA_03547, 786.7, , , , , 
CCNA_03548, 1143.7, , , , , 
CCNA_03549, 1912.0, , , , , 
CCNA_03552, 963.0, , , , , 
CCNA_03553, 419.7, , , , , 
CCNA_03554, 974.3, , , , , 
CCNA_03555, 613.3, , , , , 
CCNA_03556, 333.3, , , , , 
CCNA_03557, 643.0, , , , , 
CCNA_03558, 196.7, , , , , 
CCNA_03559, 193.3, , , , , 
CCNA_03560, 1252.0, 500:1:0.0508475:0.138889, , , , 
CCNA_03561, 684.7, , , , , 
CCNA_03562, 1197.7, , , , , 
CCNA_03563, 504.3, , , , , 
CCNA_03564, 278.3, , , , , 
CCNA_03565, 337.0, 600:1:0.00862069:0.1875, , , 500:1:0.00704225:0.123288, 
CCNA_03567, 1049.7, , , , , 
CCNA_03568, 580.3, , , , , 
CCNA_03569, 667.3, , 100:3:0.15534:0.388889, , , 100:3:0.223404:0.352381
CCNA_03570, 515.7, , , , , 
CCNA_03571, 578.0, , , , , 
CCNA_03572, 350.0, , , , , 
CCNA_03573, 1379.7, , , , , 
CCNA_03574, 1891.7, , , , , 
CCNA_03575, 1002.0, , , , , 
CCNA_03576, 276.0, 300:3:0.142857:0.478261;300:3:0.09375:0.391304;300:3:0.106061:0.318182;500:1:0.047619:0.15, 600:1:0.0625:0.181818;100:3:0.102041:0.5, 400:3:0.150943:0.285714, , 
CCNA_03577, 2268.0, 600:1:0.0609756:0.2;300:3:0.112676:0.168831;300:1:0:0.172414;300:1:0:0.214286;400:1:0:0.145833;400:1:0.0333333:0.176471;400:3:0.125:0.244898;500:1:0.025641:0.166667, 300:1:0.0725806:0.184211;700:3:0.116071:0.225806;300:1:0.0892857:0.263158;400:3:0.184:0.184;100:3:0.179104:0.388889, , 400:3:0.0703125:0.275862;400:3:0.142857:0.285714;400:3:0.146154:0.192308;400:1:0.0538462:0.133333, 300:1:0:0.162162;100:3:0.117647:0.371429
CCNA_03578, 1386.0, 100:3:0.186813:0.414286;100:3:0.149425:0.35;300:3:0.113924:0.26087, , 600:3:0.111111:0.266667, , 
CCNA_03579, 273.7, , , , , 
CCNA_03580, 429.7, , , , , 
CCNA_03581, 625.7, , , , , 
CCNA_03582, 598.7, , , , 500:1:0.0377358:0.153061;100:3:0.141892:0.210526;300:3:0.139073:0.237113;200:3:0.162338:0.227273, 
CCNA_03583, 239.3, , , , , 
CCNA_03584, 537.7, , , , , 
CCNA_03585, 369.0, , , , , 
CCNA_03586, 608.7, , , , , 
CCNA_03587, 195.3, , , , , 
CCNA_03588, 1240.3, 300:1:0.0625:0.176471, , , , 
CCNA_03589, 456.7, , , , , 
CCNA_03590, 244.0, , , , 600:3:0.256637:0.309091, 
CCNA_03591, 690.0, , , , 700:1:0.0138889:0.115385, 
CCNA_03592, 508.7, 700:3:0.14433:0.14433;400:3:0.176471:0.181818;400:3:0.160494:0.225806, 600:3:0.158879:0.173333;700:1:0.0588235:0.140845;500:3:0.198113:0.198113;400:1:0.0686275:0.294118;600:3:0.141414:0.211538;100:3:0.171717:0.214286;600:3:0.14433:0.214286, , 500:3:0.0915493:0.131579;800:3:0.126761:0.15625;600:1:0.0492958:0.130435;300:3:0.0970149:0.285714;600:1:0.0472441:0.166667, 400:1:0.105263:0.147541;400:1:0.0549451:0.132075;600:3:0.121212:0.154762;300:3:0.22:0.22;600:3:0.115789:0.168831;100:3:0.247423:0.324675;400:3:0.136842:0.213333;100:3:0.119565:0.225
CCNA_03593, 976.7, , , , , 
CCNA_03594, 588.3, , , , , 
CCNA_03595, 514.3, , , , , 
CCNA_03596, 308.3, , , , , 
CCNA_03597, 403.0, , , , , 
CCNA_03598, 1767.0, 500:1:0.0833333:0.115385, , , , 
CCNA_03599, 865.0, , , , 700:3:0.0609756:0.115385;700:3:0.0493827:0.153846, 
CCNA_03600, 658.0, , , , , 
CCNA_03601, 608.3, , , , , 
CCNA_03602, 950.3, , , , , 
CCNA_03603, 1322.3, , , , , 
CCNA_03604, 338.7, , , , , 
CCNA_03605, 751.0, , , , , 
CCNA_03607, 1540.0, , , , 500:1:0.0657277:0.175, 
CCNA_03609, 999.7, , , , 700:3:0.0833333:0.162791;700:3:0.060241:0.130435, 600:1:0.0434783:0.157895
CCNA_03610, 659.7, , , , , 700:3:0.151515:0.151515
CCNA_03611, 1310.3, 300:3:0.148649:0.241379;300:3:0.141844:0.181818;600:3:0.135714:0.212121;600:1:0.0212766:0.111111;600:1:0.0810811:0.3, 300:3:0.0864865:0.266667;300:1:0.0594595:0.1875;300:3:0.134146:0.271186;400:1:0.00613497:0.137931;400:3:0.0943396:0.209677;500:1:0.0434783:0.144737;800:3:0.12963:0.12963, , 500:1:0.0205128:0.16129;300:3:0.162437:0.322581;300:3:0.103093:0.210526;300:3:0.173913:0.276596;300:3:0.103261:0.264706;500:1:0.0634921:0.148148;300:1:0.0271739:0.128205;300:3:0.0983607:0.2;700:1:0.03125:0.333333;700:3:0.121212:0.428571;700:3:0.162963:0.235294;700:3:0.122302:0.25, 
CCNA_03612, 288.0, , , , , 
CCNA_03613, 433.0, 400:1:0.0804598:0.183099, 100:3:0.245283:0.404255;100:3:0.363636:0.363636;700:1:0.0609756:0.161765;600:3:0.117647:0.227273, , , 
CCNA_03614, 367.7, , , , , 
CCNA_03615, 1648.3, , 100:3:0.136752:0.36;100:3:0.135593:0.428571, , 300:1:0.0518135:0.307692;500:1:0.0205128:0.153846;100:3:0.108571:0.466667;300:1:0.0924855:0.266667, 100:3:0.0943396:0.333333;100:3:0.203704:0.347222;100:3:0.236364:0.337838
CCNA_03616, 1106.0, 400:1:0.0204082:0.333333, , , , 
CCNA_03617, 337.0, , , , , 
CCNA_03618, 425.0, 300:3:0.155405:0.170732, , , , 
CCNA_03619, 1718.0, , , 800:3:0.133858:0.133858, 700:3:0.172269:0.172269, 
CCNA_03620, 636.7, , 100:3:0.106796:0.5;100:3:0.132653:0.333333;300:3:0.105769:0.272727;600:1:0.0530973:0.153846, , 400:3:0.0949367:0.287879;400:3:0.101266:0.213115;400:3:0.0875:0.211268;400:3:0.0949367:0.175676;500:1:0.0506329:0.202703;500:1:0.0377358:0.2;400:3:0.184713:0.230769;500:1:0.013245:0.2, 100:3:0.09375:0.241206;300:1:0.0714286:0.210526
CCNA_03621, 719.7, , , , , 
CCNA_03622, 306.7, , , , , 
CCNA_03623, 870.7, 400:1:0.2:0.2, , , 500:1:0.0529412:0.133333, 
CCNA_03624, 816.7, 300:1:0.0555556:0.101449;300:1:0.05:0.128571;400:1:0.08:0.128571, , , 500:3:0.0888889:0.132075, 300:1:0.0693069:0.176471
CCNA_03625, 660.7, , , , , 
CCNA_03626, 704.0, , , , 500:1:0.0555556:0.2, 
CCNA_03627, 836.3, , 600:3:0.224719:0.235294, 600:1:0.0506329:0.214286, , 300:3:0.2:0.2;300:1:0.0526316:0.218182
CCNA_03628, 1127.7, , , , 300:3:0.151316:0.151316;400:3:0.11465:0.2, 100:3:0.178571:0.25
CCNA_03629, 550.3, , , , , 
CCNA_03630, 410.0, , , , , 
CCNA_03631, 49.7, 300:3:0.148148:0.230769;300:3:0.18:0.411765, 300:3:0.174603:0.384615;300:3:0.122807:0.3;300:3:0.125:0.363636;700:3:0.220339:0.220339, 400:3:0.15625:0.307692;600:3:0.147541:0.333333, 400:3:0.186047:0.285714;400:3:0.177215:0.5;700:3:0.0686275:0.1;500:1:0.05:0.166667, 300:3:0.196078:0.309524;600:1:0.040404:0.153846;700:3:0.125:0.166667;300:3:0.146789:0.25;700:3:0.130435:0.230769;400:1:0.0434783:0.230769;300:1:0.0461538:0.25
CCNA_03632, 325.7, 400:1:0.0833333:0.166667;500:3:0.2:0.2;700:3:0.125:0.125;300:1:0.0588235:0.307692, 800:3:0.109091:0.109091;700:3:0.2:0.206897;800:3:0.102041:0.125;700:1:0.0697674:0.153846;600:1:0.0731707:0.15;600:3:0.119048:0.25;600:3:0.105263:0.277778, 700:3:0.142857:0.151515;500:3:0.212121:0.333333, 500:3:0.103448:0.208333;800:3:0.0662651:0.107143;400:1:0.027027:0.227273;400:3:0.103896:0.4;700:1:0.0394737:0.235294;600:3:0.22973:0.333333;700:3:0.213333:0.333333;600:3:0.0833333:0.2;600:3:0.112676:0.230769;700:3:0.0869565:0.153846;700:3:0.106061:0.153846;600:3:0.171875:0.363636;600:1:0.0615385:0.222222, 400:1:0.0367647:0.130435;300:1:0.0444444:0.166667;300:1:0.020979:0.185185;300:3:0.104895:0.185185;400:1:0.0547945:0.153846;300:3:0.0943396:0.2;400:1:0.0506329:0.190476;300:3:0.108434:0.238095;700:3:0.0909091:0.2;700:3:0.146667:0.176471;700:3:0.109589:0.133333;400:3:0.117647:0.230769;100:3:0.181818:0.25;400:3:0.0724638:0.230769;600:1:0.030303:0.157895
CCNA_03633, 385.0, , , , , 
CCNA_03634, 481.3, 300:3:0.132653:0.222222;300:3:0.136842:0.170213;300:1:0.0117647:0.2, 100:1:0.0301205:0.183908;100:3:0.170588:0.363636;100:1:0.0348837:0.196581;100:3:0.12069:0.360465, 400:1:0.0757576:0.2;400:1:0.0793651:0.210526;700:3:0.0892857:0.217391;400:1:0.0350877:0.307692;100:3:0.153846:0.258065, 100:1:0.052381:0.242105;100:3:0.112903:0.369048;100:1:0.0540541:0.238095;100:3:0.10989:0.285714;600:1:0.0727273:0.347826;400:1:0.0181818:0.2;100:3:0.171233:0.30303;100:3:0.129032:0.26087;100:1:0.0745342:0.25;500:1:0.0359281:0.148148, 
CCNA_03635, 374.3, , , , , 
CCNA_03636, 807.3, , , , 400:3:0.145729:0.181818, 
CCNA_03637, 1120.0, , , , 500:3:0.222222:0.318182, 
CCNA_03639, 294.7, , , , 300:1:0.0828729:0.181818;300:3:0.106383:0.173913, 300:3:0.103774:0.171053
CCNA_03640, 1017.7, , , , , 
CCNA_03641, 615.0, 600:1:0.00694444:0.12, , , , 
CCNA_03642, 1360.0, , , , , 
CCNA_03643, 334.3, , , , , 
CCNA_03644, 379.3, , , , , 
CCNA_03645, 455.0, , , , , 
CCNA_03646, 916.0, , , , , 
CCNA_03647, 650.0, , , , , 
CCNA_03648, 323.7, , , , 700:1:0.02:0.133333, 
CCNA_03649, 798.0, , , , , 
CCNA_03650, 537.7, , , , , 
CCNA_03651, 2165.0, 300:1:0.0769231:0.166667;300:1:0:0.190476, 700:1:0.0526316:0.214286, 600:1:0:0.363636, 400:1:0.0230769:0.208333;400:1:0.0725806:0.235294;300:3:0.16129:0.5;800:3:0.0917431:0.166667;700:1:0.0434783:0.128205;700:3:0.0916667:0.15, 
CCNA_03652, 2647.0, , 100:3:0.149254:0.333333;400:1:0.0677966:0.177778;300:3:0.118644:0.189655;100:3:0.157895:0.27451, 300:1:0.0666667:0.215686;700:3:0.255319:0.255319;800:3:0.170213:0.170213;800:3:0.26087:0.26087, 100:3:0.161905:0.3;300:3:0.150538:0.255319;600:3:0.178571:0.181818;600:3:0.1375:0.294118;700:3:0.101266:0.166667;700:3:0.0714286:0.241379;700:3:0.123596:0.269231, 100:3:0.137255:0.375
CCNA_03653, 357.3, , , , , 
CCNA_03655, 966.7, , , , , 
CCNA_03656, 699.7, , , , , 
CCNA_03657, 614.3, 700:3:0.132353:0.132353;500:1:0.0333333:0.134615, , , , 
CCNA_03658, 940.0, , , , , 
CCNA_03659, 532.3, , , , , 
CCNA_03660, 304.0, , , , , 
CCNA_03661, 192.3, , , , 500:1:0.0522388:0.151515;700:1:0.0378788:0.142857;300:3:0.0859375:0.214286;400:3:0.101449:0.15625;300:3:0.192857:0.216216;300:3:0.167939:0.225806, 
CCNA_03662, 339.3, 500:1:0.0350877:0.222222, 300:3:0.0985915:0.217391;600:3:0.0967742:0.184211;400:1:0.0833333:0.15625, , 400:3:0.0985915:0.173077;400:1:0.0719424:0.142857;800:3:0.15534:0.166667, 300:3:0.0846154:0.285714;100:3:0.103448:0.234043;400:3:0.162393:0.242424
CCNA_03663, 1836.7, , , , , 
CCNA_03664, 671.3, , , , , 
CCNA_03665, 2379.3, , 500:1:0.0561798:0.214286, 500:1:0.0422535:0.272727;400:1:0.0277778:0.166667;500:1:0.0263158:0.166667, 300:1:0.0206186:0.166667, 400:1:0:0.347826;100:1:0:0.333333;400:1:0:0.208333;400:1:0:0.136364
CCNA_03666, 174.3, , , , , 
CCNA_03667, 278.0, 500:1:0:0.130435, , , , 
CCNA_03668, 242.0, , , , , 
CCNA_03669, 358.0, 100:3:0.155172:0.428571;300:3:0.0967742:0.266667, 700:3:0.155172:0.25, , 700:3:0.0909091:0.15, 300:3:0.0909091:0.234043;400:1:0.0352941:0.217391;100:3:0.129032:0.408163;100:3:0.116071:0.333333
CCNA_03670, 656.3, , , , , 
